InvoiceID,OrderID,CardID,TotalAmount,Discount,FinalAmount,CreatedAt
INV03158,ORD00854,CARD00402,81.71,24.5,57.21,2024-03-20
INV03159,ORD08461,CARD05121,53.03,20.44,32.59,2024-01-20
INV03160,ORD02884,CARD09899,329.57,47.03,282.54,2024-06-29
INV03161,ORD06684,CARD08877,315.58,43.8,271.78,2024-08-11
INV03162,ORD09506,CARD06445,408.62,19.71,388.91,2024-04-10
INV03163,ORD03391,CARD00711,118.22,5.93,112.29,2024-02-20
INV03164,ORD02985,CARD04561,281.03,2.65,278.38,2024-06-01
INV03165,ORD08151,CARD02706,449.08,38.05,411.03,2024-05-23
INV03166,ORD00117,CARD08341,73.15,17.41,55.74,2024-07-08
INV03167,ORD01006,CARD00092,321.32,17.72,303.6,2024-08-04
INV03168,ORD05543,CARD05487,335.05,3.2,331.85,2024-10-17
INV03169,ORD03453,CARD04060,433.69,23.99,409.7,2024-03-23
INV03170,ORD01583,CARD05968,81.41,16.25,65.16,2024-03-31
INV03171,ORD00926,CARD07514,127.57,14.81,112.76,2024-11-18
INV03172,ORD09032,CARD04316,394.73,15.04,379.69,2024-07-27
INV03173,ORD08145,CARD05409,264.67,17.14,247.53,2024-02-07
INV03174,ORD05953,CARD06241,155.41,28.31,127.1,2024-10-23
INV03175,ORD05475,CARD08998,414.07,33.14,380.93,2024-06-17
INV03176,ORD08164,CARD02284,411.34,48.61,362.73,2024-07-15
INV03177,ORD08497,CARD07334,354.1,4.73,349.37,2024-09-03
INV03178,ORD02335,CARD02527,486.09,35.52,450.57,2024-07-01
INV03179,ORD05279,CARD07232,325.54,31.18,294.36,2024-06-08
INV03180,ORD07389,CARD09790,125.09,24.21,100.88,2024-10-17
INV03181,ORD09612,CARD01076,153.85,41.03,112.82,2024-10-25
INV03182,ORD04988,CARD04025,404.99,24.6,380.39,2024-04-18
INV03183,ORD01449,CARD02776,301.16,25.62,275.54,2024-11-30
INV03184,ORD01038,CARD09783,459.02,26.57,432.45,2024-09-24
INV03185,ORD03732,CARD05751,354.42,8.91,345.51,2024-01-21
INV03186,ORD07859,CARD07943,449.97,15.84,434.13,2024-02-28
INV03187,ORD00300,CARD02444,295.16,42.85,252.31,2024-09-26
INV03188,ORD06987,CARD08869,353.87,21.0,332.87,2024-09-23
INV03189,ORD06892,CARD03546,485.17,10.19,474.98,2024-06-27
INV03190,ORD06572,CARD00196,252.94,3.28,249.66,2024-12-06
INV03191,ORD02832,CARD00510,249.96,35.94,214.02,2024-03-23
INV03192,ORD04234,CARD05513,357.36,0.62,356.74,2024-10-27
INV03193,ORD02078,CARD00693,133.32,43.9,89.42,2024-11-16
INV03194,ORD04669,CARD09855,105.63,45.35,60.28,2024-06-09
INV03195,ORD06262,CARD00685,450.25,5.97,444.28,2024-01-19
INV03196,ORD02690,CARD04798,432.97,13.5,419.47,2024-12-08
INV03197,ORD00087,CARD08747,84.51,49.13,35.38,2024-02-11
INV03198,ORD09399,CARD05592,351.83,32.12,319.71,2024-07-09
INV03199,ORD05566,CARD00268,156.74,2.72,154.02,2024-09-29
INV03200,ORD07580,CARD05948,275.5,38.1,237.4,2024-10-19
INV03201,ORD06364,CARD08358,428.47,43.85,384.62,2024-04-09
INV03202,ORD05738,CARD02704,190.87,1.81,189.06,2024-01-29
INV03203,ORD09202,CARD00820,428.8,6.33,422.47,2024-02-28
INV03204,ORD07900,CARD02962,376.81,42.56,334.25,2024-12-04
INV03205,ORD09844,CARD00176,454.6,13.81,440.79,2024-10-18
INV03206,ORD07445,CARD09911,181.73,25.46,156.27,2024-09-25
INV03207,ORD02249,CARD03076,137.9,0.59,137.31,2024-02-08
INV03208,ORD09136,CARD00653,483.25,6.37,476.88,2024-01-19
INV03209,ORD06336,CARD07712,235.49,19.74,215.75,2024-06-23
INV03210,ORD08179,CARD07942,445.3,29.98,415.32,2024-04-28
INV03211,ORD08747,CARD08373,357.21,48.21,309.0,2024-09-26
INV03212,ORD05278,CARD01425,300.12,8.6,291.52,2024-01-03
INV03213,ORD02822,CARD03272,259.26,35.86,223.4,2024-11-20
INV03214,ORD07141,CARD05224,360.28,28.01,332.27,2024-03-16
INV03215,ORD00433,CARD09458,446.74,7.36,439.38,2024-08-17
INV03216,ORD02734,CARD03001,240.09,18.83,221.26,2024-06-22
INV03217,ORD06112,CARD06822,290.88,40.65,250.23,2024-10-03
INV03218,ORD03341,CARD06631,381.79,46.26,335.53,2024-07-27
INV03219,ORD03062,CARD03804,226.45,8.16,218.29,2024-06-13
INV03220,ORD06816,CARD01161,447.75,38.88,408.87,2024-07-29
INV03221,ORD01002,CARD00527,198.63,43.28,155.35,2024-07-08
INV03222,ORD02318,CARD00986,302.91,11.48,291.43,2023-12-22
INV03223,ORD00814,CARD07718,87.36,38.63,48.73,2024-05-02
INV03224,ORD03367,CARD03534,274.19,7.96,266.23,2024-06-24
INV03225,ORD00338,CARD03431,397.85,2.54,395.31,2024-11-22
INV03226,ORD07063,CARD04126,299.04,9.56,289.48,2024-05-23
INV03227,ORD01556,CARD07327,97.18,24.14,73.04,2024-04-06
INV03228,ORD09197,CARD03488,302.49,11.42,291.07,2023-12-31
INV03229,ORD07902,CARD03020,410.57,23.1,387.47,2024-03-07
INV03230,ORD00070,CARD08479,66.58,15.03,51.55,2024-11-14
INV03231,ORD00834,CARD06164,416.75,37.33,379.42,2024-08-16
INV03232,ORD06893,CARD08310,327.26,24.68,302.58,2024-04-08
INV03233,ORD01058,CARD06551,250.26,0.22,250.04,2024-01-02
INV03234,ORD06625,CARD07181,227.8,45.88,181.92,2024-05-06
INV03235,ORD01101,CARD01893,487.96,5.4,482.56,2024-06-29
INV03236,ORD00261,CARD08369,248.39,28.44,219.95,2024-05-16
INV03237,ORD04399,CARD03771,263.24,44.05,219.19,2024-09-22
INV03238,ORD06858,CARD04894,449.39,26.33,423.06,2024-12-17
INV03239,ORD05771,CARD08464,51.43,3.2,48.23,2024-01-14
INV03240,ORD08630,CARD02690,459.5,7.54,451.96,2024-02-26
INV03241,ORD03561,CARD09517,138.71,6.57,132.14,2024-02-03
INV03242,ORD09967,CARD06030,335.07,8.38,326.69,2024-01-13
INV03243,ORD03216,CARD08190,110.0,36.09,73.91,2024-04-08
INV03244,ORD07092,CARD05619,384.72,32.06,352.66,2024-05-19
INV03245,ORD01390,CARD02220,77.96,14.18,63.78,2024-12-08
INV03246,ORD08107,CARD05837,213.21,44.87,168.34,2024-10-07
INV03247,ORD06319,CARD02172,90.49,28.67,61.82,2024-12-09
INV03248,ORD01853,CARD00412,361.67,15.33,346.34,2024-02-25
INV03249,ORD05864,CARD00041,292.54,44.29,248.25,2024-01-16
INV03250,ORD00335,CARD01310,469.24,49.09,420.15,2024-06-02
INV03251,ORD04079,CARD02045,181.41,13.19,168.22,2024-04-08
INV03252,ORD03014,CARD04714,247.99,12.47,235.52,2024-10-03
INV03253,ORD05455,CARD02170,59.2,1.27,57.93,2024-10-06
INV03254,ORD09720,CARD08613,286.84,13.89,272.95,2024-05-27
INV03255,ORD09634,CARD06713,378.06,11.37,366.69,2024-01-29
INV03256,ORD07076,CARD09703,490.79,34.89,455.9,2024-01-15
INV03257,ORD02709,CARD06670,254.27,2.44,251.83,2024-08-05
INV03258,ORD07279,CARD08706,323.53,40.87,282.66,2024-01-31
INV03259,ORD01138,CARD02200,81.63,23.96,57.67,2024-03-12
INV03260,ORD00999,CARD00045,62.03,4.39,57.64,2024-10-18
INV03261,ORD02880,CARD03074,467.07,32.81,434.26,2024-03-02
INV03262,ORD08989,CARD08324,225.43,17.97,207.46,2024-04-30
INV03263,ORD03061,CARD06964,363.5,42.51,320.99,2024-11-26
INV03264,ORD04576,CARD02282,66.93,14.9,52.03,2024-05-12
INV03265,ORD00276,CARD01382,73.86,18.95,54.91,2024-08-24
INV03266,ORD01546,CARD02289,362.57,7.61,354.96,2024-10-05
INV03267,ORD03884,CARD09888,409.42,34.68,374.74,2024-12-09
INV03268,ORD00220,CARD01150,218.72,4.79,213.93,2024-04-07
INV03269,ORD07812,CARD06952,52.85,10.7,42.15,2023-12-31
INV03270,ORD01230,CARD02324,380.01,18.45,361.56,2024-10-16
INV03271,ORD00378,CARD02021,144.58,15.14,129.44,2024-07-25
INV03272,ORD07871,CARD07887,163.61,6.14,157.47,2024-08-23
INV03273,ORD08527,CARD00969,408.25,33.48,374.77,2024-10-10
INV03274,ORD07596,CARD01276,405.02,13.76,391.26,2024-03-25
INV03275,ORD05983,CARD06994,259.5,14.87,244.63,2024-09-12
INV03276,ORD09798,CARD00071,274.73,18.66,256.07,2024-09-26
INV03277,ORD00646,CARD01500,364.57,10.25,354.32,2024-06-13
INV03278,ORD07302,CARD02761,350.22,12.87,337.35,2024-09-12
INV03279,ORD09951,CARD09437,262.31,13.72,248.59,2024-01-22
INV03280,ORD06749,CARD01692,101.01,0.09,100.92,2024-01-04
INV03281,ORD04803,CARD09865,324.66,23.29,301.37,2024-04-30
INV03282,ORD02517,CARD05221,349.52,42.71,306.81,2024-03-10
INV03283,ORD06013,CARD03870,342.49,4.97,337.52,2024-12-12
INV03284,ORD06923,CARD00408,279.49,19.19,260.3,2024-09-24
INV03285,ORD07002,CARD09636,280.31,11.08,269.23,2024-09-09
INV03286,ORD03666,CARD01931,447.53,42.11,405.42,2024-05-01
INV03287,ORD03787,CARD00268,141.37,9.55,131.82,2024-01-01
INV03288,ORD02798,CARD00460,254.43,13.57,240.86,2024-07-04
INV03289,ORD03346,CARD04886,189.89,29.77,160.12,2024-07-03
INV03290,ORD09966,CARD03613,406.75,47.74,359.01,2024-04-23
INV03291,ORD05436,CARD09449,219.79,33.4,186.39,2024-07-22
INV03292,ORD05635,CARD03011,367.33,44.15,323.18,2024-01-25
INV03293,ORD00414,CARD00425,459.38,7.98,451.4,2024-07-07
INV03294,ORD01047,CARD01900,424.57,21.58,402.99,2024-04-18
INV03295,ORD07494,CARD08289,422.17,22.48,399.69,2024-06-05
INV03296,ORD07612,CARD06985,259.07,37.05,222.02,2024-08-17
INV03297,ORD04461,CARD01900,287.05,1.03,286.02,2024-08-09
INV03298,ORD01085,CARD06176,128.62,13.4,115.22,2024-05-04
INV03299,ORD00274,CARD05628,460.11,20.11,440.0,2024-09-05
INV03300,ORD09555,CARD03125,79.78,30.44,49.34,2024-11-22
INV03301,ORD07286,CARD01414,417.81,16.77,401.04,2024-10-31
INV03302,ORD00575,CARD09505,416.75,22.27,394.48,2024-06-21
INV03303,ORD04549,CARD08628,210.7,24.87,185.83,2024-09-21
INV03304,ORD06053,CARD04605,491.29,25.73,465.56,2024-07-03
INV03305,ORD08907,CARD01034,315.65,49.38,266.27,2024-11-19
INV03306,ORD00049,CARD06807,155.19,38.09,117.1,2024-08-28
INV03307,ORD07184,CARD07813,166.52,11.27,155.25,2024-09-23
INV03308,ORD02618,CARD01547,378.58,2.58,376.0,2024-11-11
INV03309,ORD05261,CARD04767,139.21,22.44,116.77,2024-02-21
INV03310,ORD09869,CARD02998,238.88,15.57,223.31,2024-05-11
INV03311,ORD07323,CARD09689,83.09,11.44,71.65,2024-07-21
INV03312,ORD06618,CARD01924,382.57,49.27,333.3,2024-04-03
INV03313,ORD06972,CARD01605,358.01,35.38,322.63,2024-05-11
INV03314,ORD04304,CARD00322,140.95,16.8,124.15,2024-03-24
INV03315,ORD04327,CARD02573,146.32,38.92,107.4,2024-10-14
INV03316,ORD04376,CARD00240,293.25,12.12,281.13,2024-10-01
INV03317,ORD06970,CARD05883,408.44,2.66,405.78,2024-02-12
INV03318,ORD04263,CARD04235,235.3,49.15,186.15,2024-02-18
INV03319,ORD09227,CARD09318,334.84,21.7,313.14,2024-01-13
INV03320,ORD08977,CARD08877,396.8,20.36,376.44,2023-12-22
INV03321,ORD02086,CARD08667,493.98,9.83,484.15,2024-02-24
INV03322,ORD06640,CARD03140,73.62,4.16,69.46,2024-04-09
INV03323,ORD00822,CARD03866,312.4,23.37,289.03,2024-07-21
INV03324,ORD05159,CARD05385,471.24,47.72,423.52,2024-09-22
INV03325,ORD03521,CARD01745,159.05,43.77,115.28,2024-06-21
INV03326,ORD05492,CARD09626,397.68,8.36,389.32,2024-03-30
INV03327,ORD01816,CARD01404,232.06,14.55,217.51,2024-04-07
INV03328,ORD05815,CARD09959,416.86,41.57,375.29,2024-08-19
INV03329,ORD09590,CARD01811,447.88,10.84,437.04,2024-01-25
INV03330,ORD00139,CARD08415,155.78,49.76,106.02,2024-04-04
INV03331,ORD07413,CARD09790,96.51,18.11,78.4,2024-11-20
INV03332,ORD04254,CARD08995,335.16,16.79,318.37,2024-01-11
INV03333,ORD07347,CARD03979,201.6,13.04,188.56,2024-02-22
INV03334,ORD00169,CARD04353,181.17,37.56,143.61,2024-03-23
INV03335,ORD00633,CARD08958,51.69,43.6,8.09,2024-12-05
INV03336,ORD06184,CARD08418,115.17,20.97,94.2,2024-05-04
INV03337,ORD01772,CARD04192,297.01,22.37,274.64,2024-01-07
INV03338,ORD06507,CARD08918,320.12,9.58,310.54,2024-08-30
INV03339,ORD08865,CARD06103,396.87,42.33,354.54,2024-08-19
INV03340,ORD01369,CARD09992,359.73,24.01,335.72,2024-10-31
INV03341,ORD09427,CARD08055,465.16,48.59,416.57,2024-04-07
INV03342,ORD05545,CARD04712,486.46,8.71,477.75,2024-09-30
INV03343,ORD06603,CARD08615,88.93,33.7,55.23,2024-08-15
INV03344,ORD00410,CARD03970,365.24,37.42,327.82,2024-01-19
INV03345,ORD02661,CARD04481,311.75,41.73,270.02,2023-12-28
INV03346,ORD03344,CARD06201,499.47,14.04,485.43,2024-03-19
INV03347,ORD05268,CARD08259,199.37,34.56,164.81,2024-07-26
INV03348,ORD03674,CARD09313,256.14,25.45,230.69,2024-03-06
INV03349,ORD01184,CARD01124,275.76,13.48,262.28,2024-05-16
INV03350,ORD09141,CARD00623,277.73,3.64,274.09,2024-07-10
INV03351,ORD05691,CARD03174,119.36,21.32,98.04,2024-10-04
INV03352,ORD08420,CARD07158,140.7,26.31,114.39,2024-01-14
INV03353,ORD07248,CARD05816,173.68,18.41,155.27,2024-11-24
INV03354,ORD08253,CARD07337,401.57,13.41,388.16,2024-02-12
INV03355,ORD04456,CARD08198,185.76,16.77,168.99,2024-06-01
INV03356,ORD08480,CARD05300,432.29,29.01,403.28,2024-05-18
INV03357,ORD09326,CARD03389,179.55,42.26,137.29,2024-07-11
INV03358,ORD04359,CARD06530,75.3,7.22,68.08,2024-07-14
INV03359,ORD05539,CARD01513,179.1,45.23,133.87,2024-11-17
INV03360,ORD09966,CARD05094,183.92,43.43,140.49,2024-02-19
INV03361,ORD02914,CARD00472,159.26,17.51,141.75,2024-01-20
INV03362,ORD08395,CARD01893,160.35,47.2,113.15,2024-04-05
INV03363,ORD04437,CARD03755,138.88,23.38,115.5,2024-10-02
INV03364,ORD06732,CARD04631,120.13,24.03,96.1,2024-11-14
INV03365,ORD03439,CARD01868,344.84,41.74,303.1,2024-03-28
INV03366,ORD03214,CARD06465,276.42,26.28,250.14,2024-12-05
INV03367,ORD00180,CARD01580,323.7,3.55,320.15,2024-04-22
INV03368,ORD06587,CARD04248,250.25,7.7,242.55,2024-05-11
INV03369,ORD02670,CARD02611,190.07,24.8,165.27,2024-12-02
INV03370,ORD02838,CARD01521,474.35,13.95,460.4,2024-10-26
INV03371,ORD00366,CARD06283,302.47,41.17,261.3,2024-06-16
INV03372,ORD01743,CARD05120,408.75,10.18,398.57,2023-12-23
INV03373,ORD04109,CARD06042,499.95,32.84,467.11,2024-04-19
INV03374,ORD01437,CARD09123,344.18,23.13,321.05,2024-05-02
INV03375,ORD04727,CARD03878,121.59,36.81,84.78,2024-09-06
INV03376,ORD03561,CARD06008,205.64,10.72,194.92,2024-03-24
INV03377,ORD06466,CARD09167,431.91,29.36,402.55,2024-04-30
INV03378,ORD03189,CARD01844,153.33,32.53,120.8,2024-05-22
INV03379,ORD07672,CARD04238,221.37,35.27,186.1,2024-07-27
INV03380,ORD01226,CARD08961,455.5,16.69,438.81,2024-11-21
INV03381,ORD07646,CARD09000,158.1,35.65,122.45,2024-05-06
INV03382,ORD04741,CARD04713,130.7,5.29,125.41,2024-10-13
INV03383,ORD08956,CARD09984,490.19,30.18,460.01,2024-09-12
INV03384,ORD08837,CARD01439,153.41,44.94,108.47,2024-01-09
INV03385,ORD09024,CARD00694,431.37,44.64,386.73,2024-02-11
INV03386,ORD08531,CARD05764,350.05,40.31,309.74,2024-03-19
INV03387,ORD01779,CARD04519,310.32,11.28,299.04,2024-09-16
INV03388,ORD06010,CARD08967,58.05,19.63,38.42,2024-03-05
INV03389,ORD01527,CARD01989,96.65,14.65,82.0,2024-10-30
INV03390,ORD06729,CARD06459,199.75,29.83,169.92,2024-07-29
INV03391,ORD04549,CARD03772,163.9,36.92,126.98,2024-07-31
INV03392,ORD00983,CARD03867,333.51,48.24,285.27,2024-06-12
INV03393,ORD01633,CARD02511,393.53,17.95,375.58,2024-04-17
INV03394,ORD06156,CARD02189,102.98,19.12,83.86,2024-07-12
INV03395,ORD07577,CARD04320,301.28,42.94,258.34,2024-11-06
INV03396,ORD08307,CARD06062,172.77,18.93,153.84,2024-03-31
INV03397,ORD02218,CARD05123,155.82,10.5,145.32,2023-12-25
INV03398,ORD05203,CARD05858,412.58,13.17,399.41,2024-01-24
INV03399,ORD00149,CARD04090,418.85,30.3,388.55,2024-08-14
INV03400,ORD03014,CARD05186,280.53,32.44,248.09,2024-11-29
INV03401,ORD08645,CARD02972,301.79,1.44,300.35,2024-06-14
INV03402,ORD04835,CARD04691,467.53,10.02,457.51,2024-06-01
INV03403,ORD09780,CARD08647,138.79,44.77,94.02,2024-09-15
INV03404,ORD01291,CARD00750,148.52,18.95,129.57,2024-09-29
INV03405,ORD00781,CARD07065,283.13,15.79,267.34,2024-02-12
INV03406,ORD00450,CARD02028,82.65,1.53,81.12,2024-09-22
INV03407,ORD00800,CARD09809,448.24,11.58,436.66,2024-10-26
INV03408,ORD00465,CARD05974,67.42,9.61,57.81,2024-10-20
INV03409,ORD09543,CARD07399,105.31,14.46,90.85,2024-07-13
INV03410,ORD01184,CARD00713,324.7,23.5,301.2,2024-02-17
INV03411,ORD05288,CARD02908,223.3,22.98,200.32,2024-07-13
INV03412,ORD08738,CARD06263,241.29,18.69,222.6,2024-01-27
INV03413,ORD00201,CARD07980,180.93,5.98,174.95,2024-07-20
INV03414,ORD07637,CARD01533,158.26,23.51,134.75,2024-09-19
INV03415,ORD07911,CARD05580,441.89,17.84,424.05,2024-03-18
INV03416,ORD07166,CARD03552,258.43,22.94,235.49,2024-11-02
INV03417,ORD09853,CARD09216,481.03,13.17,467.86,2024-06-26
INV03418,ORD04952,CARD05905,243.46,8.43,235.03,2024-03-08
INV03419,ORD00570,CARD01465,294.63,21.51,273.12,2024-09-30
INV03420,ORD01627,CARD06598,143.15,8.86,134.29,2024-03-27
INV03421,ORD05912,CARD05911,284.51,43.59,240.92,2024-07-09
INV03422,ORD07069,CARD01488,475.38,16.16,459.22,2024-04-30
INV03423,ORD00080,CARD07396,120.97,33.63,87.34,2024-02-19
INV03424,ORD04968,CARD01471,273.87,29.65,244.22,2024-05-13
INV03425,ORD04122,CARD02313,163.13,0.05,163.08,2024-11-28
INV03426,ORD06677,CARD00306,250.46,16.01,234.45,2024-10-08
INV03427,ORD04404,CARD05799,163.23,37.43,125.8,2024-08-01
INV03428,ORD01030,CARD01275,288.49,9.38,279.11,2024-06-05
INV03429,ORD06596,CARD07750,433.8,39.58,394.22,2024-10-13
INV03430,ORD02978,CARD00005,241.69,42.68,199.01,2024-05-20
INV03431,ORD04580,CARD01183,153.4,38.08,115.32,2024-08-15
INV03432,ORD07075,CARD05916,77.22,10.17,67.05,2024-06-06
INV03433,ORD05971,CARD08372,68.45,13.99,54.46,2023-12-19
INV03434,ORD03525,CARD09280,445.85,16.32,429.53,2024-07-01
INV03435,ORD07225,CARD07748,281.76,6.67,275.09,2024-05-14
INV03436,ORD04194,CARD06227,333.88,13.01,320.87,2024-10-21
INV03437,ORD00034,CARD08709,374.41,16.42,357.99,2024-07-15
INV03438,ORD03182,CARD04358,280.51,39.65,240.86,2024-04-20
INV03439,ORD06649,CARD06681,389.53,40.29,349.24,2024-10-06
INV03440,ORD09835,CARD02243,462.07,1.41,460.66,2024-05-03
INV03441,ORD01618,CARD02090,382.55,27.26,355.29,2024-06-12
INV03442,ORD08614,CARD01878,398.89,34.52,364.37,2024-06-02
INV03443,ORD08194,CARD04947,465.06,41.66,423.4,2024-08-26
INV03444,ORD08689,CARD09195,423.94,22.12,401.82,2024-05-08
INV03445,ORD08960,CARD01426,281.31,23.12,258.19,2024-12-13
INV03446,ORD00878,CARD04765,492.22,30.95,461.27,2024-09-19
INV03447,ORD07844,CARD07181,247.02,31.67,215.35,2024-10-13
INV03448,ORD03419,CARD08673,137.3,31.91,105.39,2024-01-20
INV03449,ORD07135,CARD02359,393.42,30.58,362.84,2024-07-11
INV03450,ORD03225,CARD05236,288.16,26.43,261.73,2024-10-14
INV03451,ORD09886,CARD05867,122.3,47.81,74.49,2024-10-10
INV03452,ORD02871,CARD08879,124.46,9.68,114.78,2024-10-12
INV03453,ORD06192,CARD06957,371.88,24.31,347.57,2024-06-24
INV03454,ORD05365,CARD05847,85.0,19.14,65.86,2024-05-13
INV03455,ORD03653,CARD05776,132.87,31.7,101.17,2024-10-11
INV03456,ORD08151,CARD00508,246.49,10.95,235.54,2024-04-14
INV03457,ORD09578,CARD04708,199.17,7.58,191.59,2024-11-11
INV03458,ORD05226,CARD01924,367.97,47.69,320.28,2024-02-28
INV03459,ORD05025,CARD02536,278.15,7.92,270.23,2024-05-22
INV03460,ORD05052,CARD04058,396.18,14.6,381.58,2024-12-17
INV03461,ORD00948,CARD04033,452.99,42.02,410.97,2024-10-05
INV03462,ORD05983,CARD06556,364.3,33.1,331.2,2024-09-26
INV03463,ORD00600,CARD06178,212.0,26.34,185.66,2024-01-13
INV03464,ORD04980,CARD09279,137.94,38.42,99.52,2024-10-08
INV03465,ORD09087,CARD04589,250.23,14.11,236.12,2024-10-19
INV03466,ORD06187,CARD04349,266.51,36.64,229.87,2024-02-03
INV03467,ORD09784,CARD04054,218.98,14.34,204.64,2024-02-09
INV03468,ORD06698,CARD03863,160.8,36.14,124.66,2024-02-07
INV03469,ORD03791,CARD03374,301.7,23.18,278.52,2024-08-29
INV03470,ORD03018,CARD02618,91.5,10.61,80.89,2024-04-03
INV03471,ORD08640,CARD03060,123.01,7.68,115.33,2024-12-11
INV03472,ORD06154,CARD06728,400.66,46.1,354.56,2024-02-17
INV03473,ORD04881,CARD02818,160.64,33.66,126.98,2024-05-16
INV03474,ORD09407,CARD09363,252.78,8.01,244.77,2024-11-10
INV03475,ORD08707,CARD03191,471.95,44.29,427.66,2024-08-30
INV03476,ORD07118,CARD08576,438.81,18.74,420.07,2024-08-20
INV03477,ORD04696,CARD04803,67.07,44.44,22.63,2024-05-29
INV03478,ORD01196,CARD05059,236.25,33.95,202.3,2024-08-16
INV03479,ORD01984,CARD02520,495.92,8.87,487.05,2024-05-24
INV03480,ORD07267,CARD01222,172.81,43.4,129.41,2024-01-02
INV03481,ORD00210,CARD01392,348.24,35.19,313.05,2024-06-23
INV03482,ORD03592,CARD03512,426.38,11.97,414.41,2024-05-24
INV03483,ORD00817,CARD06553,228.69,15.0,213.69,2024-12-15
INV03484,ORD04664,CARD05568,498.84,44.66,454.18,2024-07-06
INV03485,ORD00199,CARD07404,115.98,21.62,94.36,2024-12-05
INV03486,ORD00973,CARD03614,247.46,13.75,233.71,2024-01-16
INV03487,ORD02807,CARD07588,408.7,33.46,375.24,2024-06-24
INV03488,ORD01257,CARD08170,345.04,25.77,319.27,2023-12-26
INV03489,ORD00996,CARD04546,426.29,14.36,411.93,2024-04-29
INV03490,ORD09358,CARD02562,391.9,31.97,359.93,2024-10-18
INV03491,ORD00601,CARD07726,241.19,3.87,237.32,2024-06-27
INV03492,ORD05823,CARD07695,269.79,17.94,251.85,2024-08-21
INV03493,ORD03519,CARD08403,189.89,14.04,175.85,2024-10-25
INV03494,ORD05248,CARD07180,466.78,40.27,426.51,2024-06-05
INV03495,ORD01651,CARD00197,98.47,15.58,82.89,2024-12-01
INV03496,ORD07905,CARD07619,461.62,14.07,447.55,2024-10-11
INV03497,ORD07524,CARD00733,365.85,6.54,359.31,2024-08-22
INV03498,ORD07386,CARD04312,245.22,14.85,230.37,2024-09-10
INV03499,ORD06851,CARD06640,174.33,14.15,160.18,2024-09-30
INV03500,ORD06364,CARD04007,376.77,23.89,352.88,2024-09-06
INV03501,ORD05367,CARD08117,172.88,15.53,157.35,2024-12-17
INV03502,ORD08139,CARD01562,73.22,26.18,47.04,2024-11-30
INV03503,ORD01048,CARD02489,107.72,31.97,75.75,2024-02-29
INV03504,ORD08371,CARD08198,228.41,10.67,217.74,2024-08-27
INV03505,ORD03652,CARD07970,91.08,45.89,45.19,2024-03-09
INV03506,ORD00580,CARD00247,378.43,8.37,370.06,2024-08-22
INV03507,ORD04581,CARD00761,125.7,20.77,104.93,2024-03-06
INV03508,ORD02920,CARD07939,294.52,30.19,264.33,2024-05-22
INV03509,ORD06191,CARD09350,121.31,3.25,118.06,2024-05-12
INV03510,ORD04331,CARD09331,438.6,41.69,396.91,2023-12-21
INV03511,ORD08270,CARD06645,305.31,47.71,257.6,2024-06-26
INV03512,ORD03185,CARD09429,266.38,19.73,246.65,2024-10-17
INV03513,ORD08831,CARD08106,74.73,25.92,48.81,2024-10-22
INV03514,ORD05936,CARD03608,211.57,7.79,203.78,2024-11-06
INV03515,ORD09908,CARD08431,372.08,3.01,369.07,2024-12-12
INV03516,ORD07262,CARD04724,281.23,45.87,235.36,2023-12-26
INV03517,ORD02020,CARD01117,498.1,31.47,466.63,2024-11-23
INV03518,ORD08951,CARD04175,256.87,7.08,249.79,2024-08-31
INV03519,ORD08186,CARD01783,345.07,43.46,301.61,2024-08-06
INV03520,ORD01722,CARD04648,471.26,26.97,444.29,2024-11-23
INV03521,ORD01865,CARD00040,224.85,13.53,211.32,2024-11-20
INV03522,ORD08689,CARD01500,476.51,27.22,449.29,2024-10-23
INV03523,ORD04787,CARD06275,241.47,38.58,202.89,2023-12-26
INV03524,ORD01909,CARD08709,128.36,3.58,124.78,2024-11-09
INV03525,ORD02426,CARD01688,250.82,22.13,228.69,2024-11-06
INV03526,ORD08480,CARD04438,250.31,22.22,228.09,2024-09-20
INV03527,ORD07922,CARD06454,99.92,26.03,73.89,2024-06-04
INV03528,ORD00766,CARD02023,338.58,16.29,322.29,2024-10-20
INV03529,ORD06404,CARD09130,130.82,27.61,103.21,2024-06-23
INV03530,ORD03672,CARD09894,273.63,1.76,271.87,2024-01-02
INV03531,ORD03597,CARD05773,388.12,26.5,361.62,2024-06-03
INV03532,ORD01262,CARD02664,250.25,8.96,241.29,2024-11-27
INV03533,ORD02757,CARD02579,479.74,43.3,436.44,2024-02-09
INV03534,ORD07713,CARD09177,127.45,12.96,114.49,2024-04-20
INV03535,ORD00311,CARD07206,190.07,9.49,180.58,2024-07-13
INV03536,ORD04002,CARD02739,262.57,18.73,243.84,2024-05-24
INV03537,ORD02839,CARD03849,279.31,19.7,259.61,2024-07-21
INV03538,ORD02347,CARD06224,462.57,27.21,435.36,2024-01-07
INV03539,ORD03489,CARD02968,199.6,48.48,151.12,2024-10-02
INV03540,ORD03894,CARD01366,247.1,40.62,206.48,2024-07-17
INV03541,ORD03059,CARD09749,476.4,23.32,453.08,2024-04-06
INV03542,ORD07815,CARD02424,490.78,7.53,483.25,2024-05-07
INV03543,ORD07445,CARD07006,172.35,31.21,141.14,2024-05-08
