HistoryID,StaffID,BranchID,StartDate,EndDate
2907,ST07266,BR01581,2023-12-05,2024-01-25
2908,ST03054,BR05702,2022-10-27,
2909,ST04342,BR00942,2021-11-12,
2910,ST00009,BR01168,2022-01-21,
2911,ST00140,BR07461,2021-06-25,
2912,ST04717,BR00437,2021-06-29,
2913,ST08923,BR07576,2021-08-27,
2914,ST04725,BR06513,2020-10-24,2020-11-03
2915,ST02361,BR07341,2023-12-04,
2916,ST04193,BR04460,2023-04-22,
2917,ST08124,BR03621,2024-06-13,2024-09-27
2918,ST04170,BR04742,2023-12-01,
2919,ST09362,BR08177,2020-03-31,2020-04-13
2920,ST02544,BR07064,2020-05-26,2020-06-11
2921,ST05930,BR07461,2023-06-19,2024-05-08
2922,ST03983,BR04587,2023-05-27,
2923,ST01624,BR02992,2023-11-25,
2924,ST07163,BR00340,2020-12-07,
2925,ST02178,BR03169,2021-04-15,2021-11-28
2926,ST00962,BR08831,2024-07-24,2025-01-22
2927,ST03281,BR06708,2020-04-23,2020-09-27
2928,ST00074,BR00450,2024-12-03,
2929,ST02031,BR05827,2020-04-04,
2930,ST06043,BR04222,2021-11-21,
2931,ST02995,BR04880,2023-02-24,2024-02-19
2932,ST03852,BR02661,2022-04-06,2022-05-26
2933,ST03027,BR07866,2020-12-20,2021-02-15
2934,ST00268,BR03038,2021-01-14,2021-08-08
2935,ST08381,BR03964,2022-02-11,
2936,ST07250,BR04034,2023-05-23,
2937,ST02192,BR05824,2020-05-15,2021-04-03
2938,ST08850,BR01037,2020-10-07,
2939,ST01197,BR08863,2024-09-21,2024-11-17
2940,ST02903,BR06766,2023-10-06,
2941,ST01268,BR02966,2022-11-04,2023-07-11
2942,ST03186,BR09482,2023-09-03,2024-03-13
2943,ST02545,BR06291,2023-08-19,2024-05-17
2944,ST05148,BR09257,2023-12-03,
2945,ST09185,BR03436,2024-08-28,2025-02-15
2946,ST04761,BR06569,2022-03-27,
2947,ST05973,BR03618,2020-11-27,2021-05-14
2948,ST01944,BR00278,2024-03-03,2024-04-19
2949,ST09171,BR05006,2023-11-26,2024-07-10
2950,ST06693,BR00234,2020-07-26,2021-04-11
2951,ST02171,BR04810,2024-05-21,
2952,ST04154,BR00726,2024-11-12,
2953,ST08843,BR08287,2022-09-15,
2954,ST06244,BR01384,2024-06-23,
2955,ST09875,BR09390,2022-01-14,
2956,ST00800,BR08791,2021-10-08,2022-09-14
2957,ST04076,BR03406,2020-01-13,
2958,ST00375,BR00938,2023-09-26,
2959,ST02944,BR05683,2021-08-11,
2960,ST07398,BR04847,2023-06-07,
2961,ST03453,BR04020,2022-04-09,
2962,ST06804,BR08697,2022-10-18,2023-06-13
2963,ST00227,BR01625,2022-11-08,
2964,ST01289,BR07785,2023-07-19,
2965,ST09560,BR05660,2024-11-10,2025-02-25
2966,ST03681,BR02706,2020-02-02,2021-01-27
2967,ST05639,BR05937,2020-07-03,
2968,ST03720,BR04570,2024-04-09,
2969,ST05466,BR09120,2020-09-26,2021-06-28
2970,ST00171,BR01190,2020-03-04,
2971,ST08344,BR03032,2020-08-18,
2972,ST05038,BR02209,2024-08-03,2025-04-24
2973,ST09451,BR05701,2020-10-13,
2974,ST01943,BR01269,2020-08-15,
2975,ST07397,BR09640,2020-03-13,
2976,ST01456,BR03502,2023-03-05,2023-03-20
2977,ST07202,BR07562,2022-12-25,2023-04-18
2978,ST00839,BR03364,2021-01-11,2021-10-03
2979,ST09369,BR03493,2023-07-05,
2980,ST01024,BR02240,2020-07-06,2021-02-16
2981,ST07859,BR07688,2023-07-02,
2982,ST09376,BR08733,2022-09-23,2023-07-19
2983,ST00094,BR07203,2024-10-14,2025-07-02
2984,ST07932,BR05761,2022-02-24,
2985,ST05625,BR00161,2020-01-20,
2986,ST02851,BR03415,2022-08-03,
2987,ST08554,BR07663,2020-03-14,
2988,ST08704,BR05436,2022-01-14,2022-12-14
2989,ST07861,BR06805,2024-10-27,2024-12-02
2990,ST08514,BR05698,2020-01-09,
2991,ST07410,BR04084,2022-05-06,2022-10-25
2992,ST00129,BR02766,2022-07-21,
2993,ST04300,BR03541,2023-03-29,2024-01-15
2994,ST07668,BR00899,2022-03-24,2022-04-24
2995,ST07996,BR06463,2023-11-16,2024-02-19
2996,ST05756,BR04373,2022-08-03,
2997,ST09418,BR07258,2023-03-03,2024-02-21
2998,ST06576,BR07569,2023-03-12,
2999,ST03781,BR08868,2024-09-24,2025-08-12
3000,ST03543,BR03858,2020-07-27,
3001,ST08049,BR01756,2020-03-19,2020-12-05
3002,ST03842,BR04123,2023-04-14,
3003,ST05678,BR09181,2020-04-15,
3004,ST05077,BR07734,2021-12-15,2022-09-07
3005,ST09745,BR07422,2021-07-22,2022-06-28
3006,ST09964,BR05475,2021-02-19,2022-01-16
3007,ST05767,BR03840,2024-05-12,2025-01-25
3008,ST08768,BR08345,2021-08-03,2021-12-13
3009,ST05315,BR09030,2022-12-16,
3010,ST02779,BR00314,2021-07-25,2022-04-18
3011,ST02341,BR00130,2021-08-10,
3012,ST02875,BR04969,2020-01-21,2020-07-02
3013,ST02241,BR09643,2020-05-04,2020-11-06
3014,ST04968,BR05467,2020-01-27,
3015,ST09905,BR03539,2021-09-10,2022-03-25
3016,ST08174,BR01658,2020-01-01,
3017,ST08081,BR06665,2020-01-31,2020-05-01
3018,ST08630,BR09996,2024-04-14,
3019,ST01946,BR04892,2024-12-02,
3020,ST01209,BR02858,2024-08-12,
3021,ST04835,BR04042,2024-02-29,2024-11-23
3022,ST06149,BR08533,2024-10-23,2025-03-03
3023,ST00052,BR07002,2020-04-30,2021-03-23
3024,ST03720,BR01470,2021-07-10,2022-07-07
3025,ST01770,BR07022,2022-07-12,2023-03-09
3026,ST08810,BR08693,2023-07-25,
3027,ST08722,BR00830,2022-01-19,
3028,ST01771,BR08320,2022-05-13,2022-09-25
3029,ST06058,BR05908,2024-08-01,2025-07-29
3030,ST03062,BR07035,2022-12-03,2023-06-03
3031,ST01488,BR04023,2022-03-20,2022-11-24
3032,ST08614,BR08134,2020-01-24,2020-08-19
3033,ST04931,BR03943,2021-08-20,
3034,ST00874,BR00015,2020-07-25,
3035,ST08738,BR07821,2020-12-10,2021-03-05
3036,ST03850,BR05079,2023-05-01,
3037,ST09236,BR04011,2024-01-04,2024-04-21
3038,ST02766,BR00437,2023-02-09,
3039,ST05773,BR07937,2021-12-13,
3040,ST01632,BR04907,2022-02-15,2023-01-11
3041,ST01451,BR03346,2024-08-26,2024-09-08
3042,ST00204,BR05096,2022-09-05,2022-11-21
3043,ST08990,BR09587,2022-01-30,
3044,ST06143,BR04677,2024-11-19,2025-01-18
3045,ST00168,BR01422,2024-05-10,
3046,ST00530,BR08461,2023-03-22,
3047,ST08548,BR06440,2021-06-29,
3048,ST04869,BR03502,2021-01-22,
3049,ST09545,BR07155,2020-09-19,
3050,ST07407,BR03551,2024-02-06,2024-12-09
3051,ST04695,BR07929,2021-05-02,2021-11-25
3052,ST06690,BR09012,2023-12-21,
3053,ST02559,BR05138,2023-12-07,
3054,ST00676,BR09512,2022-04-07,
3055,ST03001,BR03399,2024-12-13,2025-06-27
3056,ST02439,BR02149,2023-09-28,
3057,ST03541,BR05033,2023-07-22,
3058,ST01502,BR04453,2022-09-05,
3059,ST08066,BR07600,2022-03-02,2022-07-09
3060,ST04756,BR02362,2022-10-02,2023-07-03
3061,ST07151,BR03774,2022-04-23,
3062,ST07226,BR07476,2020-02-19,
3063,ST05976,BR08520,2024-09-06,
3064,ST08539,BR06180,2020-11-23,2020-12-27
3065,ST07004,BR05804,2021-12-03,2022-09-22
3066,ST01294,BR08042,2020-05-13,
3067,ST01510,BR02213,2020-09-25,
3068,ST04630,BR01014,2023-01-10,
3069,ST02082,BR04631,2020-12-05,
3070,ST09984,BR02349,2022-12-31,
3071,ST02630,BR00337,2020-04-05,
3072,ST08504,BR01244,2020-07-06,
3073,ST08827,BR02910,2021-06-07,
3074,ST09173,BR09642,2021-01-15,2021-08-03
3075,ST03089,BR08261,2024-06-19,
3076,ST04233,BR09820,2023-08-16,2023-10-08
3077,ST03665,BR07346,2023-05-29,2023-09-30
3078,ST09359,BR08293,2024-07-17,
3079,ST02314,BR04293,2022-02-03,
3080,ST01978,BR03756,2022-08-14,
3081,ST01865,BR07628,2023-02-20,
3082,ST05824,BR05280,2023-01-13,
3083,ST04904,BR05880,2020-05-30,
3084,ST00642,BR09839,2020-10-11,2021-01-23
3085,ST04242,BR02654,2021-01-26,
3086,ST01170,BR00844,2022-08-01,2023-02-17
3087,ST01911,BR00950,2023-07-05,
3088,ST05655,BR04108,2022-11-01,2023-07-03
3089,ST03744,BR04845,2024-06-28,
3090,ST05980,BR02712,2023-03-08,
3091,ST02977,BR04619,2021-05-04,
3092,ST07137,BR02728,2024-10-26,2024-11-21
3093,ST07271,BR06147,2023-09-01,2024-02-15
3094,ST07071,BR01921,2024-12-05,2025-06-24
3095,ST05141,BR05270,2022-08-23,
3096,ST03061,BR07979,2022-11-19,2023-01-07
3097,ST03827,BR08119,2023-08-28,
3098,ST08249,BR06091,2024-01-16,2024-02-11
3099,ST03490,BR07523,2020-05-13,
3100,ST00876,BR02319,2023-01-25,2023-08-20
3101,ST06517,BR01452,2021-02-03,
3102,ST03088,BR00702,2022-03-22,
3103,ST05643,BR07623,2022-08-13,
3104,ST01713,BR09907,2024-10-15,2025-03-19
3105,ST03634,BR09016,2022-07-12,2023-03-15
3106,ST02405,BR01320,2022-03-06,2022-03-11
3107,ST09997,BR00655,2021-10-16,
3108,ST00446,BR09679,2020-03-20,
3109,ST01641,BR01102,2022-03-13,2023-01-23
3110,ST03960,BR05605,2021-07-25,
3111,ST09048,BR01278,2021-10-26,2022-06-06
3112,ST02879,BR02090,2021-11-12,2022-06-27
3113,ST03770,BR08698,2023-12-10,2024-11-10
3114,ST02515,BR04202,2022-12-08,2023-01-15
3115,ST01849,BR02085,2021-09-21,2022-05-13
3116,ST03150,BR07907,2023-02-21,2023-11-14
3117,ST06970,BR02638,2020-07-07,2020-07-21
3118,ST07947,BR07531,2022-06-05,2023-03-02
3119,ST03853,BR04740,2024-06-01,2025-01-25
3120,ST00734,BR04229,2024-03-31,2024-07-03
3121,ST08314,BR07367,2021-01-15,
3122,ST03669,BR01787,2021-08-18,2022-05-17
3123,ST05614,BR05778,2024-02-07,2024-07-18
3124,ST09005,BR08018,2021-12-01,
3125,ST09071,BR04950,2022-11-22,
3126,ST08726,BR09114,2020-01-21,2020-09-28
3127,ST05146,BR07905,2023-02-22,2023-03-23
3128,ST04341,BR08766,2023-09-27,2024-04-04
3129,ST07351,BR02422,2021-07-21,
3130,ST06686,BR06199,2020-05-04,2020-12-31
3131,ST00778,BR00034,2024-08-17,
3132,ST04649,BR03751,2021-07-08,2021-07-11
3133,ST01082,BR02725,2023-11-19,
3134,ST06411,BR03911,2020-07-09,
3135,ST03792,BR04321,2020-09-05,
3136,ST08515,BR05609,2020-03-27,2020-08-26
3137,ST00470,BR00788,2022-05-01,2022-09-10
3138,ST08079,BR00966,2022-07-21,
3139,ST09640,BR09162,2024-10-02,
3140,ST07214,BR06999,2022-10-13,
3141,ST04346,BR02012,2021-01-02,
3142,ST04152,BR00488,2022-03-30,2022-06-26
3143,ST04085,BR05894,2024-06-10,
3144,ST05717,BR08685,2021-11-11,2022-03-10
3145,ST03496,BR04440,2023-02-21,2023-12-06
3146,ST07039,BR01561,2024-06-15,
3147,ST07422,BR06446,2020-04-03,
3148,ST05562,BR03685,2021-02-17,2021-12-29
3149,ST09770,BR00400,2021-05-08,2021-10-09
3150,ST08448,BR08624,2020-08-02,2020-08-20
3151,ST04859,BR01984,2020-06-02,
3152,ST08433,BR04729,2024-02-12,2025-02-08
3153,ST02513,BR06113,2020-09-08,2021-06-28
3154,ST02264,BR07432,2022-08-21,2022-10-09
3155,ST06795,BR02157,2024-04-06,2024-12-16
3156,ST01573,BR09748,2023-11-19,2024-01-15
3157,ST01685,BR01443,2022-11-21,2023-07-22
3158,ST07451,BR04228,2024-12-07,
3159,ST05519,BR03069,2022-07-17,2022-08-10
3160,ST09942,BR02545,2022-04-03,
3161,ST06591,BR08988,2024-08-16,
3162,ST00395,BR05809,2023-09-09,
3163,ST05574,BR00689,2024-04-30,
3164,ST07821,BR06410,2024-10-18,
3165,ST06645,BR09470,2020-08-15,
3166,ST01331,BR00367,2024-07-24,2024-08-23
3167,ST05023,BR00792,2022-12-22,
3168,ST08759,BR07095,2023-05-24,2023-12-08
3169,ST01276,BR02445,2020-01-18,2020-03-28
3170,ST05823,BR04620,2020-08-15,2021-03-27
3171,ST02585,BR02583,2020-03-18,2020-09-21
3172,ST05976,BR07599,2024-09-29,
3173,ST05663,BR00051,2022-01-03,
3174,ST00783,BR06551,2020-01-29,
3175,ST02330,BR02824,2022-08-21,
3176,ST02584,BR04736,2023-12-19,
3177,ST02205,BR00653,2022-05-05,2022-05-25
3178,ST08060,BR03482,2024-03-17,2024-12-14
3179,ST04487,BR09314,2021-12-08,2022-10-21
3180,ST05630,BR03241,2024-05-31,2025-01-03
3181,ST00423,BR08092,2021-04-05,2021-08-29
3182,ST07141,BR06139,2020-05-26,2021-03-02
3183,ST09791,BR03438,2020-12-31,2021-10-06
3184,ST06989,BR00378,2024-08-19,
3185,ST09773,BR09598,2023-12-12,
3186,ST01125,BR05674,2022-01-05,
3187,ST08408,BR09172,2023-08-28,2023-12-30
3188,ST04836,BR02385,2021-11-04,2022-05-19
3189,ST03775,BR01287,2021-05-26,
3190,ST03929,BR01485,2022-11-21,2023-07-08
3191,ST00977,BR00394,2024-01-24,
3192,ST08235,BR09916,2024-05-10,2024-11-10
3193,ST08068,BR03204,2022-04-14,2023-03-30
3194,ST02362,BR08280,2022-09-28,2023-04-07
3195,ST07754,BR03353,2022-11-12,2023-01-17
3196,ST05028,BR01699,2023-08-14,
3197,ST05508,BR09008,2022-07-10,
3198,ST04240,BR02717,2020-01-28,
3199,ST00315,BR03821,2023-01-24,2023-05-27
3200,ST04340,BR01254,2021-05-04,2021-07-07
3201,ST02890,BR09522,2020-07-19,
3202,ST01595,BR09432,2024-01-15,2024-04-08
3203,ST04488,BR03561,2020-10-13,
3204,ST08665,BR03820,2023-01-05,
3205,ST05206,BR06713,2022-11-30,
3206,ST05990,BR06017,2023-10-22,
3207,ST08621,BR03006,2024-04-23,
3208,ST06645,BR03278,2021-03-16,
3209,ST04352,BR05678,2021-04-18,
3210,ST07698,BR07277,2023-10-14,
3211,ST07447,BR01256,2024-06-04,
3212,ST03750,BR02955,2021-10-11,
3213,ST07474,BR01295,2020-08-04,
3214,ST06464,BR00496,2020-04-10,2020-12-03
3215,ST03394,BR06202,2021-06-05,
3216,ST02421,BR08972,2024-04-01,
3217,ST00571,BR06282,2023-05-28,
3218,ST09550,BR00942,2023-08-01,
3219,ST02947,BR03836,2021-02-07,2021-10-02
3220,ST02147,BR01425,2022-10-12,
3221,ST02238,BR05135,2022-12-14,2023-10-23
3222,ST00249,BR03755,2023-11-23,
3223,ST00757,BR06647,2020-07-21,
3224,ST07456,BR07516,2022-09-18,
3225,ST06504,BR09753,2021-09-23,2021-12-17
3226,ST09118,BR05407,2022-08-07,
3227,ST09151,BR05122,2022-04-25,
3228,ST01826,BR00755,2024-09-03,
3229,ST02807,BR03392,2022-11-18,2023-05-31
3230,ST00254,BR03053,2023-04-24,2024-02-16
3231,ST04671,BR00776,2020-11-22,2021-10-25
3232,ST07767,BR04902,2024-05-26,2024-07-27
3233,ST08986,BR05173,2024-07-17,
3234,ST03729,BR09434,2023-11-20,2024-08-02
3235,ST06210,BR04134,2022-04-22,
3236,ST09780,BR09984,2023-08-23,
3237,ST00900,BR02744,2022-10-28,2023-05-25
3238,ST03464,BR09100,2024-02-09,
3239,ST04070,BR01883,2024-08-13,2025-06-09
3240,ST03532,BR03172,2023-06-01,2024-05-18
3241,ST04587,BR05521,2022-10-31,2022-12-06
3242,ST03413,BR04035,2021-02-22,2021-08-17
3243,ST02923,BR01493,2020-06-18,
3244,ST01553,BR07272,2023-04-07,
3245,ST04195,BR02915,2022-04-15,2022-05-25
3246,ST09749,BR09244,2024-06-21,2024-09-09
3247,ST05673,BR07279,2023-04-28,
3248,ST08393,BR02824,2021-08-09,
3249,ST00104,BR03561,2024-01-16,
3250,ST08006,BR03954,2021-04-02,
3251,ST07976,BR04767,2020-09-24,2021-02-18
3252,ST04739,BR09929,2020-05-20,2020-10-27
3253,ST04729,BR05949,2023-05-23,2023-12-23
3254,ST04339,BR04127,2024-12-05,
3255,ST06172,BR08156,2022-06-06,
3256,ST02347,BR07514,2024-04-18,
3257,ST01240,BR03484,2024-08-11,
3258,ST03504,BR01470,2023-01-17,2023-03-18
3259,ST09200,BR00654,2021-02-10,2021-11-26
3260,ST03032,BR05688,2023-09-03,2023-10-24
3261,ST05424,BR05113,2021-12-06,
3262,ST06872,BR06570,2023-02-21,
3263,ST09019,BR04050,2022-10-26,
3264,ST01695,BR04305,2021-06-02,2021-12-18
3265,ST07479,BR03282,2023-06-10,2023-08-30
3266,ST05230,BR04868,2024-09-11,
3267,ST04708,BR05423,2021-06-19,2022-05-24
3268,ST01402,BR07241,2023-06-12,
3269,ST05763,BR02692,2022-05-03,2022-09-03
3270,ST04746,BR06141,2022-03-26,
3271,ST06152,BR04390,2022-04-25,
3272,ST09453,BR00180,2020-01-08,
3273,ST07834,BR07851,2021-10-31,2022-09-29
3274,ST06595,BR08574,2020-04-23,2020-05-06
3275,ST03188,BR00342,2023-09-28,2024-09-22
3276,ST03343,BR00408,2020-12-19,
3277,ST08141,BR02245,2023-12-02,2023-12-27
3278,ST01220,BR02855,2023-11-23,2024-02-25
3279,ST01384,BR06633,2022-01-21,
3280,ST04318,BR02774,2024-01-24,
3281,ST09378,BR05391,2021-08-26,
3282,ST01394,BR01567,2021-07-06,2021-11-21
3283,ST07982,BR06000,2024-05-02,2024-12-08
3284,ST09163,BR00894,2023-02-04,2023-04-18
3285,ST00614,BR03035,2021-09-07,2022-05-02
3286,ST03463,BR00764,2020-07-23,2020-10-06
3287,ST05101,BR04136,2022-04-27,2022-07-31
3288,ST08119,BR07090,2021-06-05,2022-05-22
3289,ST07487,BR01929,2021-09-03,
3290,ST08108,BR07429,2020-09-01,2020-11-29
3291,ST02943,BR06533,2023-10-05,
3292,ST00254,BR08843,2023-08-17,2024-07-20
3293,ST06071,BR08069,2022-10-19,2023-09-19
3294,ST04272,BR01069,2021-09-09,2022-07-18
3295,ST07542,BR08847,2022-11-20,2023-10-12
3296,ST02330,BR01143,2021-11-07,2022-06-10
3297,ST02898,BR03825,2023-10-03,
3298,ST08538,BR06035,2024-05-09,2025-02-25
3299,ST02250,BR05247,2024-07-29,2024-12-18
3300,ST02036,BR06288,2024-04-21,2024-12-06
3301,ST07762,BR06447,2022-07-23,2022-12-21
3302,ST09546,BR01747,2024-08-20,
3303,ST00007,BR02945,2023-09-29,
3304,ST05487,BR09731,2024-05-07,2025-02-24
3305,ST03789,BR09028,2021-06-20,
3306,ST06856,BR05639,2024-06-04,
3307,ST09443,BR00649,2023-04-24,
3308,ST09388,BR09209,2021-05-30,2021-09-15
3309,ST06196,BR06569,2021-04-04,2022-03-23
3310,ST08746,BR07205,2022-05-10,
3311,ST07929,BR04041,2021-10-17,2022-02-09
3312,ST07285,BR03504,2022-02-25,
3313,ST02756,BR05849,2023-10-23,
3314,ST03800,BR08284,2024-06-05,
3315,ST02843,BR07033,2022-11-26,
3316,ST02594,BR08368,2021-12-29,
3317,ST06572,BR06061,2024-08-15,
3318,ST05693,BR04423,2023-10-02,
3319,ST02607,BR00945,2022-02-21,
3320,ST07345,BR04215,2024-11-16,2025-04-02
3321,ST05220,BR08916,2021-03-19,
3322,ST07140,BR08217,2022-07-10,2023-01-09
3323,ST09198,BR02626,2020-04-04,2020-08-21
3324,ST01374,BR00250,2024-09-21,2025-08-14
3325,ST03964,BR00344,2023-01-07,2023-12-14
3326,ST05240,BR04890,2022-08-10,2022-11-17
3327,ST05073,BR02548,2021-09-07,
3328,ST04637,BR00378,2022-01-21,
3329,ST07002,BR01254,2023-05-09,2024-02-29
3330,ST06861,BR02952,2022-01-03,
3331,ST02208,BR02168,2021-12-11,
3332,ST01574,BR02204,2023-09-29,2023-10-23
3333,ST04781,BR01667,2021-12-09,
3334,ST05359,BR00359,2023-10-04,2024-08-29
3335,ST07898,BR07407,2022-01-30,
3336,ST01395,BR01090,2024-09-30,2025-01-29
3337,ST05720,BR07336,2024-05-28,
3338,ST06007,BR03004,2020-07-24,2020-12-21
3339,ST04644,BR06412,2024-10-12,
3340,ST07770,BR08769,2021-08-16,2021-09-21
3341,ST06119,BR04106,2024-01-02,2024-03-26
3342,ST06979,BR08216,2022-01-16,2022-08-09
3343,ST02001,BR09998,2024-06-05,
3344,ST08594,BR09071,2023-09-23,
3345,ST07248,BR01041,2023-01-15,2023-03-09
3346,ST01958,BR01186,2021-07-11,
3347,ST02258,BR04803,2022-01-29,2022-02-22
3348,ST04095,BR04620,2024-04-10,
3349,ST08638,BR07489,2024-06-13,
3350,ST04961,BR01505,2024-12-17,
3351,ST01189,BR01980,2022-09-20,
3352,ST01174,BR09895,2021-12-14,2022-09-11
3353,ST08367,BR01860,2022-11-22,2023-07-02
3354,ST05068,BR06543,2023-01-07,2023-04-26
3355,ST03594,BR02122,2020-12-15,2021-05-11
3356,ST03371,BR04107,2023-03-29,2023-10-09
3357,ST08533,BR07512,2020-12-28,2021-10-04
3358,ST01746,BR03742,2023-08-20,
3359,ST08902,BR09397,2023-07-08,
3360,ST01346,BR01722,2023-02-26,2023-05-01
3361,ST01550,BR02411,2023-10-30,
3362,ST03613,BR06691,2020-03-11,
3363,ST07352,BR08972,2023-04-04,2023-10-04
3364,ST01319,BR07239,2021-04-23,2021-08-03
3365,ST03012,BR04916,2022-02-21,2022-02-27
3366,ST01594,BR08249,2024-01-31,2024-08-07
3367,ST03425,BR01609,2024-11-20,
3368,ST01490,BR02344,2022-06-26,
3369,ST04512,BR09027,2020-05-04,2021-05-01
3370,ST04876,BR09793,2023-07-23,2023-09-07
3371,ST02909,BR01621,2021-10-26,
3372,ST09644,BR03881,2022-09-23,2022-12-10
3373,ST01211,BR01464,2021-12-18,2022-05-01
3374,ST07714,BR08973,2020-05-15,2020-10-02
3375,ST06133,BR02031,2023-12-22,
3376,ST02276,BR09641,2020-05-14,2021-05-11
3377,ST03330,BR06468,2021-09-14,
3378,ST02809,BR04934,2020-10-13,
3379,ST08434,BR04435,2020-12-27,
3380,ST01045,BR04022,2022-12-27,2023-02-17
3381,ST07071,BR04966,2021-02-04,2021-06-06
3382,ST07181,BR04174,2023-07-16,2023-12-27
3383,ST04890,BR08366,2021-11-27,
3384,ST03180,BR03082,2022-05-07,
3385,ST05902,BR03460,2020-11-04,
3386,ST09587,BR00741,2020-10-11,
3387,ST06862,BR03371,2024-06-20,
3388,ST06847,BR06490,2021-01-16,
3389,ST02694,BR05771,2022-11-20,
3390,ST06157,BR09034,2022-06-10,
3391,ST02777,BR02725,2021-02-01,2021-12-15
3392,ST02888,BR06747,2021-11-27,2022-01-11
3393,ST05525,BR06184,2022-02-12,2022-03-24
3394,ST06733,BR07266,2022-07-01,2023-06-01
3395,ST07470,BR00075,2024-02-25,2024-06-26
3396,ST05928,BR06757,2024-06-13,2025-01-09
3397,ST06469,BR05893,2020-12-08,2021-12-05
3398,ST01578,BR03599,2020-11-19,2021-11-06
3399,ST06411,BR03701,2021-09-18,
3400,ST04772,BR08857,2021-10-16,
3401,ST08952,BR06879,2022-11-10,
3402,ST03126,BR02698,2023-05-07,2023-07-04
3403,ST09506,BR09739,2020-01-09,
3404,ST00207,BR07728,2023-10-26,2024-08-28
3405,ST08098,BR02804,2022-05-05,2023-04-08
3406,ST07667,BR04269,2024-10-24,2025-06-16
3407,ST01227,BR05151,2023-01-11,2023-08-17
3408,ST05501,BR01409,2023-12-13,
3409,ST06146,BR07315,2024-10-24,
3410,ST06673,BR01274,2021-08-02,
3411,ST06473,BR01129,2021-02-06,
3412,ST02587,BR07322,2023-01-01,2023-07-30
3413,ST06154,BR08024,2020-07-29,
3414,ST06703,BR04984,2020-09-23,
3415,ST00902,BR04894,2021-01-09,2021-04-27
3416,ST05847,BR09078,2023-07-31,
3417,ST00840,BR09288,2020-08-23,
3418,ST05565,BR04914,2024-03-05,2024-04-22
3419,ST09116,BR03125,2023-12-23,
3420,ST08481,BR02473,2020-04-17,2020-07-04
3421,ST07950,BR01286,2020-06-01,2021-02-08
3422,ST04861,BR00221,2021-07-25,2022-01-07
3423,ST00877,BR01684,2020-12-01,2021-07-06
3424,ST01420,BR08449,2022-10-18,2023-05-09
3425,ST01448,BR04910,2022-06-19,2022-10-07
3426,ST03579,BR01641,2020-06-04,
3427,ST07390,BR02688,2020-04-28,2020-08-17
3428,ST04306,BR00258,2024-02-14,2024-04-18
3429,ST01026,BR05569,2021-05-26,2021-08-14
3430,ST03177,BR08537,2021-01-09,
3431,ST00615,BR02535,2021-05-07,2021-07-30
3432,ST02369,BR09734,2024-04-16,
3433,ST09849,BR05752,2023-12-02,2024-06-19
3434,ST00060,BR06941,2020-08-01,
3435,ST05222,BR02858,2022-09-13,2023-04-24
3436,ST02967,BR02740,2022-07-16,
3437,ST02330,BR02832,2021-09-06,
3438,ST03043,BR00343,2020-07-19,
3439,ST07610,BR00424,2023-11-19,
3440,ST03391,BR01288,2024-09-26,
3441,ST08245,BR06044,2022-02-13,
3442,ST08174,BR04298,2020-04-14,2020-12-31
3443,ST08719,BR05029,2024-04-01,
3444,ST04241,BR03853,2022-08-09,
3445,ST01207,BR08255,2020-01-06,
3446,ST08038,BR09570,2022-02-10,
3447,ST01126,BR05349,2023-04-11,2024-03-12
3448,ST05767,BR00574,2021-11-03,
3449,ST02615,BR05111,2024-01-20,2024-04-24
3450,ST09954,BR01156,2023-01-09,2023-09-19
3451,ST03841,BR01634,2022-06-12,
3452,ST07846,BR02916,2024-09-27,
3453,ST00768,BR02944,2020-04-29,2020-09-17
3454,ST08098,BR06287,2021-02-14,2021-11-19
3455,ST09052,BR07424,2022-06-27,2022-12-15
3456,ST06040,BR09754,2023-03-12,2023-08-03
3457,ST01375,BR01523,2020-05-23,
3458,ST04088,BR07488,2023-01-20,
3459,ST04859,BR07363,2020-03-24,
3460,ST03047,BR00969,2021-11-11,2022-07-22
3461,ST09623,BR04753,2020-01-12,
3462,ST07413,BR06682,2020-06-22,
3463,ST07545,BR03959,2020-08-13,2020-11-15
3464,ST08373,BR05370,2022-03-02,
3465,ST04739,BR09967,2023-05-30,
3466,ST02792,BR00542,2020-06-04,
3467,ST06003,BR06759,2022-05-29,
3468,ST07593,BR02494,2024-04-21,
3469,ST00192,BR04781,2023-10-24,
3470,ST09090,BR06721,2020-12-01,2021-07-23
3471,ST08922,BR07836,2022-12-18,
3472,ST01610,BR06655,2024-02-07,2024-04-19
3473,ST06025,BR02934,2021-06-05,
3474,ST06532,BR03780,2023-01-01,2023-12-03
3475,ST00742,BR04847,2022-12-04,2023-05-12
3476,ST08226,BR00250,2023-05-12,2023-10-06
3477,ST03757,BR06190,2020-05-17,
3478,ST06239,BR00895,2021-12-11,
3479,ST06023,BR00776,2021-07-11,
3480,ST04220,BR04252,2021-05-29,
3481,ST08246,BR07697,2020-02-06,
3482,ST04510,BR05775,2020-10-11,2021-07-26
3483,ST07133,BR09450,2022-05-04,2022-09-21
3484,ST00628,BR07354,2020-01-10,2020-09-10
3485,ST01811,BR09898,2023-09-09,
3486,ST04237,BR01452,2020-11-06,2021-09-03
3487,ST06912,BR05733,2023-03-07,2023-10-08
3488,ST02679,BR09729,2021-07-19,2022-01-12
3489,ST05521,BR05964,2024-12-15,
3490,ST04594,BR00127,2021-03-16,
