ItemID,CategoryID,ItemName,CurrentPrice,DeliveryAvailable
ITEM02439,CAT00080,Pick,52.08,0
ITEM02440,CAT00878,Guess,35.42,0
ITEM02441,CAT00320,To,34.07,1
ITEM02442,CAT00791,After,61.8,1
ITEM02443,CAT00907,Tv,58.91,1
ITEM02444,CAT00499,Much,46.71,0
ITEM02445,CAT00712,Animal,95.19,0
ITEM02446,CAT00029,Crime,30.86,0
ITEM02447,CAT00834,However,28.35,0
ITEM02448,CAT00024,Myself,17.1,0
ITEM02449,CAT00576,Story,10.18,1
ITEM02450,CAT00295,Drug,83.04,1
ITEM02451,CAT00137,Off,39.33,1
ITEM02452,CAT00067,Make,19.43,1
ITEM02453,CAT00369,Science,47.31,1
ITEM02454,CAT00732,Expert,91.82,0
ITEM02455,CAT00251,News,5.49,0
ITEM02456,CAT00345,Focus,96.42,1
ITEM02457,CAT00245,Their,21.92,1
ITEM02458,CAT00641,Skill,52.26,0
ITEM02459,CAT00858,Hotel,14.01,0
ITEM02460,CAT00382,Reason,70.4,1
ITEM02461,CAT00561,Create,98.09,0
ITEM02462,CAT00033,Play,14.18,1
ITEM02463,CAT00138,Resource,9.28,0
ITEM02464,CAT00330,Billion,7.83,0
ITEM02465,CAT00622,Field,16.47,0
ITEM02466,CAT00813,And,30.88,1
ITEM02467,CAT00808,Bill,10.43,1
ITEM02468,CAT00201,Third,92.61,0
ITEM02469,CAT00750,Inside,44.77,0
ITEM02470,CAT00081,Husband,13.46,0
ITEM02471,CAT00770,Industry,48.1,0
ITEM02472,CAT00800,All,17.37,1
ITEM02473,CAT00898,Around,35.91,0
ITEM02474,CAT00270,Night,89.65,0
ITEM02475,CAT00984,Wall,11.74,0
ITEM02476,CAT00264,Dog,48.76,1
ITEM02477,CAT00244,State,15.06,0
ITEM02478,CAT00765,Perhaps,30.87,1
ITEM02479,CAT00008,Half,80.82,1
ITEM02480,CAT00749,See,64.63,1
ITEM02481,CAT00765,Take,74.69,1
ITEM02482,CAT00004,Task,49.65,1
ITEM02483,CAT00134,Vote,18.1,0
ITEM02484,CAT00526,Growth,98.43,1
ITEM02485,CAT00638,Miss,40.32,1
ITEM02486,CAT00120,Specific,86.74,1
ITEM02487,CAT00358,Career,44.86,0
ITEM02488,CAT00868,Science,30.45,0
ITEM02489,CAT00395,Reach,28.41,1
ITEM02490,CAT00227,Bill,37.59,1
ITEM02491,CAT00528,Artist,54.44,0
ITEM02492,CAT00909,President,29.55,1
ITEM02493,CAT00490,Though,10.0,0
ITEM02494,CAT00795,Begin,84.11,1
ITEM02495,CAT00435,Conference,98.91,1
ITEM02496,CAT00801,Accept,60.05,0
ITEM02497,CAT00979,Special,39.44,0
ITEM02498,CAT00189,Television,41.64,0
ITEM02499,CAT00628,Tv,73.66,1
ITEM02500,CAT00130,Stay,29.33,1
ITEM02501,CAT00086,Worry,76.73,0
ITEM02502,CAT00756,List,33.68,1
ITEM02503,CAT00278,Into,44.77,0
ITEM02504,CAT00432,Decide,79.36,1
ITEM02505,CAT00921,Foot,74.83,0
ITEM02506,CAT00678,Little,65.74,1
ITEM02507,CAT00533,Animal,46.33,0
ITEM02508,CAT00040,Rule,5.86,0
ITEM02509,CAT00248,Rich,13.56,0
ITEM02510,CAT00285,Senior,16.12,1
ITEM02511,CAT00476,I,79.81,0
ITEM02512,CAT00976,Network,45.82,0
ITEM02513,CAT00639,Protect,55.51,0
ITEM02514,CAT00594,Push,51.61,1
ITEM02515,CAT00471,Various,7.57,0
ITEM02516,CAT00229,Painting,95.47,0
ITEM02517,CAT00415,So,85.75,0
ITEM02518,CAT00246,Oil,35.05,0
ITEM02519,CAT00466,Shoulder,25.0,1
ITEM02520,CAT00801,Future,9.71,1
ITEM02521,CAT00952,Main,66.09,1
ITEM02522,CAT00224,Grow,23.62,0
ITEM02523,CAT00604,Subject,54.55,1
ITEM02524,CAT00223,A,37.78,0
ITEM02525,CAT00812,Trial,44.56,0
ITEM02526,CAT00018,Feel,88.63,1
ITEM02527,CAT00760,Return,87.76,1
ITEM02528,CAT00387,Skin,76.72,1
ITEM02529,CAT00857,Camera,44.35,0
ITEM02530,CAT00295,Along,24.61,0
ITEM02531,CAT00842,Agent,58.3,0
ITEM02532,CAT00552,Organization,72.12,1
ITEM02533,CAT00539,Ground,66.37,1
ITEM02534,CAT00971,Population,60.02,0
ITEM02535,CAT00552,Want,11.53,1
ITEM02536,CAT00210,Out,31.92,0
ITEM02537,CAT00360,Here,19.64,0
ITEM02538,CAT00562,Science,78.93,0
ITEM02539,CAT00410,Decision,85.3,0
ITEM02540,CAT00347,Suggest,80.37,1
ITEM02541,CAT00290,Response,98.54,1
ITEM02542,CAT00566,Cup,22.2,0
ITEM02543,CAT00033,Tax,37.67,0
ITEM02544,CAT00567,Far,16.8,0
ITEM02545,CAT00800,Go,94.38,0
ITEM02546,CAT00804,Hit,86.61,1
ITEM02547,CAT00954,What,84.69,0
ITEM02548,CAT00282,Poor,30.9,1
ITEM02549,CAT00079,Science,76.23,0
ITEM02550,CAT00398,Soldier,94.3,1
ITEM02551,CAT00236,Save,50.56,1
ITEM02552,CAT00290,Far,26.39,1
ITEM02553,CAT00053,Great,64.74,0
ITEM02554,CAT00775,Away,74.48,1
ITEM02555,CAT00060,Experience,77.52,1
ITEM02556,CAT00765,Body,26.99,0
ITEM02557,CAT00902,His,26.64,1
ITEM02558,CAT00199,Green,60.84,0
ITEM02559,CAT00314,Particularly,53.06,0
ITEM02560,CAT00090,Chair,57.49,1
ITEM02561,CAT00738,Study,98.83,1
ITEM02562,CAT00791,Boy,68.62,1
ITEM02563,CAT00303,Big,85.57,1
ITEM02564,CAT00654,Clearly,25.01,0
ITEM02565,CAT00795,Campaign,22.91,1
ITEM02566,CAT00851,Low,89.78,1
ITEM02567,CAT00386,Organization,70.69,1
ITEM02568,CAT00027,Mother,81.0,0
ITEM02569,CAT00184,Here,13.12,0
ITEM02570,CAT00247,Bar,11.68,1
ITEM02571,CAT00302,Could,9.89,1
ITEM02572,CAT00504,Read,92.51,0
ITEM02573,CAT00996,Front,33.76,1
ITEM02574,CAT00590,Body,16.54,1
ITEM02575,CAT00396,Four,44.5,0
ITEM02576,CAT00590,Mission,18.21,0
ITEM02577,CAT00171,Pm,23.47,0
ITEM02578,CAT00904,Practice,33.8,0
ITEM02579,CAT00501,Fight,74.36,1
ITEM02580,CAT00649,Surface,48.16,1
ITEM02581,CAT00925,Plant,7.71,1
ITEM02582,CAT00461,Election,73.86,0
ITEM02583,CAT00443,Dream,21.09,1
ITEM02584,CAT00142,Political,52.47,1
ITEM02585,CAT00510,Middle,17.02,1
ITEM02586,CAT00612,Dinner,93.19,1
ITEM02587,CAT00050,Method,32.4,0
ITEM02588,CAT00590,Sea,35.31,1
ITEM02589,CAT00721,Develop,48.7,0
ITEM02590,CAT00166,Tend,20.01,1
ITEM02591,CAT00561,Street,91.61,0
ITEM02592,CAT00727,Involve,9.81,1
ITEM02593,CAT00603,School,25.08,1
ITEM02594,CAT00710,Sort,92.49,1
ITEM02595,CAT00207,Member,57.96,1
ITEM02596,CAT00070,Total,69.19,0
ITEM02597,CAT00650,Campaign,82.65,1
ITEM02598,CAT00385,Most,69.68,1
ITEM02599,CAT00588,Finish,52.43,0
ITEM02600,CAT00646,Deep,45.94,1
ITEM02601,CAT00395,Far,86.64,1
ITEM02602,CAT00298,Section,85.79,0
ITEM02603,CAT00726,Dog,55.1,0
ITEM02604,CAT00571,Level,82.27,1
ITEM02605,CAT00688,Into,91.63,0
ITEM02606,CAT00044,Too,95.96,0
ITEM02607,CAT00490,Money,49.42,1
ITEM02608,CAT00446,Art,62.26,0
ITEM02609,CAT00839,Surface,46.68,1
ITEM02610,CAT00969,Condition,42.61,1
ITEM02611,CAT00869,Girl,93.68,1
ITEM02612,CAT00913,Then,58.35,1
ITEM02613,CAT00033,Situation,8.04,1
ITEM02614,CAT00753,Enter,71.02,0
ITEM02615,CAT00068,Environment,11.67,0
ITEM02616,CAT00846,New,91.79,1
ITEM02617,CAT00198,Seek,66.06,0
ITEM02618,CAT00370,Have,57.34,0
ITEM02619,CAT00704,Put,17.36,1
ITEM02620,CAT00076,News,66.82,1
ITEM02621,CAT00530,Drop,48.63,1
ITEM02622,CAT00313,Play,26.38,1
ITEM02623,CAT00404,Help,21.45,1
ITEM02624,CAT00243,Before,40.18,0
ITEM02625,CAT00810,Look,57.43,0
ITEM02626,CAT00245,Either,37.0,0
ITEM02627,CAT00303,Sell,80.67,1
ITEM02628,CAT00648,Weight,66.9,1
ITEM02629,CAT00474,Dinner,94.23,0
ITEM02630,CAT00756,Beautiful,66.93,0
ITEM02631,CAT00568,Current,84.13,0
ITEM02632,CAT00265,Say,70.85,1
ITEM02633,CAT00620,Since,97.86,1
ITEM02634,CAT00914,Exactly,99.06,1
ITEM02635,CAT00957,Production,98.13,0
ITEM02636,CAT00674,Wife,89.45,1
ITEM02637,CAT00854,Central,91.41,1
ITEM02638,CAT00686,Protect,90.31,1
ITEM02639,CAT00493,Brother,92.13,1
ITEM02640,CAT00271,Together,92.3,0
ITEM02641,CAT00426,Sport,33.31,0
ITEM02642,CAT00671,Skill,95.53,0
ITEM02643,CAT00686,International,57.18,1
ITEM02644,CAT00391,Player,51.25,0
ITEM02645,CAT00046,Against,31.83,0
ITEM02646,CAT00318,Total,23.77,1
ITEM02647,CAT00038,Hand,24.06,1
ITEM02648,CAT00213,If,83.74,0
ITEM02649,CAT00592,Show,16.51,0
ITEM02650,CAT00979,Economy,56.09,1
ITEM02651,CAT00775,Sit,49.34,1
ITEM02652,CAT00406,Most,24.66,0
ITEM02653,CAT00779,Middle,70.94,0
ITEM02654,CAT00155,Way,92.73,1
ITEM02655,CAT00333,Send,59.85,0
ITEM02656,CAT00853,Stage,64.46,1
ITEM02657,CAT00058,Film,79.61,0
ITEM02658,CAT00382,Man,66.77,1
ITEM02659,CAT00084,Tv,55.33,0
ITEM02660,CAT00630,Suddenly,73.79,0
ITEM02661,CAT00645,Unit,87.21,0
ITEM02662,CAT00543,Visit,46.39,1
ITEM02663,CAT00094,Last,59.86,0
ITEM02664,CAT00326,Nothing,70.84,1
ITEM02665,CAT00090,Peace,80.64,1
ITEM02666,CAT00914,Garden,91.88,0
ITEM02667,CAT00497,Half,73.96,1
ITEM02668,CAT00654,Sound,52.14,0
ITEM02669,CAT00196,Product,39.38,1
ITEM02670,CAT00675,General,55.15,0
ITEM02671,CAT00959,Mother,21.05,1
ITEM02672,CAT00966,Current,36.78,0
ITEM02673,CAT00718,Center,73.42,0
ITEM02674,CAT00003,Community,32.92,1
ITEM02675,CAT00529,Card,58.13,0
ITEM02676,CAT00046,Behavior,29.2,1
ITEM02677,CAT00417,Plant,60.38,0
ITEM02678,CAT00756,Which,85.01,1
ITEM02679,CAT00417,Chance,93.93,0
ITEM02680,CAT00899,Serve,69.76,0
ITEM02681,CAT00968,Long,91.23,1
ITEM02682,CAT00461,Girl,88.37,1
ITEM02683,CAT00980,Three,91.94,1
ITEM02684,CAT00773,Outside,49.99,0
ITEM02685,CAT00796,Fire,29.62,0
ITEM02686,CAT00239,Service,80.37,1
ITEM02687,CAT00103,And,39.17,1
ITEM02688,CAT00215,Fire,88.07,0
ITEM02689,CAT00356,Seven,86.55,0
ITEM02690,CAT00281,Will,57.02,0
ITEM02691,CAT00809,Face,7.7,1
ITEM02692,CAT00360,Fall,92.49,0
ITEM02693,CAT00423,No,46.03,0
ITEM02694,CAT00342,No,56.34,0
ITEM02695,CAT00064,Film,59.73,0
ITEM02696,CAT00223,Fill,97.22,1
ITEM02697,CAT00195,Smile,58.76,1
ITEM02698,CAT00516,Stage,39.79,1
ITEM02699,CAT00517,Large,86.9,0
ITEM02700,CAT00399,Probably,88.96,0
ITEM02701,CAT00715,Teach,61.9,1
ITEM02702,CAT00822,Account,32.32,0
ITEM02703,CAT00525,Then,83.19,1
ITEM02704,CAT00948,Generation,34.62,0
ITEM02705,CAT00900,Would,24.19,0
ITEM02706,CAT00953,Miss,58.53,0
ITEM02707,CAT00839,Recognize,68.59,0
ITEM02708,CAT00058,Second,64.81,0
ITEM02709,CAT00925,Ball,96.46,0
ITEM02710,CAT00955,Human,94.35,0
ITEM02711,CAT00221,Other,39.23,1
ITEM02712,CAT00891,Soldier,7.31,1
ITEM02713,CAT00744,Something,49.51,0
ITEM02714,CAT00695,Measure,56.04,1
ITEM02715,CAT00889,Well,90.18,1
ITEM02716,CAT00380,Range,94.34,1
ITEM02717,CAT00529,South,6.9,0
ITEM02718,CAT00721,Often,31.0,1
ITEM02719,CAT00940,Real,6.72,1
ITEM02720,CAT00480,Fight,86.2,0
ITEM02721,CAT00057,Policy,58.09,0
ITEM02722,CAT00234,His,11.55,1
ITEM02723,CAT00662,Goal,36.44,1
ITEM02724,CAT00800,Message,61.69,1
ITEM02725,CAT00242,Result,15.16,0
ITEM02726,CAT00646,Short,50.09,0
ITEM02727,CAT00830,Inside,58.38,1
ITEM02728,CAT00398,Number,99.15,1
ITEM02729,CAT00228,These,98.5,0
ITEM02730,CAT00318,Financial,57.29,0
ITEM02731,CAT00336,Through,49.35,0
ITEM02732,CAT00321,Current,75.49,1
ITEM02733,CAT00846,Be,55.31,1
ITEM02734,CAT00906,Staff,14.4,1
ITEM02735,CAT00314,Character,40.53,0
ITEM02736,CAT00320,Finally,88.22,0
ITEM02737,CAT00922,Take,48.73,0
ITEM02738,CAT00856,Congress,90.25,1
ITEM02739,CAT00477,Low,82.58,1
ITEM02740,CAT00868,Sport,73.52,1
ITEM02741,CAT00477,Now,28.75,1
ITEM02742,CAT00418,Commercial,84.84,0
ITEM02743,CAT00282,Hear,7.08,0
ITEM02744,CAT00678,Happy,37.92,0
ITEM02745,CAT00698,Create,74.61,0
ITEM02746,CAT00931,Others,17.3,0
ITEM02747,CAT00165,Degree,48.27,1
ITEM02748,CAT00107,Develop,49.24,0
ITEM02749,CAT00612,Morning,13.81,0
ITEM02750,CAT00952,Effort,30.93,1
ITEM02751,CAT00576,Gas,47.43,1
ITEM02752,CAT00188,Money,98.27,1
ITEM02753,CAT00266,Respond,8.68,0
ITEM02754,CAT00242,Break,44.78,0
ITEM02755,CAT00148,Walk,75.23,1
ITEM02756,CAT00036,Argue,79.18,0
ITEM02757,CAT00964,Condition,73.59,0
ITEM02758,CAT00042,On,37.59,1
ITEM02759,CAT00680,Plan,32.13,1
ITEM02760,CAT00209,Research,77.16,1
ITEM02761,CAT00666,Only,36.06,0
ITEM02762,CAT00021,View,49.67,1
ITEM02763,CAT00922,Maintain,35.0,0
ITEM02764,CAT00579,Visit,48.97,0
ITEM02765,CAT00994,Process,99.8,1
ITEM02766,CAT00432,Always,80.82,1
ITEM02767,CAT00584,Against,25.17,1
ITEM02768,CAT00662,Research,76.53,1
ITEM02769,CAT00662,Color,16.18,0
ITEM02770,CAT00819,Subject,48.84,1
ITEM02771,CAT00310,Painting,40.94,0
ITEM02772,CAT00770,Fire,77.13,1
ITEM02773,CAT00400,Attack,9.71,1
ITEM02774,CAT00784,Way,71.75,1
ITEM02775,CAT00252,Wind,50.53,0
ITEM02776,CAT00119,Push,46.71,0
ITEM02777,CAT00882,Play,71.71,1
ITEM02778,CAT00022,Occur,58.93,1
ITEM02779,CAT00080,Own,55.5,1
ITEM02780,CAT00413,Level,38.91,0
ITEM02781,CAT00100,Over,34.94,1
ITEM02782,CAT00683,Deal,94.74,0
ITEM02783,CAT00003,Worker,75.01,1
ITEM02784,CAT00595,Boy,29.0,0
ITEM02785,CAT00204,Partner,6.77,0
ITEM02786,CAT00288,Final,80.92,0
ITEM02787,CAT00374,Compare,5.48,1
ITEM02788,CAT00979,Property,82.25,1
ITEM02789,CAT00730,A,58.75,0
ITEM02790,CAT00642,Rather,18.78,1
ITEM02791,CAT00689,Season,41.84,1
ITEM02792,CAT00023,Instead,44.11,0
ITEM02793,CAT00676,Thus,44.71,1
ITEM02794,CAT00330,Share,89.28,1
ITEM02795,CAT00788,Lawyer,21.55,0
ITEM02796,CAT00299,Long,17.41,0
ITEM02797,CAT00853,Boy,81.0,0
ITEM02798,CAT00088,Common,73.2,0
ITEM02799,CAT00985,Government,86.18,0
ITEM02800,CAT00286,Network,59.91,0
ITEM02801,CAT00613,Fish,82.56,1
ITEM02802,CAT00188,Test,79.44,0
ITEM02803,CAT00231,Region,22.57,1
ITEM02804,CAT00901,Painting,45.94,1
ITEM02805,CAT00215,Pass,98.41,0
ITEM02806,CAT00758,Along,78.17,0
ITEM02807,CAT00953,Off,84.72,1
ITEM02808,CAT00964,Last,66.85,1
ITEM02809,CAT00367,Become,33.0,0
ITEM02810,CAT00490,Rock,82.44,1
ITEM02811,CAT00826,Fact,90.93,1
ITEM02812,CAT00961,Member,30.22,0
ITEM02813,CAT00772,Letter,32.97,1
ITEM02814,CAT00949,Gas,68.16,0
ITEM02815,CAT00109,Describe,62.01,0
ITEM02816,CAT00302,North,37.52,1
ITEM02817,CAT00988,Movement,81.15,1
ITEM02818,CAT00131,Law,71.08,0
ITEM02819,CAT00624,History,21.3,0
ITEM02820,CAT00678,Ahead,78.35,0
ITEM02821,CAT00798,Interview,18.45,1
ITEM02822,CAT00248,Impact,42.19,1
ITEM02823,CAT00695,Pressure,35.78,0
ITEM02824,CAT00094,True,78.41,0
ITEM02825,CAT00748,Station,28.25,1
ITEM02826,CAT00255,Way,37.59,1
ITEM02827,CAT00371,Understand,44.29,0
ITEM02828,CAT00537,Young,29.36,1
ITEM02829,CAT00028,Rather,5.96,0
ITEM02830,CAT00544,Tell,23.39,1
ITEM02831,CAT00028,Sport,11.7,1
ITEM02832,CAT00430,Suffer,37.14,0
ITEM02833,CAT00211,Role,84.99,0
ITEM02834,CAT00505,Perform,83.96,1
ITEM02835,CAT00759,Edge,56.52,0
ITEM02836,CAT00672,Commercial,36.79,1
ITEM02837,CAT00489,Main,27.7,1
ITEM02838,CAT00871,Inside,35.37,1
ITEM02839,CAT00897,Teach,50.04,1
ITEM02840,CAT00785,Summer,30.0,1
ITEM02841,CAT00318,Black,73.15,0
ITEM02842,CAT00104,Him,68.22,0
ITEM02843,CAT00045,Control,85.81,0
ITEM02844,CAT00743,Prove,95.3,1
ITEM02845,CAT00465,Score,71.9,1
ITEM02846,CAT00272,Field,71.04,1
ITEM02847,CAT00597,Talk,66.47,1
ITEM02848,CAT00535,Fish,55.95,0
ITEM02849,CAT00882,See,67.66,1
ITEM02850,CAT00948,Party,46.25,0
ITEM02851,CAT00252,Matter,86.61,1
ITEM02852,CAT00569,Probably,81.13,0
ITEM02853,CAT00765,Ten,78.68,1
ITEM02854,CAT00138,Use,62.99,1
ITEM02855,CAT00859,Decade,22.81,0
ITEM02856,CAT00361,Industry,93.51,0
ITEM02857,CAT00144,School,50.02,0
ITEM02858,CAT00090,Suddenly,88.03,0
ITEM02859,CAT00918,Morning,69.73,1
ITEM02860,CAT00106,Measure,64.26,0
ITEM02861,CAT00873,Once,91.47,1
ITEM02862,CAT00841,Matter,49.92,0
ITEM02863,CAT00115,Everybody,24.52,1
ITEM02864,CAT00681,Source,71.14,1
ITEM02865,CAT00046,Popular,86.25,1
ITEM02866,CAT00231,Government,37.04,1
ITEM02867,CAT00098,Here,35.11,1
ITEM02868,CAT00318,Between,32.3,1
ITEM02869,CAT00059,Anyone,73.34,0
ITEM02870,CAT00608,Behind,88.97,0
ITEM02871,CAT00507,Available,95.04,1
ITEM02872,CAT00285,Garden,43.96,0
ITEM02873,CAT00557,Cultural,96.59,0
ITEM02874,CAT00730,Help,65.37,1
ITEM02875,CAT00315,Option,61.32,0
ITEM02876,CAT00783,Marriage,5.51,0
ITEM02877,CAT00185,Cost,77.1,0
ITEM02878,CAT00618,Air,74.0,1
ITEM02879,CAT00282,Tonight,71.16,0
ITEM02880,CAT00243,Common,16.83,0
ITEM02881,CAT00915,Positive,17.27,0
ITEM02882,CAT00177,Hotel,56.27,0
ITEM02883,CAT00337,Require,21.18,1
ITEM02884,CAT00370,Study,62.01,0
ITEM02885,CAT00772,Bank,58.71,1
ITEM02886,CAT00002,Professor,28.02,0
ITEM02887,CAT00096,Head,66.44,0
ITEM02888,CAT00722,Energy,87.91,0
ITEM02889,CAT00834,Keep,31.31,1
ITEM02890,CAT00892,Action,14.83,0
ITEM02891,CAT00327,Hot,38.48,0
ITEM02892,CAT00849,Country,59.15,0
ITEM02893,CAT00312,North,76.52,0
ITEM02894,CAT00188,Evening,87.59,1
ITEM02895,CAT00268,Focus,58.45,0
ITEM02896,CAT00139,Class,53.79,0
ITEM02897,CAT00568,Cause,91.71,0
ITEM02898,CAT00488,Grow,54.56,0
ITEM02899,CAT00329,Space,49.46,1
ITEM02900,CAT00459,Pull,61.34,0
ITEM02901,CAT00162,Get,69.71,1
ITEM02902,CAT00001,Affect,35.93,0
ITEM02903,CAT00262,Study,38.03,0
ITEM02904,CAT00073,Number,26.97,0
ITEM02905,CAT00178,Social,77.94,1
ITEM02906,CAT00088,Ok,24.11,1
ITEM02907,CAT00205,Side,36.45,0
ITEM02908,CAT00362,Glass,20.34,1
ITEM02909,CAT00227,Stuff,57.76,0
ITEM02910,CAT00203,Present,25.35,0
ITEM02911,CAT00825,Level,8.29,0
ITEM02912,CAT00933,Give,77.04,1
ITEM02913,CAT00502,Speech,83.49,0
ITEM02914,CAT00464,Than,27.14,1
ITEM02915,CAT00482,Whether,85.86,0
ITEM02916,CAT00795,Later,8.29,1
ITEM02917,CAT00599,Inside,94.6,1
ITEM02918,CAT00940,High,34.38,1
ITEM02919,CAT00049,Our,13.23,1
ITEM02920,CAT00961,Officer,96.78,0
ITEM02921,CAT00900,Response,40.62,1
ITEM02922,CAT00856,Board,47.98,0
ITEM02923,CAT00493,Current,75.23,1
ITEM02924,CAT00733,Debate,71.65,0
ITEM02925,CAT00092,First,38.68,1
ITEM02926,CAT00330,Run,53.83,1
ITEM02927,CAT00461,Although,54.35,1
ITEM02928,CAT00690,Movement,28.41,1
ITEM02929,CAT00001,You,18.97,0
ITEM02930,CAT00742,Consumer,77.85,0
ITEM02931,CAT00110,Management,5.64,1
ITEM02932,CAT00591,Four,61.06,0
ITEM02933,CAT00207,Hospital,28.16,1
ITEM02934,CAT00013,Mind,93.63,0
ITEM02935,CAT00789,Home,90.28,0
ITEM02936,CAT00287,Of,72.03,1
ITEM02937,CAT00698,Almost,85.11,0
ITEM02938,CAT00210,Couple,77.6,0
ITEM02939,CAT00438,Structure,88.22,0
ITEM02940,CAT00028,Already,19.12,1
ITEM02941,CAT00443,Fire,85.6,1
ITEM02942,CAT00422,Street,80.04,0
ITEM02943,CAT00722,Eat,97.91,1
ITEM02944,CAT00511,Dark,47.24,1
ITEM02945,CAT00245,Unit,51.55,0
ITEM02946,CAT00479,Charge,39.72,1
ITEM02947,CAT00455,Leg,45.9,0
ITEM02948,CAT00045,Explain,7.2,1
ITEM02949,CAT00333,Something,55.85,1
ITEM02950,CAT00434,Apply,90.69,1
ITEM02951,CAT00707,Design,77.8,0
ITEM02952,CAT00164,History,55.33,1
ITEM02953,CAT00832,It,63.47,1
ITEM02954,CAT00596,Open,24.58,0
ITEM02955,CAT00421,Ever,29.05,0
ITEM02956,CAT00858,Not,24.26,0
ITEM02957,CAT00126,Position,99.21,1
ITEM02958,CAT00857,Practice,20.19,0
ITEM02959,CAT00598,Movie,7.6,1
ITEM02960,CAT00350,Thus,30.39,0
ITEM02961,CAT00557,Him,24.28,0
ITEM02962,CAT00179,Customer,17.89,1
ITEM02963,CAT00406,Hand,14.86,0
ITEM02964,CAT00644,Into,46.9,1
ITEM02965,CAT00349,Enter,96.81,0
ITEM02966,CAT00456,Language,35.65,0
ITEM02967,CAT00366,Full,60.99,1
ITEM02968,CAT00216,Beat,86.91,0
ITEM02969,CAT00346,Enter,99.87,0
ITEM02970,CAT00029,Think,77.67,1
ITEM02971,CAT00707,Forget,96.95,0
ITEM02972,CAT00040,Loss,34.25,1
ITEM02973,CAT00234,Adult,53.11,0
ITEM02974,CAT00477,Test,37.84,1
ITEM02975,CAT00839,Inside,82.94,0
ITEM02976,CAT00622,Clear,99.02,0
ITEM02977,CAT00128,Interview,21.04,0
ITEM02978,CAT00176,Worker,73.42,1
ITEM02979,CAT00593,Think,14.19,1
ITEM02980,CAT00684,Other,85.86,0
ITEM02981,CAT00537,Technology,5.28,1
ITEM02982,CAT00394,Wonder,58.84,0
ITEM02983,CAT00655,Name,45.84,0
ITEM02984,CAT00711,Tv,40.89,0
ITEM02985,CAT00370,Try,11.22,0
ITEM02986,CAT00895,Born,30.83,0
ITEM02987,CAT00928,Attorney,11.78,0
ITEM02988,CAT00209,Decide,33.27,1
ITEM02989,CAT00507,Tree,83.36,1
ITEM02990,CAT00031,Sign,28.0,0
ITEM02991,CAT00918,Wife,67.25,0
ITEM02992,CAT00658,Despite,18.13,1
ITEM02993,CAT00787,Tree,34.03,1
ITEM02994,CAT00663,Open,41.72,0
ITEM02995,CAT00504,Technology,14.49,1
ITEM02996,CAT00143,Sometimes,28.83,0
ITEM02997,CAT00012,Important,79.74,0
ITEM02998,CAT00650,Follow,84.87,0
ITEM02999,CAT00473,Treat,50.65,0
ITEM03000,CAT00420,Hit,81.62,0
ITEM03001,CAT00682,Property,80.11,1
ITEM03002,CAT00299,Despite,12.05,1
ITEM03003,CAT00421,Myself,16.68,1
ITEM03004,CAT00218,Discuss,35.82,0
ITEM03005,CAT00872,Economy,21.98,1
ITEM03006,CAT00063,Feel,25.29,0
ITEM03007,CAT00552,Animal,82.42,0
ITEM03008,CAT00052,Game,47.63,0
ITEM03009,CAT00501,Recognize,71.3,1
ITEM03010,CAT00255,Quickly,62.88,0
ITEM03011,CAT00357,Support,82.66,1
ITEM03012,CAT00270,Direction,11.5,1
ITEM03013,CAT00345,Arm,58.67,0
ITEM03014,CAT00292,My,89.77,1
ITEM03015,CAT00594,Few,12.25,0
ITEM03016,CAT00204,True,18.81,1
ITEM03017,CAT00447,Stay,22.32,0
ITEM03018,CAT00495,Outside,92.72,1
ITEM03019,CAT00629,Another,60.97,1
ITEM03020,CAT00816,Soldier,26.34,0
ITEM03021,CAT00889,Minute,26.56,1
ITEM03022,CAT00729,Growth,59.64,1
ITEM03023,CAT00669,Education,39.69,1
ITEM03024,CAT00314,Risk,74.9,0
ITEM03025,CAT00496,Congress,10.41,1
ITEM03026,CAT00124,Fall,19.6,1
ITEM03027,CAT00004,Control,90.34,0
ITEM03028,CAT00602,Understand,35.18,1
ITEM03029,CAT00294,Local,41.08,1
ITEM03030,CAT00674,Chair,14.75,1
ITEM03031,CAT00883,Foot,17.29,1
ITEM03032,CAT00059,Husband,80.02,1
ITEM03033,CAT00256,Home,93.7,1
ITEM03034,CAT00032,World,51.1,1
ITEM03035,CAT00837,Low,42.86,1
ITEM03036,CAT00730,Mention,49.89,0
ITEM03037,CAT00486,Particularly,30.13,0
ITEM03038,CAT00516,Case,77.36,1
ITEM03039,CAT00380,Time,30.01,0
ITEM03040,CAT00769,Go,45.42,1
ITEM03041,CAT00057,Mean,35.26,1
ITEM03042,CAT00681,Cut,66.48,0
ITEM03043,CAT00202,Election,25.28,1
ITEM03044,CAT00745,Read,44.4,1
ITEM03045,CAT00273,Provide,22.77,0
ITEM03046,CAT00932,Up,30.81,0
ITEM03047,CAT00906,Skill,53.62,1
ITEM03048,CAT00728,Drop,18.21,1
ITEM03049,CAT00709,My,67.53,1
ITEM03050,CAT00931,Run,30.72,1
ITEM03051,CAT00276,Test,20.39,1
ITEM03052,CAT00756,If,86.46,0
ITEM03053,CAT00627,Lay,84.83,1
ITEM03054,CAT00145,Truth,20.73,0
ITEM03055,CAT00149,Hit,61.81,1
ITEM03056,CAT00412,Take,74.46,1
ITEM03057,CAT00310,Opportunity,17.63,1
