OrderID,ItemID,Quantity
ORD06953,ITEM06499,4
ORD05210,ITEM03889,5
ORD05178,ITEM08746,4
ORD09553,ITEM05985,7
ORD03433,ITEM03131,3
ORD07483,ITEM08498,2
ORD05670,ITEM00768,7
ORD06782,ITEM04556,10
ORD00327,ITEM01561,5
ORD07520,ITEM02709,10
ORD06931,ITEM08964,7
ORD08080,ITEM06734,8
ORD04610,ITEM05113,1
ORD08876,ITEM00142,1
ORD04587,ITEM03749,10
ORD09933,ITEM03283,4
ORD00077,ITEM05395,8
ORD00064,ITEM03387,5
ORD03921,ITEM07448,10
ORD07599,ITEM08575,5
ORD06221,ITEM08989,6
ORD06111,ITEM09803,5
ORD04466,ITEM02487,5
ORD07396,ITEM06836,4
ORD07687,ITEM01687,8
ORD07972,ITEM08131,7
ORD00911,ITEM07602,6
ORD07653,ITEM03052,6
ORD00766,ITEM04166,3
ORD05012,ITEM02609,7
ORD08968,ITEM01830,8
ORD01737,ITEM00019,4
ORD02097,ITEM06093,9
ORD06306,ITEM04775,3
ORD06899,ITEM04825,6
ORD03351,ITEM07325,7
ORD05142,ITEM08828,2
ORD05336,ITEM02481,7
ORD03964,ITEM02293,2
ORD02454,ITEM02883,8
ORD02839,ITEM05698,1
ORD01536,ITEM00968,1
ORD05753,ITEM06728,10
ORD09390,ITEM08644,3
ORD05394,ITEM09760,9
ORD04828,ITEM00284,7
ORD03064,ITEM06287,8
ORD01762,ITEM09668,6
ORD02425,ITEM00643,8
ORD01142,ITEM03682,3
ORD06967,ITEM00925,6
ORD02339,ITEM00328,1
ORD08053,ITEM02931,7
ORD01072,ITEM02229,7
ORD04972,ITEM09404,4
ORD02332,ITEM00394,8
ORD09500,ITEM08178,10
ORD07481,ITEM08646,6
ORD02082,ITEM08257,7
ORD08810,ITEM09795,3
ORD09350,ITEM07058,8
ORD07508,ITEM04700,4
ORD08511,ITEM08513,4
ORD09412,ITEM01826,8
ORD03805,ITEM08815,7
ORD09014,ITEM01957,9
ORD00731,ITEM05971,1
ORD08417,ITEM08323,6
ORD07900,ITEM08715,9
ORD02939,ITEM07129,2
ORD08900,ITEM05018,3
ORD08238,ITEM06907,6
ORD02483,ITEM06771,4
ORD07880,ITEM01799,7
ORD02349,ITEM05098,2
ORD01804,ITEM09869,8
ORD05248,ITEM08931,10
ORD08565,ITEM05956,8
ORD01626,ITEM02937,4
ORD08413,ITEM01450,5
ORD01766,ITEM08507,6
ORD05050,ITEM05837,8
ORD04859,ITEM04074,1
ORD06594,ITEM00517,8
ORD03466,ITEM03805,8
ORD08900,ITEM05249,5
ORD06009,ITEM00842,1
ORD05717,ITEM02010,6
ORD08059,ITEM02170,8
ORD06895,ITEM06972,7
ORD06498,ITEM03069,8
ORD04689,ITEM02266,7
ORD08996,ITEM06101,5
ORD05338,ITEM03465,8
ORD00921,ITEM07608,2
ORD08006,ITEM06306,4
ORD06725,ITEM08798,1
ORD01069,ITEM05583,8
ORD01440,ITEM00197,10
ORD05572,ITEM04630,8
ORD08195,ITEM02468,6
ORD05087,ITEM02661,5
ORD09954,ITEM03437,10
ORD02446,ITEM06071,2
ORD09305,ITEM08290,6
ORD07721,ITEM00257,8
ORD05276,ITEM06400,2
ORD06013,ITEM04790,7
ORD06350,ITEM02136,8
ORD08916,ITEM01387,6
ORD07278,ITEM05622,9
ORD09448,ITEM04546,9
ORD06928,ITEM01643,5
ORD08541,ITEM09744,9
ORD05487,ITEM07787,8
ORD02982,ITEM03598,9
ORD05478,ITEM02401,1
ORD04378,ITEM01177,3
ORD09318,ITEM00287,1
ORD01780,ITEM03765,10
ORD03041,ITEM01621,1
ORD04475,ITEM04663,5
ORD07399,ITEM01286,2
ORD08388,ITEM08427,9
ORD01902,ITEM03337,6
ORD04354,ITEM01067,6
ORD01164,ITEM04831,7
ORD06708,ITEM03719,9
ORD02691,ITEM01064,7
ORD02153,ITEM09466,1
ORD02289,ITEM07524,4
ORD06486,ITEM01539,9
ORD02537,ITEM00925,1
ORD05812,ITEM03828,8
ORD01531,ITEM09095,2
ORD02005,ITEM01115,3
ORD06875,ITEM05952,1
ORD06435,ITEM05305,3
ORD02472,ITEM03648,4
ORD04773,ITEM05336,5
ORD04619,ITEM08280,9
ORD03203,ITEM04564,5
ORD07174,ITEM08807,1
ORD04427,ITEM00420,2
ORD06768,ITEM07936,3
ORD02125,ITEM05051,8
ORD09147,ITEM00882,9
ORD07236,ITEM01561,7
ORD07217,ITEM05037,1
ORD07445,ITEM02547,2
ORD06835,ITEM07866,1
ORD08650,ITEM09292,4
ORD08256,ITEM02042,1
ORD04034,ITEM00662,8
ORD00318,ITEM08640,9
ORD04061,ITEM01718,5
ORD07604,ITEM08811,6
ORD08248,ITEM00152,1
ORD08121,ITEM00103,2
ORD09436,ITEM08917,5
ORD01278,ITEM03884,6
ORD08323,ITEM02880,9
ORD05557,ITEM04421,5
ORD07274,ITEM01035,3
ORD08139,ITEM04506,7
ORD00338,ITEM01456,9
ORD07449,ITEM01273,2
ORD07332,ITEM07268,8
ORD06263,ITEM08229,6
ORD04111,ITEM09996,10
ORD06386,ITEM01637,3
ORD03682,ITEM00545,9
ORD01411,ITEM07223,10
ORD07303,ITEM09346,2
ORD04672,ITEM02683,2
ORD05002,ITEM07190,10
ORD01188,ITEM09349,9
ORD04371,ITEM00771,6
ORD02719,ITEM09406,3
ORD08184,ITEM07075,5
ORD09425,ITEM05146,5
ORD07009,ITEM05541,8
ORD02669,ITEM02791,1
ORD01280,ITEM07361,7
ORD01083,ITEM07498,1
ORD04558,ITEM01965,5
ORD06700,ITEM00134,9
ORD04039,ITEM04937,7
ORD09403,ITEM06802,4
ORD02799,ITEM00873,10
ORD08598,ITEM07386,7
ORD03207,ITEM00788,5
ORD01202,ITEM08848,7
ORD01826,ITEM04516,9
ORD05550,ITEM05759,7
ORD01995,ITEM06627,2
ORD03994,ITEM00314,3
ORD09985,ITEM08098,7
ORD01340,ITEM05549,2
ORD06269,ITEM09749,7
ORD09839,ITEM05268,7
ORD09859,ITEM09405,8
ORD06903,ITEM03008,1
ORD04806,ITEM03220,4
ORD02162,ITEM03030,6
ORD04003,ITEM01664,2
ORD04380,ITEM04976,1
ORD01093,ITEM02327,3
ORD07966,ITEM03175,5
ORD02417,ITEM03390,2
ORD06631,ITEM04836,1
ORD07899,ITEM00969,9
ORD08254,ITEM01616,9
ORD07496,ITEM03232,2
ORD08284,ITEM02686,9
ORD01133,ITEM03082,7
ORD07185,ITEM03045,2
ORD04386,ITEM09766,6
ORD07342,ITEM04483,8
ORD03170,ITEM03019,4
ORD08101,ITEM07630,9
ORD07834,ITEM00761,1
ORD08540,ITEM07356,8
ORD05318,ITEM01945,9
ORD09448,ITEM01523,10
ORD06711,ITEM01235,7
ORD07390,ITEM04003,6
ORD05802,ITEM01469,7
ORD01876,ITEM05523,4
ORD02813,ITEM09028,9
ORD07411,ITEM03489,8
ORD07657,ITEM00910,10
ORD02483,ITEM04827,8
ORD09153,ITEM02930,5
ORD07024,ITEM02342,3
ORD04537,ITEM04294,4
ORD09143,ITEM02858,4
ORD05447,ITEM02040,7
ORD05449,ITEM04266,8
ORD05584,ITEM06574,8
ORD01189,ITEM04262,6
ORD03487,ITEM06114,5
ORD02252,ITEM01763,5
ORD00347,ITEM02855,4
ORD00898,ITEM06618,8
ORD01412,ITEM05286,8
ORD09729,ITEM02930,5
ORD00140,ITEM05732,3
ORD02407,ITEM01401,10
ORD05392,ITEM03277,4
ORD06568,ITEM09749,9
ORD03492,ITEM02947,2
ORD00904,ITEM06806,3
ORD01676,ITEM00247,8
ORD03375,ITEM03755,2
ORD00153,ITEM01018,3
ORD01819,ITEM02904,2
ORD03821,ITEM04344,6
ORD04655,ITEM03347,2
ORD08249,ITEM01254,8
ORD03561,ITEM08839,8
ORD07515,ITEM03649,2
ORD04872,ITEM08882,9
ORD05703,ITEM08093,7
ORD02941,ITEM04983,7
ORD02901,ITEM05589,5
ORD02257,ITEM08651,4
ORD04064,ITEM04849,9
ORD07750,ITEM05842,8
ORD09486,ITEM09793,3
ORD03629,ITEM08402,7
ORD03599,ITEM05349,5
ORD06283,ITEM09801,9
ORD07074,ITEM09426,5
ORD04292,ITEM07781,4
ORD03743,ITEM02608,9
ORD05365,ITEM09868,2
ORD09202,ITEM09336,1
ORD05274,ITEM04027,7
ORD00883,ITEM00266,6
ORD05427,ITEM09893,5
ORD06175,ITEM01224,8
ORD05772,ITEM02090,5
ORD01903,ITEM08734,1
ORD09473,ITEM00730,2
ORD02508,ITEM08393,5
ORD02590,ITEM02708,10
ORD01964,ITEM08528,5
ORD05885,ITEM00051,6
ORD05242,ITEM00608,2
ORD09425,ITEM00908,1
ORD03524,ITEM07601,2
ORD02068,ITEM02338,2
ORD07285,ITEM07727,4
ORD09241,ITEM09163,9
ORD08193,ITEM00096,9
ORD01643,ITEM00269,6
ORD01281,ITEM09265,5
ORD04440,ITEM07670,1
ORD00005,ITEM04001,10
ORD08406,ITEM00291,9
ORD02136,ITEM08558,2
ORD00848,ITEM08236,8
ORD09174,ITEM00207,9
ORD07025,ITEM00191,2
ORD02409,ITEM00883,6
ORD03691,ITEM03422,8
ORD06048,ITEM06597,7
ORD01603,ITEM09033,9
ORD06078,ITEM02289,10
ORD07208,ITEM08282,5
ORD00514,ITEM03745,6
ORD02273,ITEM08916,7
ORD03342,ITEM06397,10
ORD07542,ITEM03483,1
ORD03674,ITEM03573,2
ORD06430,ITEM00614,2
ORD00293,ITEM06228,5
ORD04995,ITEM01092,1
ORD04765,ITEM07973,8
ORD08462,ITEM06757,2
ORD04177,ITEM03378,5
ORD02687,ITEM06560,2
ORD08814,ITEM07142,6
ORD00634,ITEM04198,8
ORD07365,ITEM09483,1
ORD08290,ITEM08882,8
ORD06402,ITEM05443,5
ORD02571,ITEM07095,5
ORD07047,ITEM00203,7
ORD09457,ITEM04850,7
ORD08255,ITEM08283,7
ORD05504,ITEM01417,9
ORD01172,ITEM06685,2
ORD01605,ITEM01023,5
ORD04745,ITEM07806,4
ORD05607,ITEM05397,9
ORD05097,ITEM09087,6
ORD09186,ITEM04919,9
ORD08175,ITEM09970,10
ORD01041,ITEM02244,9
ORD09704,ITEM01100,10
ORD04232,ITEM04553,2
ORD01436,ITEM03280,1
ORD09430,ITEM00353,5
ORD00027,ITEM02577,3
ORD07577,ITEM09417,10
ORD07933,ITEM02505,8
ORD00945,ITEM06804,5
ORD06976,ITEM09721,7
ORD08270,ITEM07034,8
ORD03569,ITEM08403,6
ORD01293,ITEM00941,3
ORD07319,ITEM08288,2
ORD04364,ITEM01934,10
ORD03642,ITEM05386,10
ORD09757,ITEM09749,8
ORD07888,ITEM00528,2
ORD07109,ITEM04102,8
ORD03377,ITEM09493,9
ORD07469,ITEM04815,6
ORD06921,ITEM02144,2
ORD08728,ITEM01265,3
ORD08868,ITEM07484,2
ORD07652,ITEM05245,6
ORD06149,ITEM08823,4
ORD05555,ITEM01045,1
ORD09448,ITEM07717,5
ORD04058,ITEM02904,6
ORD06462,ITEM08447,2
ORD06229,ITEM04610,10
ORD01005,ITEM05618,10
ORD00974,ITEM02859,2
ORD09982,ITEM04397,6
ORD05989,ITEM03399,5
ORD01958,ITEM03531,4
ORD09492,ITEM09770,3
ORD04273,ITEM04184,9
ORD07466,ITEM05369,1
ORD06805,ITEM01791,5
ORD01646,ITEM07665,5
ORD00060,ITEM01698,9
ORD02609,ITEM04027,4
ORD02586,ITEM00584,2
ORD05177,ITEM04459,9
ORD02000,ITEM07634,10
ORD02471,ITEM00107,1
ORD08306,ITEM00997,10
ORD05456,ITEM07968,6
ORD09351,ITEM03263,10
ORD04063,ITEM07452,5
ORD06953,ITEM06004,2
ORD09359,ITEM05225,9
ORD05461,ITEM09640,6
ORD02958,ITEM03420,10
ORD01954,ITEM06903,2
ORD06799,ITEM06458,9
ORD06497,ITEM03603,8
ORD01918,ITEM03184,6
ORD00578,ITEM03166,4
ORD09977,ITEM06204,7
ORD06818,ITEM05821,5
ORD01656,ITEM02955,8
ORD04476,ITEM09465,3
ORD00006,ITEM04657,3
ORD00715,ITEM00704,7
ORD08864,ITEM06181,10
ORD07204,ITEM04068,9
ORD01384,ITEM09048,1
ORD01015,ITEM02802,9
ORD02648,ITEM01115,6
ORD01751,ITEM06875,6
ORD09120,ITEM02118,6
ORD05580,ITEM09039,4
ORD09173,ITEM04276,4
ORD02522,ITEM09008,6
ORD00302,ITEM00392,9
ORD03592,ITEM06820,4
ORD05696,ITEM08107,8
ORD07001,ITEM03246,6
ORD09123,ITEM03143,10
ORD06651,ITEM02397,4
ORD05629,ITEM03881,6
ORD06252,ITEM09145,10
ORD09957,ITEM01613,2
ORD01275,ITEM02494,7
ORD06328,ITEM02603,6
ORD09484,ITEM06535,1
ORD01068,ITEM06126,4
ORD09195,ITEM02243,6
ORD05573,ITEM01685,7
ORD01317,ITEM08413,2
ORD07858,ITEM09933,2
ORD08433,ITEM03681,6
ORD07285,ITEM00118,5
ORD09793,ITEM04458,10
ORD08294,ITEM01220,9
ORD06002,ITEM09588,10
ORD02595,ITEM03437,4
ORD03722,ITEM09432,5
ORD04868,ITEM07680,3
ORD06223,ITEM02870,8
ORD09404,ITEM05025,7
ORD02910,ITEM09831,1
ORD02805,ITEM05387,4
ORD03948,ITEM09546,10
ORD04193,ITEM08502,5
ORD01690,ITEM03998,6
ORD05445,ITEM05962,7
ORD01930,ITEM00520,2
ORD06631,ITEM03330,3
ORD02069,ITEM02019,9
ORD09441,ITEM04340,6
ORD00811,ITEM08604,1
ORD02162,ITEM08361,6
ORD07888,ITEM06284,8
ORD09997,ITEM08165,4
ORD06562,ITEM02178,3
ORD02769,ITEM00838,1
ORD02589,ITEM05387,6
ORD04628,ITEM02321,4
ORD08375,ITEM08357,2
ORD04596,ITEM00858,7
ORD06142,ITEM01516,1
ORD00235,ITEM06199,7
ORD04727,ITEM08395,5
ORD06983,ITEM08254,9
ORD08314,ITEM02424,10
ORD08522,ITEM03720,4
ORD02347,ITEM02722,9
ORD06424,ITEM02993,8
ORD07691,ITEM05764,3
ORD01004,ITEM02387,1
ORD02305,ITEM07415,10
ORD03756,ITEM07438,6
ORD01285,ITEM08755,5
ORD07072,ITEM08617,5
ORD00819,ITEM04085,8
ORD08571,ITEM07526,4
ORD01230,ITEM04484,9
ORD06361,ITEM05946,2
ORD01848,ITEM04199,4
ORD05830,ITEM01890,10
ORD03755,ITEM06434,1
ORD07043,ITEM09931,2
ORD04126,ITEM08846,3
ORD01251,ITEM03578,5
ORD09747,ITEM09661,9
ORD06867,ITEM09274,5
ORD01490,ITEM07047,5
ORD02401,ITEM01765,6
ORD09324,ITEM04120,8
ORD09756,ITEM06271,3
ORD04332,ITEM02694,1
ORD03443,ITEM07383,8
ORD07225,ITEM08448,5
ORD01793,ITEM04076,10
ORD00314,ITEM02781,2
ORD06490,ITEM07310,8
ORD06959,ITEM01860,5
ORD02104,ITEM01655,3
ORD05846,ITEM08368,1
ORD06445,ITEM04595,4
ORD06771,ITEM01384,1
ORD04353,ITEM03601,1
ORD02269,ITEM06142,4
ORD03247,ITEM00020,1
ORD00123,ITEM02225,6
ORD08014,ITEM02290,1
ORD09393,ITEM02309,8
ORD07732,ITEM04040,2
ORD04848,ITEM08452,10
ORD07187,ITEM02924,9
ORD06499,ITEM09108,3
ORD06537,ITEM06838,3
ORD05703,ITEM02908,4
ORD05004,ITEM09200,10
ORD02029,ITEM01686,1
ORD03326,ITEM01921,10
ORD04004,ITEM04260,8
ORD01872,ITEM02448,5
ORD08292,ITEM04784,6
ORD03159,ITEM03004,8
ORD00649,ITEM02628,8
ORD02477,ITEM05911,1
ORD05755,ITEM03402,2
ORD02430,ITEM08226,7
ORD07805,ITEM01793,8
ORD04287,ITEM05919,4
ORD04701,ITEM09243,4
ORD00055,ITEM05521,7
ORD03027,ITEM02883,2
ORD09668,ITEM03572,4
ORD02209,ITEM00063,9
ORD04987,ITEM00924,9
ORD01547,ITEM01544,10
ORD04652,ITEM05203,2
ORD01945,ITEM05197,10
ORD01716,ITEM03625,3
ORD06168,ITEM02709,10
ORD04253,ITEM03897,5
ORD07246,ITEM08881,5
ORD04576,ITEM02146,7
ORD00080,ITEM06934,2
ORD01849,ITEM05318,8
ORD00015,ITEM04636,8
ORD07645,ITEM00418,5
ORD07542,ITEM09371,8
ORD06644,ITEM08431,4
ORD03184,ITEM02475,2
ORD00616,ITEM06513,3
ORD02836,ITEM02092,3
ORD06149,ITEM00528,3
ORD02252,ITEM03831,6
ORD06038,ITEM04012,1
ORD00143,ITEM08036,4
ORD09868,ITEM00813,2
ORD09218,ITEM07685,2
ORD04920,ITEM08389,1
ORD00127,ITEM02849,5
ORD02858,ITEM02795,2
ORD06361,ITEM05859,1
ORD00178,ITEM01416,1
ORD02874,ITEM07657,1
ORD05438,ITEM05403,2
ORD03562,ITEM03485,7
ORD00994,ITEM07141,1
ORD09113,ITEM04170,6
ORD08873,ITEM02922,7
ORD03105,ITEM02837,7
ORD06188,ITEM03535,6
ORD03531,ITEM08600,1
ORD08400,ITEM07370,3
ORD06592,ITEM06381,7
ORD09354,ITEM09865,1
ORD08269,ITEM04325,8
ORD07926,ITEM00948,1
ORD01196,ITEM00070,1
ORD04919,ITEM06141,9
ORD02944,ITEM07233,6
ORD04687,ITEM01400,10
ORD08317,ITEM00040,8
ORD01500,ITEM00729,4
ORD03085,ITEM02269,7
ORD06219,ITEM04360,8
ORD05873,ITEM05478,9
ORD07666,ITEM07093,1
ORD05587,ITEM07069,4
ORD08538,ITEM05932,8
ORD03113,ITEM08000,3
ORD04384,ITEM09096,8
ORD08513,ITEM09234,7
ORD06711,ITEM03346,3
ORD04895,ITEM08679,2
ORD05087,ITEM06637,4
ORD08115,ITEM06721,4
ORD00934,ITEM09869,1
ORD04207,ITEM00178,4
ORD00549,ITEM08540,1
ORD01141,ITEM07116,6
ORD03368,ITEM04373,4
ORD04928,ITEM00262,3
ORD01134,ITEM01297,10
ORD04359,ITEM08962,6
ORD01023,ITEM08426,8
ORD02349,ITEM07236,1
ORD07069,ITEM04568,5
ORD09444,ITEM04072,10
ORD03271,ITEM00522,1
ORD07595,ITEM01839,6
ORD00594,ITEM09843,1
ORD03706,ITEM00923,9
ORD09535,ITEM00912,4
ORD05361,ITEM09477,5
ORD00678,ITEM09460,1
ORD07476,ITEM07814,2
ORD07033,ITEM06296,7
ORD06818,ITEM00988,6
ORD00086,ITEM08826,7
ORD09352,ITEM01522,4
ORD05999,ITEM05360,7
ORD06010,ITEM03704,2
ORD02597,ITEM09484,4
ORD09490,ITEM07875,4
ORD08003,ITEM07840,9
ORD06505,ITEM06296,2
ORD00374,ITEM01670,3
ORD06631,ITEM03736,5
ORD07654,ITEM09859,8
ORD07228,ITEM05947,9
ORD07124,ITEM06773,3
ORD03606,ITEM04158,8
ORD07028,ITEM01975,9
ORD03355,ITEM04442,1
ORD03992,ITEM00160,10
ORD07638,ITEM04597,4
ORD03229,ITEM04919,8
ORD08144,ITEM05856,4
ORD00686,ITEM05995,3
ORD09741,ITEM05143,5
ORD06808,ITEM02017,2
ORD01168,ITEM02109,2
ORD04214,ITEM09259,9
ORD04738,ITEM03708,3
ORD06557,ITEM01472,9
ORD05765,ITEM02226,5
ORD00614,ITEM08177,2
ORD06525,ITEM06135,4
ORD05247,ITEM09340,1
ORD00812,ITEM03064,6
ORD00731,ITEM01356,8
ORD03202,ITEM03090,9
ORD00072,ITEM07913,3
ORD02386,ITEM08089,1
ORD00437,ITEM05779,3
ORD01239,ITEM05629,7
ORD01856,ITEM08356,9
ORD07120,ITEM01654,10
ORD06273,ITEM00712,9
ORD01419,ITEM07851,9
ORD06871,ITEM00618,6
ORD08022,ITEM02483,10
ORD02783,ITEM09745,9
ORD06447,ITEM06112,3
ORD01265,ITEM05209,6
ORD02375,ITEM06233,8
ORD08543,ITEM09169,6
ORD04112,ITEM06487,10
ORD09480,ITEM08503,10
ORD08053,ITEM02258,10
ORD02561,ITEM08268,10
ORD04235,ITEM06067,5
ORD01452,ITEM05972,4
ORD03887,ITEM08449,5
ORD08591,ITEM00232,1
ORD05040,ITEM06798,7
ORD05845,ITEM08385,1
ORD01975,ITEM07786,6
ORD01693,ITEM01578,8
ORD05170,ITEM01153,5
ORD05947,ITEM09393,4
ORD04081,ITEM02081,2
ORD06133,ITEM06303,7
ORD06171,ITEM00815,1
ORD09435,ITEM07924,2
ORD08074,ITEM08225,9
ORD00797,ITEM07940,3
ORD06443,ITEM05781,1
ORD06087,ITEM04774,5
ORD04596,ITEM05899,6
ORD04937,ITEM02979,10
ORD05044,ITEM00202,4
ORD00060,ITEM00406,9
ORD08245,ITEM09004,8
ORD05836,ITEM03411,4
ORD04759,ITEM03847,8
ORD00708,ITEM05753,2
ORD09828,ITEM09514,9
ORD03439,ITEM00460,6
ORD04380,ITEM06796,5
ORD08245,ITEM09932,8
ORD07526,ITEM02894,5
ORD09844,ITEM06896,10
ORD01382,ITEM02154,3
ORD00595,ITEM01371,10
ORD09996,ITEM06022,1
ORD02349,ITEM08704,3
ORD01774,ITEM00354,3
ORD05260,ITEM01247,5
ORD04676,ITEM08499,4
ORD03695,ITEM03174,1
ORD04042,ITEM07080,9
ORD03848,ITEM01619,6
ORD05487,ITEM01064,3
ORD05757,ITEM00060,9
ORD03966,ITEM05262,7
ORD06511,ITEM07469,5
ORD03285,ITEM03620,6
ORD04551,ITEM06821,1
ORD00696,ITEM08026,8
ORD06279,ITEM01541,10
ORD01256,ITEM03537,4
ORD06724,ITEM05526,3
ORD09095,ITEM04039,5
ORD01508,ITEM05443,9
ORD01072,ITEM08805,5
ORD03022,ITEM02641,6
ORD03226,ITEM04543,10
ORD09030,ITEM02978,3
ORD08742,ITEM09560,6
ORD05447,ITEM08652,8
ORD03164,ITEM00963,3
ORD02723,ITEM01568,4
ORD02734,ITEM05469,9
ORD09351,ITEM05531,9
ORD08501,ITEM02742,4
ORD03836,ITEM04238,6
ORD04862,ITEM05275,10
ORD02612,ITEM06040,2
ORD05398,ITEM07204,8
ORD06224,ITEM06637,3
ORD04111,ITEM03398,2
ORD06773,ITEM00192,6
ORD00963,ITEM04048,7
ORD04553,ITEM04726,2
ORD01127,ITEM03333,3
ORD00113,ITEM00678,10
ORD02448,ITEM00284,5
ORD08343,ITEM02516,3
ORD08458,ITEM07117,7
ORD07848,ITEM03894,3
ORD01715,ITEM04851,1
ORD06903,ITEM09153,3
ORD08985,ITEM02094,2
ORD07947,ITEM08319,7
ORD05604,ITEM08884,9
ORD04437,ITEM03529,8
ORD08011,ITEM06639,2
ORD05330,ITEM09952,9
ORD04345,ITEM08815,8
ORD06401,ITEM01038,1
ORD03678,ITEM01860,6
ORD07213,ITEM00952,10
ORD01920,ITEM07793,8
ORD00140,ITEM06289,3
ORD01116,ITEM02267,6
ORD08435,ITEM06091,10
ORD02440,ITEM02407,2
ORD01273,ITEM01990,1
ORD06683,ITEM05009,10
ORD06809,ITEM01865,8
ORD07964,ITEM07257,8
ORD03375,ITEM04167,3
ORD01462,ITEM02240,5
ORD03810,ITEM04506,5
ORD03838,ITEM07370,9
ORD05261,ITEM06382,4
ORD09644,ITEM09815,10
ORD08657,ITEM01379,2
ORD00369,ITEM00620,9
ORD05176,ITEM06747,1
ORD08714,ITEM09913,8
ORD08982,ITEM09741,3
ORD09974,ITEM07246,3
ORD03244,ITEM02600,3
ORD08778,ITEM07148,6
ORD08280,ITEM06315,3
ORD01417,ITEM03646,3
ORD06442,ITEM01128,4
ORD03728,ITEM01452,8
ORD04316,ITEM07677,6
ORD05980,ITEM08984,9
ORD04505,ITEM00100,2
ORD01588,ITEM02555,8
ORD06512,ITEM05705,3
ORD04282,ITEM09102,8
ORD03238,ITEM06610,9
ORD06758,ITEM03293,1
ORD07463,ITEM06359,10
ORD01113,ITEM04959,10
ORD06973,ITEM09165,3
ORD02489,ITEM08857,8
ORD01008,ITEM02974,5
ORD08795,ITEM00003,6
ORD09552,ITEM08178,3
ORD08928,ITEM00508,6
ORD02501,ITEM08232,1
ORD02898,ITEM04272,9
ORD06004,ITEM01918,10
ORD00194,ITEM01108,1
ORD00342,ITEM04370,8
ORD09552,ITEM08913,9
ORD05520,ITEM02085,5
ORD04803,ITEM03436,1
ORD03719,ITEM04029,9
ORD09522,ITEM06419,6
ORD08349,ITEM04781,6
ORD04803,ITEM03134,2
ORD01222,ITEM07459,7
ORD07844,ITEM04405,4
ORD00124,ITEM03494,5
ORD00159,ITEM01022,4
ORD03136,ITEM01856,9
ORD00477,ITEM00215,10
ORD07743,ITEM08223,3
ORD05424,ITEM09283,3
ORD04416,ITEM00860,7
ORD04825,ITEM04150,5
ORD07293,ITEM03163,3
ORD00096,ITEM03659,9
ORD06977,ITEM01533,9
ORD07143,ITEM03103,5
ORD00374,ITEM06607,10
ORD07833,ITEM00183,3
ORD03097,ITEM05482,2
ORD05341,ITEM05956,3
ORD01741,ITEM02968,4
ORD05850,ITEM02895,4
ORD03075,ITEM09719,1
ORD03338,ITEM05361,10
ORD08430,ITEM09502,3
ORD08563,ITEM09091,4
ORD03623,ITEM01821,10
ORD03042,ITEM02489,9
ORD06754,ITEM05075,5
ORD07075,ITEM00740,2
ORD03327,ITEM05204,8
ORD01344,ITEM04148,6
ORD06908,ITEM06889,3
ORD05232,ITEM07194,3
ORD07343,ITEM06868,5
ORD01819,ITEM09632,5
ORD06038,ITEM04687,4
ORD02374,ITEM03957,10
ORD06103,ITEM02856,3
ORD05535,ITEM03866,3
ORD01133,ITEM00120,4
ORD02138,ITEM09970,5
ORD00180,ITEM05367,3
ORD08162,ITEM07819,6
ORD02998,ITEM01673,10
ORD02943,ITEM09396,2
ORD08107,ITEM04453,2
ORD07661,ITEM04327,5
ORD08507,ITEM04037,3
ORD09916,ITEM08295,4
ORD02841,ITEM07904,8
ORD05206,ITEM01410,8
ORD03714,ITEM09285,2
ORD00720,ITEM00228,5
ORD06571,ITEM07164,9
ORD08540,ITEM07780,10
ORD06607,ITEM08284,5
ORD05334,ITEM08088,8
ORD07414,ITEM09691,2
ORD04717,ITEM09578,5
ORD01722,ITEM07997,6
ORD01334,ITEM07366,6
ORD01627,ITEM02873,8
ORD04350,ITEM03589,5
ORD01969,ITEM05898,6
ORD05392,ITEM01722,5
ORD09562,ITEM02076,3
ORD04990,ITEM04549,10
ORD07788,ITEM00529,6
ORD09973,ITEM09789,9
ORD02862,ITEM09282,4
ORD00955,ITEM03417,10
ORD07329,ITEM05749,2
ORD02721,ITEM06972,4
ORD05230,ITEM03144,2
ORD09511,ITEM05228,7
ORD04800,ITEM06197,1
ORD04322,ITEM08931,10
ORD03639,ITEM09567,2
ORD07296,ITEM04699,7
ORD03488,ITEM06548,1
ORD08120,ITEM01010,10
ORD08273,ITEM02087,5
ORD09708,ITEM06435,9
ORD03156,ITEM02904,8
ORD00583,ITEM07661,10
ORD02707,ITEM03610,2
ORD04477,ITEM07595,1
ORD08898,ITEM01930,10
ORD05407,ITEM08773,9
ORD02466,ITEM03520,5
ORD06457,ITEM06314,4
ORD05164,ITEM02031,7
ORD08936,ITEM03239,6
ORD00624,ITEM07561,7
ORD06518,ITEM02223,8
ORD00899,ITEM03487,6
ORD03428,ITEM05838,3
ORD02023,ITEM08602,3
ORD02241,ITEM01552,7
ORD03935,ITEM01609,10
ORD05935,ITEM04494,3
ORD04676,ITEM03645,5
ORD05548,ITEM03903,9
ORD03950,ITEM02793,7
ORD06261,ITEM06910,10
ORD04666,ITEM08794,9
ORD07909,ITEM07927,10
ORD04856,ITEM01079,6
ORD01656,ITEM07516,1
ORD09097,ITEM03683,4
ORD01602,ITEM06159,10
ORD00750,ITEM09583,1
ORD01812,ITEM06255,5
ORD00247,ITEM02149,7
ORD01914,ITEM05940,2
