BookingID,ItemID,Quantity
9290,ITEM04296,7
9010,ITEM01443,1
8969,ITEM04417,2
6196,ITEM02187,9
9919,ITEM04022,8
9833,ITEM00850,7
9455,ITEM03385,10
9612,ITEM04631,9
6837,ITEM00205,1
5941,ITEM00663,10
6287,ITEM02132,2
7845,ITEM02040,4
6551,ITEM00955,4
5302,ITEM03772,10
8659,ITEM00112,8
8645,ITEM00838,5
5263,ITEM01160,4
9089,ITEM01153,4
9220,ITEM04290,7
5344,ITEM03374,1
7003,ITEM01696,9
8727,ITEM00318,4
7592,ITEM02442,6
5305,ITEM01952,4
9639,ITEM04168,4
5140,ITEM03943,8
7584,ITEM00217,1
5750,ITEM01040,8
9262,ITEM02358,1
5487,ITEM03350,7
8689,ITEM02736,8
9967,ITEM03339,10
5560,ITEM00837,4
7459,ITEM00484,6
6748,ITEM00382,2
6808,ITEM04975,2
6054,ITEM00039,7
7545,ITEM03975,4
7099,ITEM01822,2
5014,ITEM01913,8
8182,ITEM00775,3
6060,ITEM00421,9
6312,ITEM00615,5
9805,ITEM04899,4
8204,ITEM02571,9
9569,ITEM00799,10
7822,ITEM04531,10
5905,ITEM04728,2
8045,ITEM04573,5
7285,ITEM01269,4
8529,ITEM03816,5
7122,ITEM04911,6
9711,ITEM02593,1
6592,ITEM01248,5
8606,ITEM02810,9
8305,ITEM03007,10
7533,ITEM03994,2
5565,ITEM00130,8
7051,ITEM04802,7
6679,ITEM04810,3
8767,ITEM02944,7
8391,ITEM00137,5
9877,ITEM02507,3
8071,ITEM02363,4
8381,ITEM03426,7
9552,ITEM04103,4
5755,ITEM02357,8
6237,ITEM00151,9
6483,ITEM04178,6
9124,ITEM04195,10
7687,ITEM03102,10
7100,ITEM03922,8
5074,ITEM01808,10
5741,ITEM00301,8
9094,ITEM03676,2
8008,ITEM03799,9
9820,ITEM04138,8
8586,ITEM03247,3
6168,ITEM02717,10
7117,ITEM00514,4
6298,ITEM01826,2
7879,ITEM04931,3
5617,ITEM02934,4
7849,ITEM04578,5
6489,ITEM02753,1
6955,ITEM03853,6
5422,ITEM01108,4
7442,ITEM03193,3
5788,ITEM02133,2
7669,ITEM03881,10
6634,ITEM04658,9
7674,ITEM03538,3
8340,ITEM00453,7
5615,ITEM00575,7
8141,ITEM02173,8
7370,ITEM01757,2
5774,ITEM04137,10
9434,ITEM03424,8
8930,ITEM01574,9
7699,ITEM00391,4
5988,ITEM03215,5
7905,ITEM01593,9
8163,ITEM00144,10
7339,ITEM01679,1
9981,ITEM01814,6
5389,ITEM02204,4
7081,ITEM03098,6
7371,ITEM02728,8
7944,ITEM04835,5
7006,ITEM04822,2
7461,ITEM02794,6
7605,ITEM01954,1
5392,ITEM00913,6
5877,ITEM04408,9
6297,ITEM02013,10
6733,ITEM03014,5
9883,ITEM04491,8
8231,ITEM00144,9
8690,ITEM03734,4
6361,ITEM00560,6
8550,ITEM02762,9
7269,ITEM03792,10
9726,ITEM00781,6
6656,ITEM02146,4
7738,ITEM00013,6
5807,ITEM01766,2
7874,ITEM03958,1
9329,ITEM03603,7
9643,ITEM00499,1
8430,ITEM00102,5
6638,ITEM03925,10
9458,ITEM04902,1
9631,ITEM03125,2
6793,ITEM03171,2
5689,ITEM01725,9
7668,ITEM00385,4
7836,ITEM00862,3
6765,ITEM00583,1
6732,ITEM02026,3
9313,ITEM01647,5
8073,ITEM03035,5
6998,ITEM03723,10
7518,ITEM02742,8
7270,ITEM03236,5
6398,ITEM03126,4
5476,ITEM00440,3
5500,ITEM01254,8
9251,ITEM04059,7
7584,ITEM00957,6
6310,ITEM00661,6
8736,ITEM03667,1
6486,ITEM00488,2
8464,ITEM01362,2
8152,ITEM04300,7
5755,ITEM04877,2
6854,ITEM01332,2
9147,ITEM04083,3
9286,ITEM04887,1
5061,ITEM00880,2
8791,ITEM01270,5
6696,ITEM02622,9
8420,ITEM01846,6
6862,ITEM01850,5
6985,ITEM03607,3
8718,ITEM00376,9
8602,ITEM04598,3
6998,ITEM02170,2
8758,ITEM01758,2
7445,ITEM03832,2
8311,ITEM02497,7
9712,ITEM04862,10
7273,ITEM01375,7
5504,ITEM00485,8
6075,ITEM01208,2
7684,ITEM01088,1
7607,ITEM02788,1
7726,ITEM04293,2
9759,ITEM03599,3
7129,ITEM00426,2
7412,ITEM00747,8
9193,ITEM00057,6
9280,ITEM00011,1
7847,ITEM02627,9
5584,ITEM01861,5
5527,ITEM03173,5
5624,ITEM03637,3
8125,ITEM02045,1
6453,ITEM01685,5
5614,ITEM02842,6
9586,ITEM02352,6
8152,ITEM02429,10
9295,ITEM02356,10
6964,ITEM00722,3
9578,ITEM02176,10
5272,ITEM00868,6
9514,ITEM01009,9
8001,ITEM04065,6
7419,ITEM02029,9
6061,ITEM01166,4
6481,ITEM03155,9
8279,ITEM00916,10
8139,ITEM01056,3
5197,ITEM00075,8
5726,ITEM00553,5
5930,ITEM01784,8
9224,ITEM01711,8
5958,ITEM04206,4
5326,ITEM01035,10
6265,ITEM02473,3
8785,ITEM01029,9
8556,ITEM03494,4
6373,ITEM03410,10
9459,ITEM03937,7
5483,ITEM02913,1
7675,ITEM02390,7
8155,ITEM02121,8
7316,ITEM02140,10
9926,ITEM03737,5
8134,ITEM02304,1
7007,ITEM04820,2
5512,ITEM03754,8
6516,ITEM04362,8
9808,ITEM02227,7
6750,ITEM03957,3
6866,ITEM03884,7
7275,ITEM00414,7
7818,ITEM04981,3
7897,ITEM02803,7
8742,ITEM02883,7
6316,ITEM01879,8
6228,ITEM03881,2
9968,ITEM02621,10
6093,ITEM02741,5
8845,ITEM02356,6
7876,ITEM01431,7
6979,ITEM01666,2
9933,ITEM04284,1
8844,ITEM01539,4
7642,ITEM04295,3
8867,ITEM01246,4
7181,ITEM04179,2
6013,ITEM02520,4
9596,ITEM00943,7
6990,ITEM01866,5
5559,ITEM02592,9
5352,ITEM01216,7
8531,ITEM02552,10
9173,ITEM04046,8
5273,ITEM02122,9
6727,ITEM01119,9
6974,ITEM00591,6
7477,ITEM02781,4
7713,ITEM03013,5
5457,ITEM01742,3
7622,ITEM02046,3
9641,ITEM02928,8
7146,ITEM02534,8
9883,ITEM03663,2
9985,ITEM04954,10
6777,ITEM00643,5
7762,ITEM04220,2
9938,ITEM03808,6
6043,ITEM04326,8
6888,ITEM02197,3
9650,ITEM04969,4
5284,ITEM01147,2
9320,ITEM03837,3
8651,ITEM02131,10
5429,ITEM03038,10
5112,ITEM01559,9
5886,ITEM00840,2
5618,ITEM04883,8
5395,ITEM03317,9
8696,ITEM00050,8
5798,ITEM04871,6
8841,ITEM02853,8
5134,ITEM03910,6
7971,ITEM02854,5
8930,ITEM04705,10
8211,ITEM01750,6
5780,ITEM02742,9
8474,ITEM02575,6
5381,ITEM02836,1
6460,ITEM02439,10
6283,ITEM01240,10
6178,ITEM02067,7
9101,ITEM01817,2
5765,ITEM00563,3
8433,ITEM04875,7
6916,ITEM03027,6
9512,ITEM01011,6
6387,ITEM00789,8
8061,ITEM00474,8
8898,ITEM03252,5
6082,ITEM04296,6
6852,ITEM01836,6
6236,ITEM00715,7
9464,ITEM04010,1
7752,ITEM02244,6
5826,ITEM02527,9
10000,ITEM00791,2
5444,ITEM03417,10
9336,ITEM03771,3
9896,ITEM02727,4
7524,ITEM02293,5
9867,ITEM00492,8
9712,ITEM04679,1
9365,ITEM01630,3
6603,ITEM00032,2
9081,ITEM04218,4
7933,ITEM04770,3
9735,ITEM00759,4
5636,ITEM02555,6
5005,ITEM00856,2
8095,ITEM02546,4
5616,ITEM04333,3
9305,ITEM02740,6
6432,ITEM02918,8
7597,ITEM04165,10
7166,ITEM04209,8
7911,ITEM03365,9
8805,ITEM00124,8
9912,ITEM01397,7
6705,ITEM04216,10
9968,ITEM00327,1
6759,ITEM03106,10
6681,ITEM04530,2
8917,ITEM02247,4
5615,ITEM03252,6
6904,ITEM02661,3
9613,ITEM03040,6
9250,ITEM01078,3
6742,ITEM02307,8
9186,ITEM03252,1
5756,ITEM03792,6
7779,ITEM03046,4
8835,ITEM02395,5
5799,ITEM00780,8
7514,ITEM03516,4
5731,ITEM04053,5
7075,ITEM02802,1
6164,ITEM03637,3
7160,ITEM00545,6
6402,ITEM00912,2
5016,ITEM04545,7
6615,ITEM00701,5
7863,ITEM04054,9
8990,ITEM02684,2
5318,ITEM02391,1
8913,ITEM00016,4
9881,ITEM00351,6
7255,ITEM02619,6
5150,ITEM04339,2
8326,ITEM04929,8
5143,ITEM01009,8
5591,ITEM02475,2
7281,ITEM03825,8
8240,ITEM02631,2
5910,ITEM03380,3
8504,ITEM02215,9
7299,ITEM01481,3
9289,ITEM03719,1
8966,ITEM03632,1
6272,ITEM02542,10
7379,ITEM03494,1
5946,ITEM04796,3
5695,ITEM00651,10
5348,ITEM01541,3
7805,ITEM03191,3
7102,ITEM01445,6
6297,ITEM02148,1
8780,ITEM04218,7
5611,ITEM04624,5
9707,ITEM01932,9
8699,ITEM02919,8
8924,ITEM00548,8
6372,ITEM03108,8
8557,ITEM02984,8
9275,ITEM03897,6
8209,ITEM04129,6
7086,ITEM01879,3
8132,ITEM00249,9
9990,ITEM01881,1
8570,ITEM02545,5
5801,ITEM01966,7
9272,ITEM00361,5
6562,ITEM01826,9
8471,ITEM00185,9
6002,ITEM02378,4
9518,ITEM04777,5
6190,ITEM01802,5
9144,ITEM03330,2
6489,ITEM02400,10
9953,ITEM04175,5
6757,ITEM04813,1
7758,ITEM00784,6
8090,ITEM02145,2
5569,ITEM02248,4
9681,ITEM00777,3
9550,ITEM00737,7
8684,ITEM00649,7
6751,ITEM00854,6
6119,ITEM04243,4
5172,ITEM00098,5
9837,ITEM03087,9
5892,ITEM01601,2
7610,ITEM02582,2
9253,ITEM01578,1
7333,ITEM03873,6
7239,ITEM04301,6
5455,ITEM04752,4
5470,ITEM02765,7
5938,ITEM00439,9
6421,ITEM00779,3
5410,ITEM01607,7
9330,ITEM04820,7
7982,ITEM00646,2
8913,ITEM03362,8
6213,ITEM00099,6
7987,ITEM00193,1
7642,ITEM03991,6
6113,ITEM00873,4
8569,ITEM00586,8
5058,ITEM03054,6
9768,ITEM03966,4
7419,ITEM04719,4
7750,ITEM00579,10
7705,ITEM01105,4
5968,ITEM02495,8
7848,ITEM01258,9
8726,ITEM02151,5
8119,ITEM00569,4
5226,ITEM01426,3
9214,ITEM01359,8
6125,ITEM03048,8
7766,ITEM02892,5
5825,ITEM03541,9
7688,ITEM02334,5
6779,ITEM02100,2
7106,ITEM04085,8
5533,ITEM04599,3
7835,ITEM03726,5
9321,ITEM04903,8
8970,ITEM04737,1
5776,ITEM04701,9
5203,ITEM03784,7
9255,ITEM03813,10
8956,ITEM01082,3
9723,ITEM04229,10
7434,ITEM01528,7
8180,ITEM04051,1
6595,ITEM02300,8
5831,ITEM02493,7
8532,ITEM02407,5
6813,ITEM00101,8
8917,ITEM04570,3
8785,ITEM00264,2
7882,ITEM00703,9
5561,ITEM00690,3
6603,ITEM00923,2
5360,ITEM04038,9
8454,ITEM00657,5
7975,ITEM00586,2
6908,ITEM02057,1
9336,ITEM00398,4
6370,ITEM02395,8
9317,ITEM02485,6
7852,ITEM03357,3
7154,ITEM01276,3
7966,ITEM00012,7
7593,ITEM02914,5
5872,ITEM03939,8
6776,ITEM03996,3
7706,ITEM00145,10
7715,ITEM01611,4
6606,ITEM01209,5
9749,ITEM04747,8
9478,ITEM04501,2
5179,ITEM00655,10
8975,ITEM00055,1
5052,ITEM01122,4
9907,ITEM02099,5
9244,ITEM00509,1
9642,ITEM03424,1
8001,ITEM04201,10
5809,ITEM03068,3
7539,ITEM02469,7
7934,ITEM00664,8
8040,ITEM02894,1
9599,ITEM03940,10
6373,ITEM03998,5
5400,ITEM02284,4
9811,ITEM02394,5
5066,ITEM04479,2
5053,ITEM02190,8
8088,ITEM01138,2
8703,ITEM03324,8
7064,ITEM03098,5
7997,ITEM01405,7
7259,ITEM04141,8
5794,ITEM04598,8
7096,ITEM04825,4
7678,ITEM04737,6
9885,ITEM03537,7
6400,ITEM01406,10
9296,ITEM01065,10
9442,ITEM03727,7
7535,ITEM00221,2
7229,ITEM03926,1
8472,ITEM03841,1
5690,ITEM04510,10
8547,ITEM04174,4
8688,ITEM04605,7
5335,ITEM04086,8
5173,ITEM02362,2
8403,ITEM03397,10
6143,ITEM02172,10
8692,ITEM00521,2
9435,ITEM01605,9
8376,ITEM00370,8
9680,ITEM02628,8
8440,ITEM02620,2
6784,ITEM04274,6
5752,ITEM00453,4
5305,ITEM00108,10
7560,ITEM01366,2
8800,ITEM04218,10
7936,ITEM04122,8
9714,ITEM04747,9
7681,ITEM04310,6
7627,ITEM00369,1
6525,ITEM04762,3
6138,ITEM01131,1
7490,ITEM01488,5
7979,ITEM03172,4
5532,ITEM03062,4
6159,ITEM02539,6
6539,ITEM00676,4
9774,ITEM00098,6
6494,ITEM04550,10
8000,ITEM03005,10
7039,ITEM02007,7
6434,ITEM02115,8
6689,ITEM01777,6
8766,ITEM02375,5
9218,ITEM03617,7
8979,ITEM03511,8
6938,ITEM04764,5
9499,ITEM04105,10
6440,ITEM04019,10
7298,ITEM01877,5
7496,ITEM02317,5
6129,ITEM00848,1
5487,ITEM04627,1
5658,ITEM02973,4
6657,ITEM02737,5
7343,ITEM02362,8
8227,ITEM01594,2
9217,ITEM02069,3
5140,ITEM03933,4
9642,ITEM00839,8
8960,ITEM01947,6
8243,ITEM03937,3
5790,ITEM04301,8
9175,ITEM00060,4
9153,ITEM01086,10
5385,ITEM02716,9
9563,ITEM02960,3
9034,ITEM00730,6
9650,ITEM00478,8
8511,ITEM03516,10
9479,ITEM00535,5
7638,ITEM02368,3
9948,ITEM03292,5
8635,ITEM04570,7
6669,ITEM03718,5
9390,ITEM02479,2
6459,ITEM01531,8
8675,ITEM01791,4
9285,ITEM04305,1
8049,ITEM04021,3
7471,ITEM04813,6
8852,ITEM03525,8
5627,ITEM04325,5
8088,ITEM03715,10
5018,ITEM02102,4
8636,ITEM00468,10
6822,ITEM01738,1
6577,ITEM00946,2
5995,ITEM02139,5
8310,ITEM03367,10
5566,ITEM02695,10
9827,ITEM03746,7
7897,ITEM02589,6
9807,ITEM04516,9
8330,ITEM04854,1
7056,ITEM00031,7
8251,ITEM02669,8
9140,ITEM02654,8
7185,ITEM01221,7
6673,ITEM02368,1
8337,ITEM01134,3
7829,ITEM00496,1
9151,ITEM04998,3
9000,ITEM03648,9
7952,ITEM00437,9
6652,ITEM02755,7
6956,ITEM03805,6
5516,ITEM04808,1
7919,ITEM01796,3
5732,ITEM04554,3
8066,ITEM00533,10
6958,ITEM01936,5
7622,ITEM02293,4
9058,ITEM00567,10
7714,ITEM02036,10
9488,ITEM03635,7
7421,ITEM01508,10
7804,ITEM00224,8
6197,ITEM04157,5
6680,ITEM02401,2
5688,ITEM04673,10
6204,ITEM00595,7
6456,ITEM01775,3
5116,ITEM01038,9
8155,ITEM00375,3
7754,ITEM04369,7
5688,ITEM01902,3
7029,ITEM00070,7
9521,ITEM00513,5
8106,ITEM01752,7
8724,ITEM04142,2
6371,ITEM00028,10
9595,ITEM04439,1
5726,ITEM03590,10
9147,ITEM04370,6
6297,ITEM01908,1
8722,ITEM00892,1
7403,ITEM04082,1
5029,ITEM01968,4
7896,ITEM03270,6
5722,ITEM01194,7
5572,ITEM01298,5
7346,ITEM00618,5
6044,ITEM03472,9
8336,ITEM00286,1
7052,ITEM04338,8
5785,ITEM01648,3
8069,ITEM02712,10
7152,ITEM04826,4
6405,ITEM01548,3
5304,ITEM00810,7
6040,ITEM04737,2
8799,ITEM02160,3
6826,ITEM00935,1
6865,ITEM00593,4
9314,ITEM02157,5
8263,ITEM03416,2
5697,ITEM01893,3
8451,ITEM04567,4
6188,ITEM02709,2
9258,ITEM00865,5
6086,ITEM03253,5
7061,ITEM02024,10
8516,ITEM04768,4
7692,ITEM00578,8
8130,ITEM03922,3
5091,ITEM04432,6
5727,ITEM04723,2
8828,ITEM00499,6
9455,ITEM00118,6
5171,ITEM00125,4
5435,ITEM04401,8
7114,ITEM02232,5
6420,ITEM00342,9
7887,ITEM02826,5
6057,ITEM04862,8
9642,ITEM03690,1
7356,ITEM03093,8
5013,ITEM00058,3
5218,ITEM01945,8
7332,ITEM00971,10
5287,ITEM01916,6
5640,ITEM02180,9
5937,ITEM03966,1
6975,ITEM01098,5
5830,ITEM02221,9
8807,ITEM03871,5
6572,ITEM04549,4
5643,ITEM02253,8
6149,ITEM01573,6
9509,ITEM04931,6
6225,ITEM04744,8
8571,ITEM00946,6
9850,ITEM03550,1
7198,ITEM01881,2
5206,ITEM04416,6
5402,ITEM04881,10
9345,ITEM04504,4
6983,ITEM03044,7
5685,ITEM00518,3
7447,ITEM00918,10
8778,ITEM04933,3
5292,ITEM03778,3
8675,ITEM00546,10
6551,ITEM04443,10
9331,ITEM04937,8
6526,ITEM04968,3
5848,ITEM02553,1
5998,ITEM01730,10
8552,ITEM02872,8
6051,ITEM00500,6
5667,ITEM03542,9
9466,ITEM02129,3
7506,ITEM04448,8
5445,ITEM03820,6
6406,ITEM01325,5
8671,ITEM02291,3
7730,ITEM01601,6
7143,ITEM00654,8
7563,ITEM00819,8
8708,ITEM04018,10
7680,ITEM03573,3
8001,ITEM04663,3
9209,ITEM00111,4
7499,ITEM04926,10
9990,ITEM00587,2
8372,ITEM04579,9
8840,ITEM02078,8
6584,ITEM03336,10
5211,ITEM01224,7
8520,ITEM02082,9
5280,ITEM01289,8
6153,ITEM02162,1
9623,ITEM00794,7
9739,ITEM03435,4
6691,ITEM02780,4
8464,ITEM02296,5
9216,ITEM03513,1
6769,ITEM01566,9
7757,ITEM01154,10
7363,ITEM04041,1
7468,ITEM00808,6
6994,ITEM02488,8
7939,ITEM01378,1
6035,ITEM00492,10
5469,ITEM02863,8
6962,ITEM04243,8
5787,ITEM00804,9
9060,ITEM02446,6
7866,ITEM03112,5
9870,ITEM04205,2
6905,ITEM02578,3
5352,ITEM04620,5
7276,ITEM04139,2
6993,ITEM04134,7
5090,ITEM02168,9
9437,ITEM01045,9
8104,ITEM02132,3
5962,ITEM02342,10
9072,ITEM00045,10
8388,ITEM03868,7
7821,ITEM03164,8
9170,ITEM02503,4
8274,ITEM00382,2
8456,ITEM03888,3
5370,ITEM02580,1
6400,ITEM02980,9
9725,ITEM01967,9
7756,ITEM00007,10
8210,ITEM01874,4
5465,ITEM00285,10
7793,ITEM01471,7
8210,ITEM01114,7
8709,ITEM02396,5
8186,ITEM00433,9
5828,ITEM02918,10
8502,ITEM01180,2
9362,ITEM02741,7
8845,ITEM04069,4
9729,ITEM03617,4
7389,ITEM04518,10
5738,ITEM00112,1
6363,ITEM00908,1
8055,ITEM03495,6
8568,ITEM01507,3
6324,ITEM03797,10
5124,ITEM02514,1
6055,ITEM04045,2
7014,ITEM00942,4
5218,ITEM04803,3
6928,ITEM00516,2
8566,ITEM00709,2
8580,ITEM01591,2
5264,ITEM04454,6
6271,ITEM00147,10
8980,ITEM00815,7
6237,ITEM04661,4
6503,ITEM02782,8
9203,ITEM01300,10
7977,ITEM01427,5
5729,ITEM01264,5
5666,ITEM01412,3
5816,ITEM03224,1
7749,ITEM02216,6
5770,ITEM04383,1
8787,ITEM02624,7
7460,ITEM00010,6
5698,ITEM00061,4
9172,ITEM03943,6
5622,ITEM02123,10
7125,ITEM01681,2
9435,ITEM04370,2
5339,ITEM02152,5
9750,ITEM04158,5
9084,ITEM04135,2
9551,ITEM01409,3
8750,ITEM01799,1
8709,ITEM04628,10
9384,ITEM03397,8
9070,ITEM04622,7
8520,ITEM03424,4
7850,ITEM00336,5
5651,ITEM00419,10
8608,ITEM00913,9
6113,ITEM00723,4
5171,ITEM03843,3
6269,ITEM03978,6
5865,ITEM01507,3
9136,ITEM04501,7
9406,ITEM02395,1
9331,ITEM02457,2
5139,ITEM02488,6
5616,ITEM04192,5
5676,ITEM01499,2
5799,ITEM04738,5
7202,ITEM00596,7
5101,ITEM01606,3
7796,ITEM04169,4
9692,ITEM04797,10
6482,ITEM04790,5
9928,ITEM01497,7
8881,ITEM00917,3
6075,ITEM03134,3
9769,ITEM01731,5
6469,ITEM03209,2
8306,ITEM04255,4
8641,ITEM01429,1
6691,ITEM03714,10
8401,ITEM03708,6
6643,ITEM02362,8
7966,ITEM03707,3
8932,ITEM01177,2
9409,ITEM00972,7
5291,ITEM02119,8
7714,ITEM02362,3
6158,ITEM01484,5
9422,ITEM02858,9
8048,ITEM04775,2
5375,ITEM01939,3
5105,ITEM04814,10
9002,ITEM04799,2
5315,ITEM04320,1
8320,ITEM03546,5
9659,ITEM01566,6
7364,ITEM01602,2
7533,ITEM00975,10
9570,ITEM00225,3
5076,ITEM01170,6
9593,ITEM03714,4
8247,ITEM03528,1
5213,ITEM01844,9
8893,ITEM01560,6
6037,ITEM02190,3
8432,ITEM04880,8
9291,ITEM03381,7
6469,ITEM00267,6
7516,ITEM02468,7
6549,ITEM03990,2
9801,ITEM03438,2
9259,ITEM01240,4
7300,ITEM02949,2
7908,ITEM00227,4
7118,ITEM02290,2
8224,ITEM00101,8
8273,ITEM01890,4
8694,ITEM01188,10
8231,ITEM01876,6
6472,ITEM03282,4
6906,ITEM03598,1
7933,ITEM00725,4
8198,ITEM00657,4
5837,ITEM04427,9
5532,ITEM03869,6
5425,ITEM01937,4
7879,ITEM00990,2
8267,ITEM03904,5
9404,ITEM04366,5
8434,ITEM04307,8
6472,ITEM01869,5
5219,ITEM03082,1
5954,ITEM02659,8
6942,ITEM04022,9
6516,ITEM03766,7
5944,ITEM02874,2
8929,ITEM02677,3
5232,ITEM01633,9
5869,ITEM02691,6
8877,ITEM03750,4
6076,ITEM02333,9
8140,ITEM01318,6
7263,ITEM04598,8
9624,ITEM00535,5
8372,ITEM04146,4
5028,ITEM02972,4
6561,ITEM00324,8
7528,ITEM04954,4
5780,ITEM04184,10
5290,ITEM00217,8
8537,ITEM03626,3
9274,ITEM00829,3
9096,ITEM00064,2
6984,ITEM03270,5
8611,ITEM01933,5
6293,ITEM00187,1
6115,ITEM03511,1
8498,ITEM02461,4
8369,ITEM03134,5
9419,ITEM01679,4
7360,ITEM02984,6
7632,ITEM01192,10
7726,ITEM03791,5
5655,ITEM03691,2
7886,ITEM04970,4
6635,ITEM02052,9
9390,ITEM02708,9
5760,ITEM03509,5
6911,ITEM00460,4
5480,ITEM01596,3
6837,ITEM03919,7
6200,ITEM04432,9
6174,ITEM03987,2
8823,ITEM03997,3
6044,ITEM03541,6
5071,ITEM00668,8
5072,ITEM04901,3
6854,ITEM00019,2
6328,ITEM00292,6
9023,ITEM02400,5
6909,ITEM01340,7
5371,ITEM04122,7
9682,ITEM01733,3
9296,ITEM01532,4
9498,ITEM03327,6
5159,ITEM01082,6
8371,ITEM04340,5
8973,ITEM03010,2
9809,ITEM02824,4
6744,ITEM02238,3
6821,ITEM03355,10
9914,ITEM00323,8
8930,ITEM03326,9
5120,ITEM00375,1
5375,ITEM01924,1
9675,ITEM01708,4
9125,ITEM04087,10
8514,ITEM02479,5
7400,ITEM02653,2
5232,ITEM04594,5
8931,ITEM02922,7
5222,ITEM02821,5
6526,ITEM03970,6
5694,ITEM03170,10
6341,ITEM01369,6
6641,ITEM03325,3
6204,ITEM04327,1
9192,ITEM04156,2
9875,ITEM04434,10
9713,ITEM03652,6
7028,ITEM00651,5
5283,ITEM04055,4
9606,ITEM04483,6
7992,ITEM02453,8
7991,ITEM00335,7
8271,ITEM03892,7
7532,ITEM01604,4
9451,ITEM03023,3
9989,ITEM03898,2
7853,ITEM04439,6
8739,ITEM04304,3
8342,ITEM00960,10
6154,ITEM04306,8
9466,ITEM00570,8
8985,ITEM00307,3
5333,ITEM02698,8
7378,ITEM03770,1
9502,ITEM02339,10
5080,ITEM02523,4
7359,ITEM02476,9
6289,ITEM04374,6
8042,ITEM02353,4
7049,ITEM03288,10
5881,ITEM04806,8
7020,ITEM02663,1
9526,ITEM01698,1
6491,ITEM03920,5
9687,ITEM02706,2
5130,ITEM03715,9
8246,ITEM00664,7
5533,ITEM02083,8
9379,ITEM04295,10
9076,ITEM00653,4
7694,ITEM01005,7
5678,ITEM01348,3
8648,ITEM02295,3
5143,ITEM01585,9
7476,ITEM02889,2
8652,ITEM03406,9
9570,ITEM03161,8
8213,ITEM01436,9
7801,ITEM03886,6
6280,ITEM02023,9
8582,ITEM03784,9
5699,ITEM02968,10
9315,ITEM01620,6
9966,ITEM00597,5
6236,ITEM04315,5
7638,ITEM01337,7
8084,ITEM03605,3
5556,ITEM04278,9
5383,ITEM04934,4
8775,ITEM02544,8
7594,ITEM04450,1
7951,ITEM03689,4
9136,ITEM03700,10
6190,ITEM01186,7
7243,ITEM01773,2
9941,ITEM02715,1
5950,ITEM03413,1
8036,ITEM03308,9
7630,ITEM04445,7
8221,ITEM04739,6
6594,ITEM04812,6
7157,ITEM01903,8
9326,ITEM04125,6
9337,ITEM02583,4
7113,ITEM00424,3
7641,ITEM00303,4
5099,ITEM04413,2
5065,ITEM03393,4
9565,ITEM01086,6
7689,ITEM04217,7
8515,ITEM00195,7
8652,ITEM00403,1
7591,ITEM02651,7
6764,ITEM00837,6
8111,ITEM00990,1
5280,ITEM01800,6
7467,ITEM04122,10
8584,ITEM02216,10
6906,ITEM03695,3
7412,ITEM01319,8
8993,ITEM04884,1
8592,ITEM03923,6
7094,ITEM04620,6
5435,ITEM00389,8
6588,ITEM02473,7
7329,ITEM00259,5
6008,ITEM04115,8
6337,ITEM00271,7
6937,ITEM02881,1
7102,ITEM01077,10
7769,ITEM02745,1
8329,ITEM00128,5
7583,ITEM02972,2
5218,ITEM02397,2
9183,ITEM01317,4
7987,ITEM03323,10
9629,ITEM00913,1
5568,ITEM04231,5
6031,ITEM02809,4
9071,ITEM04564,3
9973,ITEM04438,6
8177,ITEM00444,7
8067,ITEM01192,10
9767,ITEM04295,7
9571,ITEM04252,2
6559,ITEM04820,10
9005,ITEM02269,4
8202,ITEM03413,5
5058,ITEM02705,6
6574,ITEM04194,1
9077,ITEM04622,6
8720,ITEM03024,10
8290,ITEM02663,3
9266,ITEM03852,6
5716,ITEM01202,10
6059,ITEM04673,7
7509,ITEM01519,4
6268,ITEM03217,8
6150,ITEM04209,7
7425,ITEM02010,3
6168,ITEM04703,6
6719,ITEM04701,3
9700,ITEM04937,2
6402,ITEM01634,1
5302,ITEM03152,8
7640,ITEM02083,2
5290,ITEM04295,9
7131,ITEM02809,6
8689,ITEM00480,7
6907,ITEM00017,7
5124,ITEM02756,3
9963,ITEM01205,7
9231,ITEM01668,3
8230,ITEM03325,10
9431,ITEM03888,9
6745,ITEM01989,7
7496,ITEM03588,8
8468,ITEM01961,5
7579,ITEM02059,1
6431,ITEM04207,1
7158,ITEM02037,3
5204,ITEM03637,3
5266,ITEM04892,5
6733,ITEM04177,3
9086,ITEM00949,5
5454,ITEM03697,2
7546,ITEM04259,6
6895,ITEM03609,10
9219,ITEM02938,4
5320,ITEM03023,2
8910,ITEM04725,7
8663,ITEM02199,3
9925,ITEM01502,3
6978,ITEM01331,5
8395,ITEM03865,9
7334,ITEM01152,8
8845,ITEM00991,10
8735,ITEM00529,4
5291,ITEM00829,7
6875,ITEM01069,4
6329,ITEM01750,9
8795,ITEM02672,5
5824,ITEM02482,2
5202,ITEM01718,2
6135,ITEM02447,3
5283,ITEM00665,5
9953,ITEM01920,1
9600,ITEM03864,9
7769,ITEM00612,2
7451,ITEM04586,3
8668,ITEM03525,6
7277,ITEM00773,10
9272,ITEM02204,8
6376,ITEM04575,4
6345,ITEM00278,3
7395,ITEM01788,3
9563,ITEM03202,2
6657,ITEM02658,8
9589,ITEM04131,2
9139,ITEM00217,1
5775,ITEM02537,6
5161,ITEM01620,9
6017,ITEM03711,4
