SessionID,UserID,SessionStart,SessionDuration,DeviceType,IPAddress,InternalSource
SESSION02160,USR04363,2023-12-28 04:43:28,2424,Tablet,56.160.203.112,API
SESSION02161,USR01958,2024-06-27 04:00:58,3764,Tablet,9.82.59.244,Website
SESSION02162,USR03860,2024-04-17 21:34:37,4514,Tablet,120.120.104.20,App
SESSION02163,USR00732,2024-07-28 00:43:26,3569,Desktop,178.159.154.114,Website
SESSION02164,USR05757,2024-03-20 11:48:23,2087,Desktop,130.189.84.108,Website
SESSION02165,USR05572,2024-11-06 11:53:30,5115,Mobile,216.150.232.202,Website
SESSION02166,USR01022,2024-06-22 14:15:19,4531,Tablet,30.197.93.48,App
SESSION02167,USR03172,2024-09-11 05:32:11,378,Desktop,77.112.30.66,API
SESSION02168,USR07650,2024-07-17 08:24:49,3090,Desktop,132.140.70.211,App
SESSION02169,USR08503,2024-08-20 16:16:45,1766,Desktop,198.69.138.25,Website
SESSION02170,USR02296,2024-11-21 16:54:34,541,Desktop,204.200.124.26,App
SESSION02171,USR02416,2024-08-11 20:29:51,4013,Desktop,27.167.25.191,Website
SESSION02172,USR04127,2024-09-12 18:15:09,1934,Desktop,220.75.250.210,API
SESSION02173,USR08170,2024-11-19 18:02:57,6536,Desktop,160.4.197.20,Website
SESSION02174,USR07111,2024-03-07 13:22:27,6473,Mobile,163.0.48.80,API
SESSION02175,USR05674,2024-04-22 14:08:37,2097,Tablet,168.2.242.113,App
SESSION02176,USR06554,2024-08-10 03:40:48,25,Tablet,141.72.247.70,Website
SESSION02177,USR00386,2024-05-22 13:29:34,5702,Tablet,25.66.11.50,App
SESSION02178,USR08445,2024-09-30 11:45:19,4523,Mobile,38.191.128.16,Website
SESSION02179,USR01238,2024-09-08 21:26:37,2999,Tablet,166.85.246.251,App
SESSION02180,USR06408,2024-06-25 15:21:30,2443,Mobile,122.249.168.206,App
SESSION02181,USR08860,2024-06-03 11:35:42,6977,Mobile,115.68.220.247,App
SESSION02182,USR04778,2023-12-25 20:43:49,4712,Desktop,17.99.195.158,API
SESSION02183,USR02422,2024-01-11 16:24:40,4838,Desktop,73.75.215.238,API
SESSION02184,USR06264,2024-07-06 02:01:27,4311,Desktop,164.155.206.165,App
SESSION02185,USR04658,2024-08-24 10:19:02,6262,Desktop,136.89.233.131,App
SESSION02186,USR03191,2024-01-17 23:46:30,5164,Desktop,2.243.178.190,App
SESSION02187,USR05426,2024-04-13 07:34:23,268,Mobile,97.166.187.180,API
SESSION02188,USR01720,2024-01-21 02:08:14,7140,Desktop,20.186.82.255,Website
SESSION02189,USR02941,2024-03-08 00:22:14,6019,Mobile,107.108.114.123,API
SESSION02190,USR09683,2024-11-29 06:02:55,1264,Desktop,150.120.227.13,Website
SESSION02191,USR01874,2024-11-30 13:21:13,3590,Desktop,95.38.100.46,API
SESSION02192,USR06542,2023-12-28 17:00:45,5509,Desktop,220.1.149.51,App
SESSION02193,USR08206,2024-02-17 17:39:24,2889,Tablet,179.23.120.234,App
SESSION02194,USR07050,2024-01-05 23:37:22,5279,Desktop,157.7.129.138,Website
SESSION02195,USR02681,2024-09-27 16:18:10,3125,Mobile,81.28.104.124,App
SESSION02196,USR01392,2024-07-17 13:24:07,1033,Mobile,184.175.114.247,App
SESSION02197,USR08096,2024-04-12 03:06:37,4779,Tablet,139.0.57.161,Website
SESSION02198,USR05616,2024-09-30 15:03:46,6917,Desktop,145.188.187.244,Website
SESSION02199,USR00263,2024-03-21 05:12:58,6548,Mobile,40.248.208.31,App
SESSION02200,USR05857,2024-07-29 13:07:34,6435,Desktop,172.181.83.76,API
SESSION02201,USR09539,2024-03-06 03:19:03,1502,Desktop,1.99.223.150,App
SESSION02202,USR06291,2024-11-13 19:04:13,3827,Desktop,164.130.249.92,Website
SESSION02203,USR06203,2024-02-28 22:20:06,2147,Tablet,161.160.5.99,Website
SESSION02204,USR00646,2024-05-07 05:26:06,3944,Tablet,95.90.87.116,API
SESSION02205,USR03403,2024-03-10 11:31:30,3253,Desktop,110.250.102.66,App
SESSION02206,USR05883,2024-12-14 22:09:44,5125,Desktop,37.2.129.180,API
SESSION02207,USR08255,2024-03-31 14:04:06,5427,Desktop,71.90.248.20,App
SESSION02208,USR03333,2024-02-15 05:13:57,3953,Mobile,199.29.20.150,App
SESSION02209,USR01527,2024-06-23 09:27:02,4000,Desktop,88.65.200.49,Website
SESSION02210,USR05403,2024-10-30 12:17:16,5644,Mobile,117.28.161.211,API
SESSION02211,USR00689,2024-12-05 19:19:01,4191,Tablet,73.144.90.185,App
SESSION02212,USR07075,2024-07-09 22:15:27,4526,Desktop,112.102.71.202,App
SESSION02213,USR04195,2024-06-06 15:00:02,2463,Desktop,91.134.243.101,App
SESSION02214,USR05987,2023-12-29 23:13:05,10,Mobile,145.34.19.240,API
SESSION02215,USR04726,2024-04-21 12:33:30,902,Desktop,145.217.229.90,Website
SESSION02216,USR07483,2024-11-27 06:10:10,3525,Mobile,183.215.87.61,API
SESSION02217,USR00929,2024-04-12 00:26:31,3645,Mobile,108.49.119.186,Website
SESSION02218,USR08324,2024-01-22 00:56:10,5957,Mobile,217.79.87.239,API
SESSION02219,USR02706,2024-06-18 10:54:18,2436,Mobile,191.124.25.214,Website
SESSION02220,USR00064,2024-07-21 12:29:52,4940,Desktop,164.120.34.99,App
SESSION02221,USR09215,2024-07-26 17:23:18,2020,Desktop,40.107.164.240,App
SESSION02222,USR02336,2024-10-01 18:26:50,1534,Mobile,25.33.40.88,API
SESSION02223,USR07199,2024-11-20 22:27:25,4225,Mobile,116.19.143.65,App
SESSION02224,USR02933,2024-10-05 12:54:22,4564,Desktop,186.40.54.83,API
SESSION02225,USR00436,2024-01-02 04:38:26,3362,Desktop,141.121.123.237,App
SESSION02226,USR04293,2024-10-12 05:30:38,2884,Tablet,89.252.125.44,App
SESSION02227,USR08365,2024-03-03 04:38:28,2211,Desktop,41.134.181.0,API
SESSION02228,USR00603,2024-03-24 06:45:08,5866,Mobile,56.229.116.62,App
SESSION02229,USR08555,2024-11-25 06:22:24,2111,Desktop,97.251.118.141,Website
SESSION02230,USR01550,2024-02-04 10:37:53,6636,Mobile,163.13.6.150,API
SESSION02231,USR03480,2024-09-30 22:37:58,3233,Tablet,132.4.150.255,App
SESSION02232,USR01600,2024-09-15 01:06:51,1651,Mobile,9.223.77.253,App
SESSION02233,USR04793,2024-10-12 17:44:29,2905,Desktop,96.164.42.76,Website
SESSION02234,USR09086,2024-02-21 23:38:08,3351,Tablet,117.200.35.160,App
SESSION02235,USR03324,2024-02-06 19:57:53,2980,Tablet,52.241.84.12,Website
SESSION02236,USR07763,2024-10-21 05:15:32,2233,Mobile,145.184.102.103,API
SESSION02237,USR09488,2024-04-02 01:23:38,7135,Mobile,101.232.33.247,Website
SESSION02238,USR08329,2024-05-20 03:45:56,558,Mobile,196.18.248.186,Website
SESSION02239,USR03102,2024-05-24 14:07:59,4914,Mobile,190.173.45.241,Website
SESSION02240,USR06257,2024-12-14 13:13:03,258,Desktop,9.226.185.122,API
SESSION02241,USR07529,2024-07-26 10:00:48,6746,Tablet,119.54.41.187,Website
SESSION02242,USR03974,2024-02-08 23:10:37,2058,Mobile,126.134.211.122,API
SESSION02243,USR04655,2024-09-12 21:08:21,201,Tablet,37.47.235.56,App
SESSION02244,USR08532,2024-01-18 22:04:45,1148,Tablet,171.84.190.240,API
SESSION02245,USR08427,2024-09-07 21:12:27,5030,Mobile,161.240.196.11,App
SESSION02246,USR01281,2024-08-18 01:05:17,1989,Tablet,163.192.127.13,App
SESSION02247,USR08927,2024-08-09 22:24:25,4669,Mobile,10.193.108.127,Website
SESSION02248,USR01524,2024-03-08 04:25:53,65,Mobile,218.201.112.89,API
SESSION02249,USR09774,2023-12-31 02:17:29,853,Tablet,90.159.224.121,API
SESSION02250,USR00598,2024-01-31 13:55:45,878,Desktop,56.233.221.69,App
SESSION02251,USR03239,2024-09-12 04:54:35,1489,Mobile,13.142.163.52,App
SESSION02252,USR08577,2024-11-21 06:45:05,4562,Desktop,130.62.187.138,Website
SESSION02253,USR02620,2024-10-22 03:26:51,918,Mobile,5.21.100.111,Website
SESSION02254,USR06651,2024-03-20 12:03:24,942,Mobile,89.46.139.55,App
SESSION02255,USR09585,2024-07-24 17:18:26,3097,Mobile,186.201.154.235,Website
SESSION02256,USR05366,2024-08-25 05:16:06,6907,Mobile,215.157.101.35,API
SESSION02257,USR04622,2023-12-19 20:18:16,2814,Desktop,38.238.157.126,App
SESSION02258,USR07005,2024-11-16 05:08:41,2858,Desktop,35.223.121.83,Website
SESSION02259,USR01553,2024-04-08 11:46:40,2608,Desktop,36.253.153.161,App
SESSION02260,USR07203,2024-10-22 06:13:17,6733,Mobile,45.128.16.247,Website
SESSION02261,USR01201,2024-07-01 11:13:53,424,Tablet,218.25.161.170,App
SESSION02262,USR03660,2024-05-24 11:25:35,164,Mobile,72.42.11.114,API
SESSION02263,USR07445,2024-07-17 00:22:17,5830,Desktop,68.215.20.62,Website
SESSION02264,USR03902,2024-09-06 21:33:00,6618,Desktop,177.132.106.180,App
SESSION02265,USR09964,2024-08-06 07:47:25,3041,Desktop,220.25.205.230,App
SESSION02266,USR06400,2024-03-14 08:06:23,4479,Desktop,60.20.62.0,App
SESSION02267,USR04580,2024-03-03 16:46:10,2907,Tablet,133.44.130.18,Website
SESSION02268,USR02345,2024-04-29 13:05:10,7018,Mobile,74.136.169.213,Website
SESSION02269,USR09653,2024-11-18 08:32:27,2235,Mobile,121.253.122.174,Website
SESSION02270,USR07886,2024-03-12 17:35:29,2590,Desktop,73.0.42.52,API
SESSION02271,USR00775,2024-01-12 20:33:33,1563,Tablet,16.228.113.168,Website
SESSION02272,USR04763,2024-02-20 12:46:12,7012,Tablet,94.137.194.173,App
SESSION02273,USR04333,2024-03-27 08:40:32,7125,Desktop,154.25.152.44,Website
SESSION02274,USR03054,2024-08-09 20:28:30,592,Desktop,131.10.49.97,Website
SESSION02275,USR02687,2024-08-28 03:43:42,4723,Tablet,35.25.3.41,Website
SESSION02276,USR03026,2024-07-27 10:47:30,3700,Desktop,132.116.209.247,App
SESSION02277,USR00616,2023-12-28 09:26:18,3365,Desktop,102.180.103.184,API
SESSION02278,USR07711,2024-03-20 05:01:16,6181,Tablet,193.134.253.193,App
SESSION02279,USR00624,2024-01-31 06:32:48,5336,Mobile,154.210.219.208,Website
SESSION02280,USR00283,2024-08-17 20:35:22,23,Tablet,85.147.164.242,Website
SESSION02281,USR00015,2024-02-20 09:30:29,4640,Tablet,180.6.62.212,API
SESSION02282,USR05930,2024-11-12 09:49:13,1638,Mobile,28.227.163.213,App
SESSION02283,USR05529,2024-07-12 08:17:37,5611,Tablet,12.224.121.216,App
SESSION02284,USR08224,2024-09-07 22:49:29,5269,Mobile,186.115.106.156,App
SESSION02285,USR07704,2024-08-10 14:28:40,3040,Tablet,110.251.114.83,App
SESSION02286,USR01393,2024-12-02 23:29:06,7119,Mobile,75.142.126.200,Website
SESSION02287,USR06353,2024-05-31 16:21:36,5097,Mobile,68.118.52.186,App
SESSION02288,USR03091,2024-05-12 20:23:44,1805,Tablet,103.124.12.215,App
SESSION02289,USR09250,2024-03-08 11:13:50,4668,Desktop,43.4.114.146,Website
SESSION02290,USR05478,2024-11-18 02:29:50,5741,Tablet,198.119.17.46,App
SESSION02291,USR07882,2024-09-02 19:14:18,854,Tablet,168.79.160.105,App
SESSION02292,USR05555,2024-03-16 16:20:35,453,Tablet,203.153.153.122,Website
SESSION02293,USR07019,2024-02-06 12:25:03,6550,Desktop,217.48.224.227,API
SESSION02294,USR06622,2024-10-02 18:53:31,5951,Mobile,121.216.15.42,API
SESSION02295,USR00817,2024-04-15 22:21:06,2853,Desktop,207.231.55.22,API
SESSION02296,USR00664,2024-05-08 13:15:37,50,Mobile,150.236.253.244,App
SESSION02297,USR09031,2024-06-29 13:29:26,7153,Mobile,82.45.101.22,App
SESSION02298,USR09043,2024-06-22 01:05:03,1812,Desktop,94.221.218.51,Website
SESSION02299,USR00472,2024-09-17 08:07:11,1662,Mobile,211.234.53.111,App
SESSION02300,USR04637,2024-09-11 05:52:07,4010,Mobile,169.108.30.56,Website
SESSION02301,USR01221,2024-03-14 09:06:04,5443,Mobile,111.219.41.120,API
SESSION02302,USR00562,2024-07-18 19:16:59,4281,Desktop,131.245.10.195,App
SESSION02303,USR09049,2024-11-24 17:35:24,6369,Mobile,150.106.22.65,API
SESSION02304,USR06181,2024-03-21 17:55:34,1598,Desktop,89.46.101.72,App
SESSION02305,USR08211,2024-03-20 23:49:41,4922,Tablet,53.68.69.163,Website
SESSION02306,USR00947,2024-10-07 10:22:21,5808,Desktop,15.30.72.80,Website
SESSION02307,USR09579,2024-12-15 14:46:44,2061,Mobile,220.219.211.0,Website
SESSION02308,USR07593,2024-11-28 09:59:19,5748,Tablet,221.203.65.202,Website
SESSION02309,USR05264,2024-01-01 05:18:39,2068,Tablet,81.73.165.109,Website
SESSION02310,USR04321,2024-11-30 15:49:46,4968,Mobile,73.116.192.77,API
SESSION02311,USR09312,2024-09-26 07:21:49,4193,Mobile,218.183.10.15,API
SESSION02312,USR09754,2024-05-19 06:25:33,4195,Tablet,59.137.144.46,API
SESSION02313,USR00457,2024-09-23 21:48:24,6863,Mobile,122.136.57.10,App
SESSION02314,USR03185,2024-11-10 02:05:15,792,Mobile,131.59.159.26,App
SESSION02315,USR04829,2024-08-12 21:06:10,2913,Desktop,57.220.56.14,App
SESSION02316,USR06054,2024-04-03 11:43:52,4709,Tablet,10.49.56.102,App
SESSION02317,USR05511,2024-10-30 16:31:22,5383,Tablet,41.218.190.203,App
SESSION02318,USR05959,2024-03-22 22:33:35,2663,Tablet,145.255.55.189,API
SESSION02319,USR09092,2024-01-04 07:27:03,3994,Desktop,179.95.30.133,App
SESSION02320,USR05122,2024-06-11 02:23:12,757,Tablet,184.137.100.75,App
SESSION02321,USR08737,2024-09-02 03:41:16,3004,Mobile,170.252.247.55,Website
SESSION02322,USR09346,2024-07-30 16:12:43,1021,Tablet,26.142.96.102,Website
SESSION02323,USR06451,2024-02-23 23:05:43,1523,Mobile,79.241.178.216,API
SESSION02324,USR04572,2023-12-29 21:52:07,3809,Mobile,52.169.243.149,API
SESSION02325,USR05485,2024-02-12 18:07:31,314,Tablet,160.83.34.120,Website
SESSION02326,USR03076,2024-05-30 15:49:34,1326,Mobile,119.74.163.106,Website
SESSION02327,USR03359,2024-09-14 10:33:19,1451,Desktop,200.175.224.184,API
SESSION02328,USR04746,2024-04-24 08:45:44,3745,Desktop,51.198.138.220,App
SESSION02329,USR01348,2024-12-11 14:41:38,661,Mobile,55.155.248.74,App
SESSION02330,USR01758,2024-05-28 05:19:18,6168,Desktop,101.199.137.46,App
SESSION02331,USR08758,2024-01-03 11:14:29,5084,Desktop,128.124.196.199,App
SESSION02332,USR01247,2024-04-03 07:51:16,2298,Mobile,137.135.199.200,Website
SESSION02333,USR08214,2024-07-24 11:14:35,5944,Desktop,68.170.174.246,API
SESSION02334,USR04774,2024-12-15 11:40:07,711,Desktop,108.25.226.204,App
SESSION02335,USR08526,2024-02-17 02:50:19,6604,Tablet,186.7.70.210,Website
SESSION02336,USR06259,2024-05-26 11:06:23,322,Tablet,8.249.113.177,App
SESSION02337,USR03825,2024-04-19 10:39:31,4242,Mobile,187.11.18.189,API
SESSION02338,USR04396,2024-08-05 02:14:04,6253,Tablet,38.160.1.130,App
SESSION02339,USR09469,2024-02-11 08:11:29,2772,Tablet,195.76.11.113,App
SESSION02340,USR01881,2024-12-04 04:51:43,2221,Tablet,111.242.134.165,Website
SESSION02341,USR04480,2023-12-29 04:29:45,5465,Mobile,3.117.155.167,App
SESSION02342,USR03103,2024-01-28 16:29:26,976,Desktop,157.227.191.92,Website
SESSION02343,USR07830,2024-03-09 08:06:29,1875,Desktop,188.186.18.153,App
SESSION02344,USR06039,2024-06-02 16:50:24,4442,Tablet,212.38.239.64,App
SESSION02345,USR02330,2024-05-28 18:14:28,1806,Tablet,131.233.176.94,Website
SESSION02346,USR05906,2024-12-14 18:49:31,6423,Mobile,91.49.59.124,Website
SESSION02347,USR05863,2024-03-26 01:07:33,5747,Desktop,84.62.22.190,Website
SESSION02348,USR00254,2024-10-20 20:50:58,5286,Tablet,32.61.177.225,API
SESSION02349,USR02409,2024-11-10 15:34:19,1808,Mobile,20.0.138.210,App
SESSION02350,USR09562,2024-02-15 01:25:24,5133,Mobile,42.61.38.31,App
SESSION02351,USR00877,2024-09-10 16:43:04,5682,Mobile,132.158.156.29,App
SESSION02352,USR06822,2024-09-24 06:30:29,6682,Desktop,5.201.133.136,API
SESSION02353,USR07599,2024-09-10 05:34:05,5253,Mobile,22.176.140.13,API
SESSION02354,USR04516,2023-12-28 16:05:54,2156,Mobile,21.64.151.23,App
SESSION02355,USR08869,2024-08-08 17:34:59,133,Mobile,155.46.48.162,Website
SESSION02356,USR08129,2024-05-30 01:18:49,7158,Desktop,28.10.37.59,App
SESSION02357,USR00048,2024-10-25 14:56:28,4334,Tablet,207.103.166.83,App
SESSION02358,USR01205,2024-11-01 14:28:13,4211,Desktop,143.187.117.46,App
SESSION02359,USR04919,2024-01-12 10:19:23,6006,Desktop,32.188.194.213,App
SESSION02360,USR04366,2024-02-20 20:39:52,2786,Tablet,67.249.130.158,Website
SESSION02361,USR00995,2024-03-27 06:44:28,4515,Mobile,25.52.72.75,App
SESSION02362,USR06880,2024-10-15 01:16:27,1911,Desktop,50.44.134.6,API
SESSION02363,USR04022,2024-09-28 05:21:09,2914,Mobile,27.98.127.82,App
SESSION02364,USR08287,2024-10-08 03:52:15,3108,Mobile,113.85.148.234,Website
SESSION02365,USR09961,2024-03-30 21:30:12,1315,Tablet,153.84.113.208,App
SESSION02366,USR07733,2024-04-01 01:00:14,1742,Tablet,188.114.51.4,App
SESSION02367,USR02808,2024-11-07 06:06:22,2739,Desktop,191.43.215.122,App
SESSION02368,USR08285,2024-08-11 12:37:14,6092,Tablet,1.110.41.230,API
SESSION02369,USR07269,2024-02-22 14:18:35,3780,Tablet,112.251.138.171,Website
SESSION02370,USR06581,2024-06-11 00:39:22,3335,Tablet,17.69.105.217,App
SESSION02371,USR02309,2024-02-01 20:42:42,4586,Desktop,122.10.85.4,API
SESSION02372,USR05007,2024-08-15 08:52:34,6286,Mobile,217.187.154.36,Website
SESSION02373,USR09004,2024-01-23 22:53:30,2910,Tablet,18.62.159.151,Website
SESSION02374,USR07630,2024-09-19 14:02:23,6058,Mobile,49.196.191.96,Website
SESSION02375,USR09595,2024-11-02 17:16:01,3487,Tablet,57.185.170.75,Website
SESSION02376,USR07308,2024-06-12 03:05:25,3441,Desktop,174.165.240.100,App
SESSION02377,USR06048,2024-04-28 03:17:15,5706,Mobile,105.187.195.142,App
SESSION02378,USR09516,2024-05-22 10:15:01,2727,Desktop,133.4.254.186,App
SESSION02379,USR01937,2024-08-02 12:31:44,4244,Desktop,187.34.66.130,App
SESSION02380,USR01435,2024-11-26 02:22:33,4966,Tablet,122.129.170.58,App
SESSION02381,USR06331,2024-06-10 14:27:07,4046,Tablet,94.216.178.247,App
SESSION02382,USR05100,2024-09-11 06:41:16,6642,Mobile,31.127.222.42,Website
SESSION02383,USR09661,2024-08-16 19:51:59,3523,Desktop,31.187.207.204,API
SESSION02384,USR02716,2024-01-18 21:02:24,4928,Mobile,74.248.157.198,API
SESSION02385,USR08574,2024-02-03 05:59:58,6865,Desktop,108.208.220.37,API
SESSION02386,USR08895,2024-08-08 12:58:30,3150,Mobile,183.252.137.176,API
SESSION02387,USR06644,2024-05-10 23:51:13,5648,Tablet,209.180.79.152,API
SESSION02388,USR06405,2024-05-02 12:17:17,6041,Tablet,6.210.234.49,API
SESSION02389,USR00270,2024-01-17 12:12:58,4790,Desktop,171.195.187.173,API
SESSION02390,USR08869,2024-05-22 09:21:20,2661,Desktop,46.161.184.3,Website
SESSION02391,USR06935,2024-05-13 05:27:05,5514,Desktop,24.174.159.52,API
SESSION02392,USR01742,2024-03-16 12:04:54,109,Desktop,60.235.19.5,Website
SESSION02393,USR07188,2024-02-05 21:03:32,3532,Tablet,199.223.52.82,App
SESSION02394,USR08950,2024-05-31 17:29:11,5490,Tablet,43.66.97.233,App
SESSION02395,USR07840,2023-12-20 00:38:49,2700,Mobile,213.173.213.156,API
SESSION02396,USR06735,2024-05-13 09:23:40,993,Tablet,203.65.126.17,App
SESSION02397,USR09743,2024-06-04 18:44:06,4535,Tablet,41.171.170.120,App
SESSION02398,USR05599,2024-11-23 05:17:35,4226,Mobile,147.248.135.49,Website
SESSION02399,USR03416,2024-11-11 02:34:30,6227,Tablet,93.85.41.245,App
SESSION02400,USR02613,2024-05-22 21:27:18,2125,Tablet,30.229.11.125,Website
SESSION02401,USR01249,2024-07-04 09:45:59,2294,Mobile,116.23.68.237,App
SESSION02402,USR09977,2024-11-20 17:47:15,3517,Desktop,92.123.4.79,Website
SESSION02403,USR06372,2024-11-20 11:56:24,444,Mobile,116.181.178.9,Website
SESSION02404,USR08956,2024-08-28 19:27:27,5783,Tablet,179.95.246.124,Website
SESSION02405,USR08536,2024-10-26 13:31:38,3522,Mobile,25.88.122.134,Website
SESSION02406,USR04373,2024-03-28 05:53:02,5813,Desktop,3.206.45.76,API
SESSION02407,USR08150,2024-04-04 00:40:15,6893,Mobile,92.118.202.173,Website
SESSION02408,USR09719,2024-11-02 20:16:48,2494,Desktop,58.144.33.57,Website
SESSION02409,USR08738,2024-07-20 22:38:30,1930,Tablet,83.95.83.101,API
SESSION02410,USR00161,2024-08-19 15:24:26,3774,Mobile,220.70.153.227,API
SESSION02411,USR02206,2024-10-12 08:45:27,704,Mobile,116.203.85.16,App
SESSION02412,USR02335,2024-05-07 20:08:35,6041,Tablet,112.213.152.23,API
SESSION02413,USR09583,2024-09-06 07:43:46,1885,Mobile,30.240.249.237,App
SESSION02414,USR09063,2024-07-11 02:58:39,4698,Mobile,203.88.250.28,API
SESSION02415,USR09983,2024-07-01 01:03:41,6287,Mobile,221.54.247.56,Website
SESSION02416,USR09503,2024-04-24 10:46:20,3608,Mobile,180.47.134.204,API
SESSION02417,USR00609,2024-02-05 14:44:55,2875,Mobile,58.151.62.66,API
SESSION02418,USR06428,2024-05-01 05:31:58,6022,Desktop,74.230.142.84,API
SESSION02419,USR01895,2024-08-30 10:40:46,5846,Mobile,106.254.89.146,Website
SESSION02420,USR01683,2024-02-17 09:28:51,2662,Mobile,46.134.5.25,Website
SESSION02421,USR08147,2024-09-08 04:23:53,3384,Tablet,159.169.216.165,API
SESSION02422,USR08584,2024-02-12 06:46:17,873,Desktop,119.15.180.129,Website
SESSION02423,USR04988,2023-12-24 10:01:22,6791,Tablet,99.41.43.75,Website
SESSION02424,USR06312,2024-05-02 20:38:50,5866,Tablet,215.17.59.157,Website
SESSION02425,USR05326,2024-10-17 03:05:26,177,Mobile,25.18.137.164,Website
SESSION02426,USR07463,2024-10-04 14:04:45,225,Desktop,118.251.133.230,API
SESSION02427,USR05608,2023-12-28 01:51:59,6483,Tablet,194.103.235.9,API
SESSION02428,USR01543,2024-03-28 15:45:11,298,Tablet,2.21.156.191,API
SESSION02429,USR04610,2024-12-09 20:18:42,1421,Tablet,179.193.145.192,Website
SESSION02430,USR07423,2024-08-03 15:13:28,570,Mobile,11.138.101.101,Website
SESSION02431,USR01373,2024-04-15 03:29:16,622,Mobile,218.168.232.165,Website
SESSION02432,USR04321,2024-05-11 03:47:17,310,Tablet,34.163.196.32,App
SESSION02433,USR05934,2024-10-28 02:39:59,5335,Desktop,108.77.210.59,Website
SESSION02434,USR01142,2024-08-28 16:01:48,3390,Tablet,77.217.119.43,Website
SESSION02435,USR07972,2024-11-16 11:39:37,4505,Tablet,3.131.155.39,App
SESSION02436,USR05840,2024-03-27 12:01:39,5201,Desktop,223.101.59.157,App
SESSION02437,USR08378,2024-05-21 10:13:51,5138,Mobile,172.9.216.188,Website
SESSION02438,USR08418,2024-06-09 22:38:31,593,Mobile,33.104.165.37,Website
SESSION02439,USR07187,2024-08-18 09:10:34,2789,Desktop,82.144.211.192,Website
SESSION02440,USR00320,2024-03-16 14:18:06,852,Desktop,81.24.0.243,API
SESSION02441,USR08712,2024-06-10 02:35:03,2032,Mobile,4.235.255.96,API
SESSION02442,USR03941,2024-03-01 23:20:14,2332,Mobile,1.246.9.221,Website
SESSION02443,USR08472,2024-10-04 15:27:06,1336,Mobile,187.90.75.239,Website
SESSION02444,USR01233,2024-06-02 21:10:38,4277,Desktop,120.71.83.133,Website
SESSION02445,USR05329,2024-08-26 07:44:26,5623,Desktop,146.209.111.58,Website
SESSION02446,USR01623,2024-10-21 08:14:39,2134,Desktop,171.134.19.106,App
SESSION02447,USR07532,2024-02-06 22:09:44,4036,Mobile,151.161.186.228,API
