BranchID,ItemID,IsAvailable
BR00445,ITEM03732,1
BR05597,ITEM04616,0
BR01977,ITEM09376,1
BR04767,ITEM02977,1
BR06757,ITEM07224,0
BR00926,ITEM02368,1
BR09230,ITEM08268,0
BR00757,ITEM05497,0
BR03889,ITEM06646,0
BR03501,ITEM03912,1
BR07715,ITEM05315,0
BR01171,ITEM01972,0
BR01828,ITEM02612,1
BR03197,ITEM04330,0
BR04514,ITEM00254,1
BR03910,ITEM08709,0
BR05070,ITEM05736,0
BR00374,ITEM04386,0
BR05655,ITEM08278,1
BR06068,ITEM00873,1
BR00811,ITEM07460,0
BR07723,ITEM00987,0
BR03822,ITEM01668,1
BR00138,ITEM06392,1
BR04976,ITEM08432,1
BR03536,ITEM07066,1
BR06615,ITEM00126,0
BR08564,ITEM03536,0
BR02321,ITEM04982,0
BR07612,ITEM06178,0
BR00553,ITEM07773,0
BR06691,ITEM07916,0
BR03129,ITEM02874,1
BR05245,ITEM08584,0
BR01349,ITEM05215,0
BR09889,ITEM02070,0
BR09830,ITEM00638,0
BR02407,ITEM00144,1
BR04217,ITEM01327,1
BR03731,ITEM03466,0
BR09127,ITEM06229,1
BR06100,ITEM01858,0
BR03392,ITEM03951,0
BR05109,ITEM04878,1
BR02703,ITEM05866,1
BR08066,ITEM01211,0
BR07663,ITEM04384,1
BR08428,ITEM09034,1
BR01315,ITEM08302,1
BR02440,ITEM09337,1
BR06985,ITEM00052,0
BR09171,ITEM09124,1
BR06825,ITEM09788,0
BR02375,ITEM00496,0
BR09705,ITEM03061,0
BR02124,ITEM01992,0
BR05368,ITEM01389,1
BR00740,ITEM07996,1
BR07354,ITEM06532,0
BR08058,ITEM09838,1
BR06486,ITEM02302,1
BR06935,ITEM03111,0
BR01856,ITEM04786,0
BR04847,ITEM03810,1
BR08605,ITEM08575,0
BR02742,ITEM01929,0
BR02940,ITEM05419,0
BR01562,ITEM01138,0
BR08625,ITEM03379,0
BR09264,ITEM01584,1
BR01748,ITEM06936,0
BR07950,ITEM08099,0
BR02156,ITEM02458,0
BR08109,ITEM09180,1
BR08955,ITEM03891,1
BR00589,ITEM00032,1
BR09569,ITEM06167,0
BR04474,ITEM03369,1
BR00177,ITEM00665,0
BR02075,ITEM08845,0
BR08342,ITEM07672,0
BR03510,ITEM05780,0
BR05222,ITEM03980,1
BR01782,ITEM05764,1
BR02181,ITEM04292,0
BR09774,ITEM09517,0
BR06046,ITEM07048,1
BR01852,ITEM07668,1
BR02508,ITEM00133,0
BR00892,ITEM07475,0
BR00636,ITEM09936,1
BR01545,ITEM04555,1
BR05686,ITEM04243,0
BR00443,ITEM04886,1
BR01915,ITEM09943,1
BR03689,ITEM04700,1
BR08383,ITEM03596,1
BR08637,ITEM00874,0
BR03140,ITEM03061,1
BR00282,ITEM05177,0
BR02831,ITEM06850,0
BR04301,ITEM02158,1
BR03460,ITEM09002,1
BR05544,ITEM02437,1
BR01512,ITEM06254,0
BR06264,ITEM05301,0
BR06762,ITEM02776,1
BR05435,ITEM06168,0
BR09180,ITEM04027,0
BR04038,ITEM00009,0
BR04875,ITEM06263,0
BR05838,ITEM00031,0
BR04078,ITEM07597,0
BR05581,ITEM06995,0
BR08145,ITEM06928,1
BR04471,ITEM02517,0
BR06073,ITEM01954,0
BR01457,ITEM01298,1
BR08893,ITEM01261,0
BR05820,ITEM02745,0
BR00820,ITEM06296,0
BR09362,ITEM08060,1
BR08642,ITEM01907,1
BR01910,ITEM03947,1
BR00375,ITEM04739,1
BR05277,ITEM08429,0
BR02453,ITEM02046,0
BR08058,ITEM09316,0
BR03652,ITEM05992,1
BR00678,ITEM01267,1
BR07893,ITEM02444,1
BR06713,ITEM01578,1
BR05001,ITEM01482,1
BR04997,ITEM03922,1
BR01043,ITEM08290,1
BR00727,ITEM04469,0
BR08468,ITEM02885,1
BR02221,ITEM05836,1
BR08244,ITEM05941,0
BR07577,ITEM03979,0
BR00607,ITEM09597,0
BR07883,ITEM06936,1
BR08846,ITEM09518,0
BR01392,ITEM02876,1
BR03984,ITEM02648,1
BR08720,ITEM07007,1
BR05126,ITEM09203,1
BR04401,ITEM09556,1
BR04159,ITEM01741,1
BR03668,ITEM03594,0
BR02988,ITEM03518,0
BR02470,ITEM03198,0
BR04040,ITEM07954,1
BR07979,ITEM01499,1
BR06908,ITEM07043,0
BR06391,ITEM07826,0
BR09967,ITEM06897,0
BR03262,ITEM02635,0
BR00685,ITEM03930,1
BR08086,ITEM09825,1
BR00630,ITEM00843,0
BR01561,ITEM08586,0
BR01265,ITEM05849,0
BR04336,ITEM09370,1
BR00285,ITEM09151,0
BR02334,ITEM04911,1
BR09130,ITEM05882,1
BR08287,ITEM00833,1
BR02048,ITEM06489,1
BR03988,ITEM04663,0
BR03421,ITEM07756,1
BR06112,ITEM07653,1
BR01680,ITEM01735,1
BR07799,ITEM06127,0
BR04152,ITEM04445,1
BR00572,ITEM01858,0
BR01922,ITEM05351,1
BR05622,ITEM01290,0
BR08579,ITEM06491,1
BR00691,ITEM09571,0
BR00209,ITEM09997,1
BR00515,ITEM09236,1
BR06111,ITEM00309,1
BR07059,ITEM03254,1
BR06079,ITEM03199,1
BR08735,ITEM01653,0
BR03460,ITEM04310,0
BR07094,ITEM03099,0
BR06793,ITEM02479,0
BR07779,ITEM05226,1
BR03795,ITEM06795,0
BR06962,ITEM02155,0
BR09253,ITEM07938,1
BR03108,ITEM06041,1
BR05460,ITEM06941,1
BR00252,ITEM06997,1
BR04517,ITEM02624,0
BR06734,ITEM08088,1
BR06975,ITEM04158,1
BR06891,ITEM05704,1
BR09925,ITEM05617,0
BR05554,ITEM03167,1
BR07398,ITEM08591,0
BR09828,ITEM05254,0
BR05830,ITEM06457,1
BR05904,ITEM09879,0
BR05385,ITEM02054,0
BR06919,ITEM02274,0
BR03349,ITEM03085,1
BR00365,ITEM08334,1
BR07905,ITEM04346,1
BR05983,ITEM03988,0
BR02661,ITEM00288,0
BR02233,ITEM06037,0
BR00520,ITEM08363,0
BR00329,ITEM06615,1
BR07097,ITEM05908,0
BR01662,ITEM04284,0
BR02927,ITEM04037,1
BR01794,ITEM03787,0
BR04924,ITEM02718,1
BR00351,ITEM05273,0
BR00458,ITEM03264,1
BR03340,ITEM09237,0
BR09627,ITEM02158,1
BR01066,ITEM07747,0
BR02493,ITEM00682,1
BR07550,ITEM00549,1
BR02162,ITEM03925,1
BR04064,ITEM02644,0
BR00119,ITEM03007,0
BR03595,ITEM03058,0
BR01394,ITEM07815,1
BR06344,ITEM06591,0
BR09819,ITEM00696,0
BR03519,ITEM06368,1
BR07527,ITEM08057,1
BR04997,ITEM01267,1
BR03090,ITEM09412,1
BR07799,ITEM05145,1
BR01476,ITEM08880,1
BR07018,ITEM04292,1
BR08225,ITEM02329,0
BR03706,ITEM07994,0
BR07958,ITEM00756,1
BR08156,ITEM08432,0
BR08625,ITEM08741,0
BR07578,ITEM09296,0
BR01013,ITEM01107,0
BR09191,ITEM08888,0
BR04829,ITEM03641,1
BR02161,ITEM05907,1
BR05190,ITEM00051,1
BR08418,ITEM09231,0
BR08728,ITEM07685,1
BR00079,ITEM01291,0
BR08661,ITEM02328,0
BR04355,ITEM04558,1
BR03794,ITEM01539,1
BR05506,ITEM04207,0
BR09889,ITEM05270,1
BR09198,ITEM06656,0
BR02575,ITEM07584,1
BR01430,ITEM07855,0
BR04700,ITEM01062,1
BR06105,ITEM09741,0
BR05413,ITEM04415,1
BR00661,ITEM02459,0
BR02474,ITEM06795,1
BR08466,ITEM01399,0
BR01872,ITEM08104,1
BR08657,ITEM09367,0
BR05352,ITEM05237,0
BR05919,ITEM08410,1
BR04573,ITEM08254,1
BR02728,ITEM08632,1
BR06854,ITEM04982,0
BR06904,ITEM05136,1
BR07128,ITEM09945,1
BR05405,ITEM09607,0
BR02670,ITEM05802,1
BR09932,ITEM06988,0
BR09934,ITEM05355,0
BR01821,ITEM00554,1
BR09341,ITEM09216,1
BR02338,ITEM01141,0
BR07351,ITEM09965,0
BR01709,ITEM02574,1
BR07274,ITEM01221,1
BR07893,ITEM05216,1
BR07421,ITEM03964,0
BR03340,ITEM03951,1
BR08361,ITEM06249,0
BR06488,ITEM01821,0
BR00147,ITEM05446,0
BR05514,ITEM06292,0
BR02845,ITEM03096,1
BR04775,ITEM05185,1
BR06317,ITEM00706,1
BR01191,ITEM00555,0
BR01472,ITEM00990,1
BR03890,ITEM05371,0
BR06587,ITEM05481,1
BR09391,ITEM09070,0
BR03124,ITEM02938,1
BR06415,ITEM06747,0
BR08837,ITEM09306,1
BR09830,ITEM01968,1
BR07950,ITEM00723,1
BR08822,ITEM03483,0
BR01163,ITEM03092,0
BR04083,ITEM05828,0
BR02633,ITEM00849,1
BR04026,ITEM00523,1
BR02039,ITEM00605,1
BR08233,ITEM01650,1
BR05266,ITEM09437,0
BR06244,ITEM09950,0
BR09517,ITEM02018,0
BR09956,ITEM07522,0
BR09215,ITEM02299,1
BR09994,ITEM07308,1
BR00062,ITEM05815,1
BR08740,ITEM01748,1
BR04105,ITEM06317,1
BR03613,ITEM06749,1
BR05137,ITEM07847,0
BR05299,ITEM04531,1
BR05579,ITEM02611,0
BR00611,ITEM07854,1
BR09805,ITEM09317,1
BR03551,ITEM01074,1
BR08643,ITEM07768,1
BR09236,ITEM07865,1
BR04701,ITEM05965,0
BR02285,ITEM00704,0
BR00469,ITEM08340,1
BR02853,ITEM00778,1
BR05784,ITEM03856,1
BR01648,ITEM01677,0
BR05428,ITEM04402,1
BR07628,ITEM08200,0
BR01417,ITEM07843,1
BR06187,ITEM00936,1
BR06827,ITEM03682,0
BR07484,ITEM01911,1
BR05320,ITEM09437,0
BR02784,ITEM04939,0
BR08086,ITEM08541,1
BR03759,ITEM01686,1
BR05685,ITEM05595,1
BR07678,ITEM00283,0
BR08408,ITEM00216,1
BR07684,ITEM05690,0
BR00844,ITEM01639,1
BR00662,ITEM00558,0
BR01711,ITEM05537,0
BR02103,ITEM07244,1
BR08057,ITEM05843,0
BR03240,ITEM09794,1
BR08892,ITEM00166,1
BR06436,ITEM03950,0
BR03320,ITEM05363,1
BR01759,ITEM02751,1
BR04221,ITEM02750,0
BR01820,ITEM09415,1
BR08342,ITEM02987,0
BR08214,ITEM08436,1
BR00858,ITEM05039,0
BR00341,ITEM01070,0
BR00818,ITEM08704,0
BR04125,ITEM04248,0
BR05695,ITEM05070,0
BR06398,ITEM06873,1
BR09164,ITEM06213,1
BR08301,ITEM05144,1
BR07236,ITEM03091,0
BR08349,ITEM07214,0
BR02637,ITEM09853,0
BR00336,ITEM00151,0
BR08944,ITEM02427,0
BR06438,ITEM00081,1
BR01505,ITEM01550,0
BR01448,ITEM05853,1
BR09952,ITEM05974,0
BR03417,ITEM03103,1
BR00529,ITEM01596,1
BR08498,ITEM02304,1
BR06466,ITEM02435,0
BR02503,ITEM09113,1
BR01060,ITEM09785,1
BR02571,ITEM01172,1
BR06104,ITEM00582,1
BR02462,ITEM08982,0
BR06895,ITEM05946,1
BR09149,ITEM04685,0
BR04145,ITEM04095,0
BR02131,ITEM04980,0
BR01202,ITEM01449,1
BR04594,ITEM00712,0
BR08338,ITEM04750,1
BR07668,ITEM06933,1
BR03958,ITEM07539,0
BR03421,ITEM02853,1
BR00413,ITEM08037,0
BR06936,ITEM00983,1
BR09924,ITEM04041,1
BR04421,ITEM02507,0
BR06470,ITEM03775,0
BR03962,ITEM02880,1
BR06241,ITEM06923,1
BR08325,ITEM09690,0
BR05117,ITEM08809,0
BR09001,ITEM08337,0
BR05367,ITEM05380,1
BR01628,ITEM09561,0
BR08672,ITEM04607,0
BR00120,ITEM00425,0
BR04462,ITEM08082,0
BR01162,ITEM09837,1
BR08907,ITEM05186,1
BR03541,ITEM09608,1
BR04934,ITEM03963,0
BR06754,ITEM07338,0
BR07061,ITEM08764,0
BR09608,ITEM01235,1
BR06633,ITEM00604,0
BR03637,ITEM09637,0
BR08947,ITEM05388,1
BR06019,ITEM05699,1
BR01327,ITEM08881,1
BR01711,ITEM09027,1
BR08352,ITEM01365,0
BR02662,ITEM00245,0
BR04353,ITEM07857,1
BR02021,ITEM07411,1
BR04658,ITEM07054,0
BR03095,ITEM00516,1
BR09618,ITEM01071,0
BR03830,ITEM09956,0
BR01945,ITEM00965,1
BR03794,ITEM09098,0
BR05499,ITEM09391,0
BR07134,ITEM03911,1
BR00808,ITEM05766,1
BR05739,ITEM07522,0
BR05079,ITEM06986,1
BR06222,ITEM04572,1
BR09956,ITEM03306,1
BR02850,ITEM04998,1
BR09854,ITEM01484,0
BR02450,ITEM01126,1
BR01058,ITEM06652,0
BR07871,ITEM02880,0
BR03551,ITEM08210,1
BR01851,ITEM09893,0
BR03091,ITEM08078,0
BR04025,ITEM07884,1
BR09702,ITEM05234,0
BR00031,ITEM01393,1
BR00508,ITEM00893,1
BR09316,ITEM01908,0
BR06201,ITEM07551,1
BR08202,ITEM08866,1
BR03213,ITEM08258,1
BR04427,ITEM04109,1
BR02174,ITEM01069,1
BR05435,ITEM00724,0
BR03817,ITEM05392,0
BR06318,ITEM07563,0
BR07112,ITEM07904,1
BR03604,ITEM01361,0
BR01494,ITEM05631,1
BR06993,ITEM09983,0
BR01415,ITEM09533,0
BR00005,ITEM06667,0
BR05839,ITEM00685,1
BR01188,ITEM04791,0
BR04896,ITEM04258,1
BR07509,ITEM06451,0
BR08046,ITEM05188,1
BR01808,ITEM07378,1
BR00408,ITEM07313,1
BR08262,ITEM03969,0
BR02675,ITEM06029,0
BR08185,ITEM05475,1
BR04968,ITEM08011,1
BR03763,ITEM03432,0
BR09772,ITEM02424,1
BR04919,ITEM02405,0
BR01024,ITEM05560,0
BR06507,ITEM05705,0
BR01581,ITEM08640,0
BR04931,ITEM02269,0
BR02534,ITEM01936,0
BR04636,ITEM09977,0
BR07224,ITEM09526,1
BR09834,ITEM06129,0
BR00062,ITEM08128,0
BR07415,ITEM02133,0
BR09640,ITEM08077,1
BR05193,ITEM03254,0
BR05072,ITEM06174,0
BR09234,ITEM09966,0
BR05983,ITEM02383,1
BR06172,ITEM05408,1
BR04835,ITEM03462,1
BR07149,ITEM00364,0
BR00213,ITEM06209,1
BR09090,ITEM07300,1
BR06443,ITEM02734,0
BR05817,ITEM03582,1
BR09688,ITEM00284,1
BR01098,ITEM08573,0
BR06647,ITEM02548,1
BR07911,ITEM05788,0
BR01083,ITEM08575,0
BR05868,ITEM05683,1
BR09998,ITEM00416,1
BR03699,ITEM09234,1
BR04143,ITEM07174,1
BR00177,ITEM09906,1
BR06442,ITEM02263,0
BR05384,ITEM05906,1
BR04564,ITEM02110,0
BR00731,ITEM03870,1
BR07709,ITEM08954,0
BR09487,ITEM08548,1
BR03633,ITEM04380,1
BR04128,ITEM00530,0
BR01310,ITEM04869,1
BR09870,ITEM09261,0
BR09735,ITEM07530,1
BR08283,ITEM08441,1
BR09945,ITEM02757,0
BR02325,ITEM06995,0
BR00913,ITEM00309,1
BR03193,ITEM05687,0
BR07537,ITEM04488,1
BR02548,ITEM08908,1
BR02135,ITEM04959,0
BR06690,ITEM02376,0
BR08847,ITEM03194,0
BR00792,ITEM04332,1
BR03221,ITEM03171,0
BR02938,ITEM07154,1
BR00595,ITEM07723,0
BR09200,ITEM01552,1
BR07637,ITEM08254,1
BR05321,ITEM03623,1
BR04536,ITEM02975,0
BR09562,ITEM02613,0
BR08786,ITEM06404,0
BR09254,ITEM03377,1
BR05981,ITEM02193,0
BR03757,ITEM02797,0
BR08056,ITEM09403,1
BR03918,ITEM08702,1
BR04728,ITEM04205,0
BR09364,ITEM05277,0
BR09061,ITEM09733,0
BR04360,ITEM01110,0
BR03980,ITEM02019,0
BR09578,ITEM06851,0
BR01258,ITEM00614,1
BR04624,ITEM04305,1
BR01999,ITEM05100,1
BR05737,ITEM00613,1
BR00445,ITEM08547,1
BR04342,ITEM05209,0
BR00141,ITEM09758,1
BR04658,ITEM06687,1
BR09866,ITEM07164,0
BR01613,ITEM08889,0
BR06165,ITEM01836,0
BR02317,ITEM09116,0
BR08286,ITEM06867,0
BR07943,ITEM07547,0
BR00454,ITEM04457,1
BR09670,ITEM01503,0
BR04707,ITEM04782,1
BR09223,ITEM09134,0
BR06409,ITEM09369,0
BR03711,ITEM01826,0
BR06371,ITEM09290,0
BR07997,ITEM03066,0
BR05970,ITEM02424,1
BR08602,ITEM09578,1
BR03214,ITEM07493,1
BR09845,ITEM05587,0
BR07605,ITEM01945,1
BR04095,ITEM07833,0
BR02198,ITEM06664,1
BR09714,ITEM06944,0
BR00126,ITEM05099,1
BR08003,ITEM02907,1
BR08291,ITEM07767,0
BR03299,ITEM07591,0
BR03711,ITEM07113,1
BR07459,ITEM00148,0
BR06901,ITEM04076,0
BR03180,ITEM00925,1
BR09508,ITEM07040,1
BR09946,ITEM03050,1
BR00046,ITEM00061,0
BR02951,ITEM00171,1
BR03360,ITEM00012,0
BR04416,ITEM00566,1
BR00346,ITEM04837,0
BR03843,ITEM07048,1
BR09938,ITEM07344,1
BR02157,ITEM00257,1
BR07300,ITEM03455,1
BR06086,ITEM01815,1
BR03708,ITEM04088,1
BR00772,ITEM01280,0
BR05808,ITEM04131,0
BR04302,ITEM04235,1
BR06672,ITEM09663,0
BR00567,ITEM08176,0
BR05793,ITEM07306,0
BR01316,ITEM02941,1
BR05621,ITEM05700,0
BR09372,ITEM05833,0
BR01301,ITEM06315,0
BR00119,ITEM03180,0
BR07658,ITEM05963,1
BR03112,ITEM00784,1
BR09559,ITEM03558,1
BR08640,ITEM06936,0
BR00476,ITEM01965,0
BR05905,ITEM09666,1
BR02415,ITEM04362,0
BR03910,ITEM01430,1
BR06468,ITEM01328,1
BR00939,ITEM05574,1
BR02955,ITEM09924,0
BR09938,ITEM00785,1
BR07932,ITEM08466,1
BR09464,ITEM00204,0
BR03511,ITEM07334,0
BR07085,ITEM00766,0
BR01393,ITEM09170,1
BR05862,ITEM05211,0
BR00025,ITEM06793,1
BR02998,ITEM04869,1
BR00337,ITEM05558,0
BR05491,ITEM07277,1
BR06608,ITEM04152,1
BR01164,ITEM03271,1
BR05056,ITEM06963,1
BR07662,ITEM04611,0
BR09623,ITEM02043,0
BR06504,ITEM04187,1
BR09917,ITEM03171,0
BR00885,ITEM08396,0
BR04357,ITEM02192,0
BR09618,ITEM07819,1
BR08753,ITEM07033,1
BR00750,ITEM01884,1
BR07482,ITEM07978,0
BR06878,ITEM09344,1
BR08685,ITEM01766,1
BR03098,ITEM07047,1
BR04365,ITEM00555,1
BR03796,ITEM04674,1
BR02074,ITEM00498,0
BR07354,ITEM00815,0
BR08278,ITEM09340,1
BR08490,ITEM06944,1
BR07543,ITEM01201,0
BR01020,ITEM02946,0
BR04301,ITEM07754,0
BR09930,ITEM03318,0
BR00798,ITEM00796,1
BR02606,ITEM02113,0
BR09324,ITEM09878,0
BR08661,ITEM00589,1
BR04688,ITEM05705,0
BR01618,ITEM05935,1
BR08165,ITEM01963,1
BR00959,ITEM08699,1
BR03802,ITEM06104,1
BR04628,ITEM01824,0
BR05574,ITEM04911,0
BR01383,ITEM07116,1
BR00007,ITEM02242,1
BR05027,ITEM03490,0
BR00895,ITEM06487,1
BR09854,ITEM08139,1
BR09561,ITEM09494,0
BR03231,ITEM01077,0
BR09136,ITEM09253,1
BR04829,ITEM08514,1
BR06259,ITEM07970,1
BR00670,ITEM04570,0
BR04445,ITEM03620,1
BR00354,ITEM08352,1
BR05716,ITEM07736,0
BR01214,ITEM06308,0
BR05072,ITEM05041,0
BR01377,ITEM01612,1
BR09676,ITEM07899,0
BR00386,ITEM03018,1
BR05414,ITEM04730,0
BR05215,ITEM00998,1
BR05526,ITEM02682,0
BR06766,ITEM06496,1
BR00186,ITEM05323,1
BR01837,ITEM05350,1
BR05319,ITEM06414,0
BR09657,ITEM09416,0
BR04546,ITEM02473,0
BR01505,ITEM09505,0
BR03112,ITEM01683,0
BR09615,ITEM07417,1
BR08768,ITEM07263,1
BR00223,ITEM00812,0
BR02448,ITEM09638,0
BR07828,ITEM03281,0
BR05842,ITEM09635,1
BR02722,ITEM03266,1
BR08938,ITEM03514,1
BR01360,ITEM01885,1
BR02118,ITEM02137,1
BR07658,ITEM09163,0
BR08774,ITEM07894,1
BR03108,ITEM05870,1
BR08258,ITEM08410,0
BR06440,ITEM03024,0
BR09439,ITEM08915,0
BR08636,ITEM08547,1
BR02258,ITEM00782,0
BR09954,ITEM07258,1
BR02792,ITEM04399,1
BR04620,ITEM05195,1
BR02144,ITEM04681,1
BR02210,ITEM06805,1
BR02173,ITEM05566,0
BR01973,ITEM05398,0
BR03562,ITEM09397,1
BR02774,ITEM00420,1
BR05248,ITEM05538,1
BR07556,ITEM02688,1
BR05843,ITEM07760,0
BR00700,ITEM05917,1
BR08395,ITEM07455,0
BR02884,ITEM03885,1
BR00144,ITEM02313,1
BR01489,ITEM03432,1
BR00066,ITEM09118,0
BR06159,ITEM07608,1
BR06025,ITEM01692,1
BR00152,ITEM09725,1
BR00318,ITEM02876,1
BR06590,ITEM08672,0
BR03062,ITEM03638,1
BR06951,ITEM01717,1
BR08263,ITEM06045,1
BR03607,ITEM03723,0
BR07533,ITEM03129,1
BR06216,ITEM09466,0
BR09533,ITEM08147,0
BR06819,ITEM04102,1
BR04980,ITEM01554,1
BR03720,ITEM01732,1
BR06220,ITEM05467,1
BR02643,ITEM04251,1
BR06834,ITEM03625,0
BR04335,ITEM00970,1
BR06774,ITEM00856,0
BR08419,ITEM09210,1
BR03140,ITEM00678,0
BR07386,ITEM09021,1
BR02084,ITEM09699,1
BR00549,ITEM06350,0
BR02193,ITEM07905,1
BR04092,ITEM04322,0
BR00364,ITEM00795,1
BR03531,ITEM01966,0
BR09996,ITEM00293,1
BR00125,ITEM05344,1
BR06470,ITEM02359,1
BR05035,ITEM04017,1
BR04871,ITEM01712,1
BR00802,ITEM02574,1
BR09890,ITEM06595,1
BR00578,ITEM02996,1
BR03447,ITEM00701,1
BR09003,ITEM09312,0
BR08319,ITEM06693,1
BR02384,ITEM07198,1
BR08087,ITEM01228,1
BR04405,ITEM03297,1
BR03777,ITEM02023,1
BR04622,ITEM03110,1
BR08074,ITEM02216,0
BR00455,ITEM08974,1
BR01132,ITEM02648,1
BR07857,ITEM07474,0
BR01692,ITEM05265,1
BR08334,ITEM05268,1
BR09887,ITEM00716,1
BR04142,ITEM07683,0
BR08561,ITEM02391,0
BR03249,ITEM09580,1
BR07186,ITEM07876,1
BR01326,ITEM05270,0
BR02236,ITEM08018,1
BR00447,ITEM03296,1
BR02955,ITEM04808,0
BR09893,ITEM01967,0
BR03182,ITEM06931,0
BR00618,ITEM07445,0
BR02870,ITEM03921,1
BR02646,ITEM00695,1
BR05832,ITEM05727,1
BR05267,ITEM02193,1
BR09026,ITEM00809,0
BR07284,ITEM08340,1
BR01602,ITEM04072,1
BR04343,ITEM05768,0
BR00374,ITEM07533,1
BR01304,ITEM02925,1
BR04516,ITEM02237,0
BR08121,ITEM05196,0
BR06381,ITEM03551,1
BR01110,ITEM07367,1
BR09500,ITEM07401,1
BR02671,ITEM01992,1
BR01858,ITEM09069,1
BR08363,ITEM09495,1
BR05089,ITEM02629,1
BR07882,ITEM00815,1
BR02303,ITEM06936,0
BR09424,ITEM02920,0
BR01757,ITEM09453,1
BR07382,ITEM00437,0
BR01189,ITEM02999,1
BR09739,ITEM03138,0
BR02703,ITEM09427,0
BR01420,ITEM05031,1
BR07735,ITEM03454,0
BR02608,ITEM03668,0
BR03904,ITEM00482,1
BR04332,ITEM07991,1
BR02496,ITEM00853,1
BR03567,ITEM01855,0
BR09208,ITEM03086,0
BR04876,ITEM00034,1
BR08435,ITEM02850,1
BR02109,ITEM07882,0
BR05895,ITEM01628,0
BR01115,ITEM08218,1
BR05594,ITEM04526,0
BR06017,ITEM07553,1
BR09146,ITEM05662,1
BR03090,ITEM09073,0
BR09560,ITEM01125,1
BR03401,ITEM03100,1
BR06563,ITEM01541,0
BR04652,ITEM02218,1
BR09650,ITEM01812,1
BR09241,ITEM02908,0
BR00266,ITEM06061,1
BR07973,ITEM08779,0
BR04484,ITEM01209,1
BR00973,ITEM07100,0
BR02103,ITEM06050,0
BR05801,ITEM06041,1
BR01296,ITEM07438,1
BR08534,ITEM09316,0
BR01838,ITEM07639,0
BR05744,ITEM06672,1
BR05742,ITEM06260,1
BR05383,ITEM08340,1
BR09118,ITEM06434,1
BR09860,ITEM04280,0
BR07833,ITEM09225,1
BR08402,ITEM03910,0
BR03371,ITEM04190,0
BR03206,ITEM07921,1
BR05842,ITEM02110,1
BR04498,ITEM08415,1
BR05579,ITEM04068,1
BR04466,ITEM08364,0
BR08935,ITEM01721,0
BR08331,ITEM07840,0
BR05774,ITEM02966,0
BR00235,ITEM00002,1
BR05989,ITEM03479,1
BR09687,ITEM07888,1
BR07578,ITEM06521,0
BR04648,ITEM06168,1
BR07841,ITEM01406,1
BR04099,ITEM08153,0
BR01945,ITEM08156,1
BR07713,ITEM01992,0
BR07346,ITEM01462,0
BR07564,ITEM02187,1
BR03108,ITEM06024,0
BR04451,ITEM01841,0
BR07330,ITEM04397,0
BR07670,ITEM04744,0
BR01102,ITEM05942,1
BR01624,ITEM08821,0
BR00858,ITEM00533,1
BR00675,ITEM01637,1
BR01132,ITEM04635,0
BR04992,ITEM06523,0
BR06379,ITEM08606,1
BR01169,ITEM07881,0
BR06902,ITEM07347,1
BR08289,ITEM01578,1
BR03443,ITEM09459,1
BR00491,ITEM04335,0
BR05246,ITEM08025,0
BR03540,ITEM00334,1
BR08152,ITEM03390,0
BR08222,ITEM09742,1
BR03229,ITEM02707,0
BR07638,ITEM09262,1
BR05112,ITEM02200,1
BR03477,ITEM03405,0
BR03299,ITEM03653,1
BR02400,ITEM08542,0
BR05602,ITEM02637,1
BR00788,ITEM07379,1
BR02848,ITEM03683,0
BR08229,ITEM06927,1
BR06052,ITEM00270,1
BR08586,ITEM02748,0
BR01567,ITEM09353,1
BR00892,ITEM07469,0
BR09229,ITEM01888,0
BR01149,ITEM00115,1
BR06566,ITEM02118,0
BR00523,ITEM00505,1
BR09268,ITEM05779,1
BR07523,ITEM08486,0
BR05727,ITEM06930,0
BR05632,ITEM05782,0
BR05612,ITEM07027,1
BR05249,ITEM00434,1
BR00094,ITEM09979,0
BR06742,ITEM05095,1
BR06482,ITEM08604,1
BR02790,ITEM05144,1
BR09109,ITEM02037,0
BR06498,ITEM04519,0
BR06558,ITEM04061,1
BR04313,ITEM07784,1
BR02440,ITEM08135,0
BR03702,ITEM09473,1
BR08699,ITEM06030,0
BR05106,ITEM01011,0
BR04332,ITEM00772,1
BR06987,ITEM00842,0
BR00679,ITEM09084,0
BR01095,ITEM05709,0
BR05714,ITEM06559,0
BR09364,ITEM04233,1
BR01630,ITEM09899,0
BR08040,ITEM09804,0
BR03904,ITEM09484,0
BR00256,ITEM07334,0
BR07303,ITEM08023,0
BR03620,ITEM01700,1
BR09406,ITEM00143,1
BR04770,ITEM08759,0
BR07202,ITEM09125,1
BR06885,ITEM00148,1
BR06372,ITEM06632,0
BR04498,ITEM02340,1
BR00932,ITEM07073,0
BR00300,ITEM03249,1
BR08375,ITEM02164,1
BR05348,ITEM09540,0
BR06439,ITEM03862,1
BR09443,ITEM09442,0
BR03638,ITEM05000,0
BR04990,ITEM06286,1
BR06194,ITEM08241,1
BR07920,ITEM08847,0
BR03020,ITEM05194,0
BR08647,ITEM05927,0
BR09817,ITEM05970,0
BR04346,ITEM07201,0
BR07015,ITEM02991,1
BR04612,ITEM03038,0
BR08405,ITEM09771,1
BR08961,ITEM00954,0
BR07971,ITEM05650,1
BR07680,ITEM06252,1
BR04725,ITEM06506,1
BR00200,ITEM02365,1
BR08889,ITEM05330,1
BR05517,ITEM09970,1
