OrderID,OrderDate,StaffID,TableNumber,BranchID,CustomerID
ORD02568,2024-03-30,ST00635,13,BR00780,CUST03358
ORD02569,2024-08-20,ST00385,30,BR01000,CUST01089
ORD02570,2024-07-24,ST00117,20,BR00129,CUST05266
ORD02571,2024-01-21,ST00649,2,BR00361,CUST09399
ORD02572,2024-11-30,ST00452,25,BR00792,CUST07070
ORD02573,2024-07-30,ST00963,49,BR00978,CUST01921
ORD02574,2024-10-09,ST00216,41,BR00409,CUST06288
ORD02575,2024-01-24,ST00763,38,BR00957,CUST09693
ORD02576,2024-05-21,ST00828,21,BR00664,CUST03476
ORD02577,2024-05-25,ST00868,23,BR00042,CUST09779
ORD02578,2024-04-26,ST00920,37,BR00711,CUST05821
ORD02579,2024-01-06,ST00981,47,BR00696,CUST06654
ORD02580,2024-03-23,ST00178,49,BR00592,CUST02978
ORD02581,2024-06-24,ST00342,9,BR00900,CUST01414
ORD02582,2024-01-25,ST00791,43,BR00851,CUST04255
ORD02583,2024-07-18,ST00990,5,BR00945,CUST07413
ORD02584,2024-11-06,ST00190,15,BR00952,CUST00534
ORD02585,2024-04-25,ST00122,39,BR00560,CUST04971
ORD02586,2024-09-24,ST00463,8,BR00746,CUST09516
ORD02587,2024-02-26,ST00390,3,BR00189,CUST07288
ORD02588,2024-12-05,ST00981,10,BR00115,CUST02843
ORD02589,2024-12-12,ST00028,3,BR00988,CUST08599
ORD02590,2024-10-16,ST00409,49,BR00004,CUST06845
ORD02591,2024-12-06,ST00690,44,BR00131,CUST06926
ORD02592,2024-05-09,ST00426,26,BR00484,CUST07286
ORD02593,2024-04-20,ST00419,32,BR00394,CUST08945
ORD02594,2024-03-23,ST00281,2,BR00280,CUST01743
ORD02595,2024-07-13,ST00308,41,BR00112,CUST06868
ORD02596,2024-11-26,ST00629,15,BR00120,CUST06985
ORD02597,2024-10-14,ST00888,50,BR00264,CUST00339
ORD02598,2024-05-11,ST00649,18,BR00441,CUST09666
ORD02599,2024-12-10,ST00540,36,BR00758,CUST00182
ORD02600,2024-08-05,ST00711,6,BR00783,CUST03844
ORD02601,2024-10-26,ST00376,48,BR00144,CUST01612
ORD02602,2023-12-19,ST00466,50,BR00245,CUST00189
ORD02603,2024-08-27,ST00733,35,BR00733,CUST09758
ORD02604,2024-10-01,ST00088,39,BR00572,CUST06099
ORD02605,2024-05-06,ST00246,6,BR00182,CUST00142
ORD02606,2024-03-18,ST00449,12,BR00965,CUST02785
ORD02607,2024-06-12,ST00591,26,BR00196,CUST06365
ORD02608,2024-04-25,ST00069,49,BR00510,CUST08075
ORD02609,2024-01-29,ST00763,9,BR00131,CUST05871
ORD02610,2024-07-19,ST00377,5,BR00377,CUST09803
ORD02611,2024-07-27,ST00273,9,BR00130,CUST01076
ORD02612,2024-12-09,ST00854,26,BR00280,CUST04540
ORD02613,2024-10-11,ST00388,32,BR00983,CUST09606
ORD02614,2024-08-24,ST00889,8,BR00059,CUST03540
ORD02615,2024-02-22,ST00915,17,BR00103,CUST01722
ORD02616,2024-07-18,ST00497,18,BR00801,CUST01836
ORD02617,2024-07-05,ST00008,5,BR00187,CUST09995
ORD02618,2024-06-15,ST00157,18,BR00053,CUST05811
ORD02619,2024-08-30,ST00118,21,BR00406,CUST09557
ORD02620,2024-08-20,ST00358,25,BR00124,CUST05688
ORD02621,2024-04-12,ST00389,5,BR00272,CUST03700
ORD02622,2024-08-13,ST00829,35,BR00460,CUST02126
ORD02623,2024-06-14,ST00441,14,BR00837,CUST00939
ORD02624,2024-08-07,ST00087,46,BR00605,CUST05197
ORD02625,2024-03-19,ST00221,2,BR00241,CUST01156
ORD02626,2024-11-02,ST00246,44,BR00356,CUST02299
ORD02627,2024-11-22,ST00770,47,BR00405,CUST02764
ORD02628,2024-07-21,ST00971,31,BR00367,CUST06837
ORD02629,2024-08-19,ST00957,37,BR00745,CUST01344
ORD02630,2024-07-22,ST00587,40,BR00575,CUST07712
ORD02631,2024-04-25,ST00144,25,BR00260,CUST08070
ORD02632,2024-09-17,ST00799,1,BR00168,CUST06518
ORD02633,2024-02-24,ST00916,37,BR00385,CUST00292
ORD02634,2024-05-27,ST00616,23,BR00522,CUST09745
ORD02635,2024-08-17,ST00261,6,BR00822,CUST01742
ORD02636,2024-02-16,ST00966,30,BR00233,CUST00115
ORD02637,2024-08-13,ST00290,10,BR00396,CUST05966
ORD02638,2023-12-20,ST00607,15,BR00923,CUST04946
ORD02639,2024-08-19,ST00497,48,BR00999,CUST01923
ORD02640,2024-06-28,ST00814,2,BR00196,CUST00212
ORD02641,2024-08-30,ST00013,9,BR00803,CUST06317
ORD02642,2024-05-04,ST00351,5,BR00383,CUST05934
ORD02643,2024-07-02,ST00583,34,BR00290,CUST05221
ORD02644,2024-03-09,ST00020,12,BR00391,CUST09918
ORD02645,2024-04-13,ST00402,37,BR00028,CUST02096
ORD02646,2024-04-06,ST00318,3,BR00670,CUST02523
ORD02647,2024-05-11,ST00722,27,BR00511,CUST01174
ORD02648,2024-10-15,ST00554,3,BR00374,CUST08937
ORD02649,2024-04-23,ST00162,11,BR00883,CUST05913
ORD02650,2023-12-24,ST00139,4,BR00361,CUST09927
ORD02651,2024-02-05,ST00531,6,BR00534,CUST05756
ORD02652,2024-06-04,ST00352,34,BR00550,CUST06674
ORD02653,2024-04-25,ST00450,11,BR00956,CUST01360
ORD02654,2024-03-05,ST00735,3,BR00624,CUST01104
ORD02655,2024-05-11,ST00124,23,BR00601,CUST09702
ORD02656,2024-11-11,ST00159,21,BR00134,CUST09115
ORD02657,2024-04-17,ST00149,5,BR00286,CUST04769
ORD02658,2024-04-07,ST00598,29,BR00621,CUST06761
ORD02659,2024-08-05,ST00516,2,BR00572,CUST00470
ORD02660,2023-12-18,ST00599,26,BR00465,CUST02231
ORD02661,2024-10-12,ST00451,28,BR00588,CUST00271
ORD02662,2024-02-16,ST00219,1,BR00882,CUST08229
ORD02663,2024-06-27,ST00636,50,BR00102,CUST00826
ORD02664,2023-12-25,ST00900,20,BR00430,CUST02060
ORD02665,2024-10-23,ST00373,12,BR00359,CUST02076
ORD02666,2024-03-18,ST00275,29,BR00045,CUST09755
ORD02667,2024-01-27,ST00102,14,BR00083,CUST00925
ORD02668,2024-02-16,ST00031,20,BR00188,CUST07066
ORD02669,2023-12-19,ST00808,17,BR00359,CUST02499
ORD02670,2024-06-12,ST00527,31,BR00163,CUST00860
ORD02671,2024-07-23,ST00152,28,BR00273,CUST05415
ORD02672,2024-11-08,ST00173,42,BR00454,CUST09525
ORD02673,2024-04-03,ST00952,43,BR00125,CUST04492
ORD02674,2024-06-20,ST00556,25,BR00752,CUST01733
ORD02675,2024-02-11,ST00163,23,BR00221,CUST09940
ORD02676,2024-04-01,ST00045,29,BR00392,CUST05126
ORD02677,2024-05-01,ST00860,7,BR00035,CUST00416
ORD02678,2024-06-25,ST00667,33,BR00114,CUST06439
ORD02679,2024-06-30,ST00831,39,BR00788,CUST04779
ORD02680,2024-06-27,ST00607,43,BR00800,CUST06584
ORD02681,2024-08-25,ST00743,43,BR00054,CUST01228
ORD02682,2024-05-04,ST00593,16,BR00281,CUST05520
ORD02683,2024-04-18,ST00544,32,BR00971,CUST08720
ORD02684,2024-06-15,ST00026,19,BR00982,CUST05644
ORD02685,2024-07-07,ST00827,47,BR00508,CUST00806
ORD02686,2024-10-17,ST00788,10,BR00363,CUST05546
ORD02687,2024-10-17,ST00462,48,BR00105,CUST03570
ORD02688,2024-04-08,ST00400,21,BR00578,CUST08468
ORD02689,2024-05-23,ST00947,4,BR00911,CUST02743
ORD02690,2024-10-05,ST00257,39,BR00837,CUST06969
ORD02691,2024-06-05,ST00409,5,BR00668,CUST06410
ORD02692,2024-05-08,ST00812,25,BR00613,CUST08325
ORD02693,2024-01-25,ST00963,27,BR00823,CUST08289
ORD02694,2024-05-10,ST00343,8,BR00435,CUST07942
ORD02695,2024-05-09,ST00933,36,BR00910,CUST06687
ORD02696,2024-01-21,ST00820,33,BR00737,CUST02496
ORD02697,2024-03-16,ST00404,6,BR00551,CUST02405
ORD02698,2024-02-21,ST00629,14,BR00021,CUST00690
ORD02699,2024-06-29,ST00215,33,BR00573,CUST01475
ORD02700,2024-10-12,ST00559,41,BR00866,CUST06278
ORD02701,2024-08-09,ST00954,43,BR00111,CUST07715
ORD02702,2024-12-13,ST00164,4,BR00175,CUST05864
ORD02703,2024-08-10,ST00518,7,BR00074,CUST09967
ORD02704,2024-07-15,ST00869,12,BR00299,CUST09172
ORD02705,2024-08-19,ST00011,19,BR00295,CUST00603
ORD02706,2024-08-13,ST00634,37,BR00946,CUST07020
ORD02707,2024-01-01,ST00215,12,BR00689,CUST01577
ORD02708,2024-07-05,ST00533,23,BR00585,CUST09041
ORD02709,2024-04-14,ST00218,41,BR00687,CUST00118
ORD02710,2024-10-03,ST00902,3,BR00167,CUST03843
ORD02711,2024-10-30,ST00196,29,BR00430,CUST06905
ORD02712,2024-09-25,ST00245,8,BR00910,CUST00521
ORD02713,2024-03-25,ST00342,36,BR00714,CUST09796
ORD02714,2024-01-30,ST00046,5,BR00244,CUST00899
ORD02715,2024-12-16,ST00098,39,BR00781,CUST02509
ORD02716,2024-07-26,ST00263,4,BR00576,CUST08228
ORD02717,2024-02-21,ST00485,24,BR00383,CUST08833
ORD02718,2024-05-13,ST00005,15,BR00083,CUST04951
ORD02719,2024-06-13,ST00935,1,BR00673,CUST06101
ORD02720,2024-12-03,ST00452,29,BR00709,CUST00674
ORD02721,2024-10-21,ST00182,8,BR00427,CUST07529
ORD02722,2024-12-09,ST00170,17,BR00653,CUST00808
ORD02723,2024-10-07,ST00201,43,BR00592,CUST08922
ORD02724,2024-06-04,ST00057,33,BR00370,CUST01535
ORD02725,2024-05-15,ST00069,8,BR00866,CUST01784
ORD02726,2024-01-06,ST00001,43,BR00447,CUST05372
ORD02727,2024-03-29,ST00506,39,BR00171,CUST02578
ORD02728,2024-10-07,ST00435,31,BR00711,CUST02936
ORD02729,2024-04-08,ST00630,42,BR00675,CUST01182
ORD02730,2024-07-04,ST00879,18,BR00193,CUST06713
ORD02731,2024-09-17,ST00488,4,BR00168,CUST04736
ORD02732,2023-12-27,ST00734,44,BR00786,CUST05492
ORD02733,2024-09-21,ST00524,41,BR00478,CUST08179
ORD02734,2024-09-24,ST00710,28,BR00265,CUST05877
ORD02735,2024-12-02,ST00153,3,BR00271,CUST07224
ORD02736,2024-12-13,ST00567,34,BR00258,CUST02375
ORD02737,2024-08-30,ST00753,35,BR00550,CUST00686
ORD02738,2024-11-11,ST00274,31,BR00207,CUST00637
ORD02739,2024-05-10,ST00818,8,BR00145,CUST04384
ORD02740,2024-08-23,ST00566,30,BR00453,CUST05834
ORD02741,2024-06-09,ST00118,34,BR00419,CUST03651
ORD02742,2024-07-01,ST00699,41,BR00959,CUST00328
ORD02743,2024-06-28,ST00566,27,BR00420,CUST08137
ORD02744,2024-05-02,ST00122,22,BR00564,CUST03506
ORD02745,2024-03-18,ST00969,35,BR00204,CUST03213
ORD02746,2024-08-26,ST00283,37,BR00233,CUST04511
ORD02747,2024-06-22,ST00902,31,BR00700,CUST06014
ORD02748,2024-08-23,ST00302,49,BR00496,CUST02280
ORD02749,2024-12-04,ST00760,29,BR00785,CUST02694
ORD02750,2024-07-04,ST00625,9,BR00634,CUST01089
ORD02751,2024-06-23,ST00896,18,BR00972,CUST07621
ORD02752,2024-08-17,ST00387,50,BR00160,CUST05763
ORD02753,2024-10-06,ST00034,39,BR00984,CUST06088
ORD02754,2024-06-03,ST00373,2,BR00379,CUST02529
ORD02755,2024-10-19,ST00238,21,BR00923,CUST00437
ORD02756,2024-06-13,ST00303,8,BR00298,CUST08530
ORD02757,2024-07-19,ST00237,39,BR00238,CUST00560
ORD02758,2024-11-25,ST00009,21,BR00077,CUST02700
ORD02759,2024-05-07,ST00377,28,BR00732,CUST01565
ORD02760,2024-07-12,ST00407,38,BR00029,CUST06773
ORD02761,2024-01-14,ST00747,45,BR00533,CUST00069
ORD02762,2024-07-23,ST00233,29,BR00509,CUST07392
ORD02763,2024-09-22,ST00087,22,BR00724,CUST01685
ORD02764,2024-09-19,ST00411,25,BR00985,CUST07778
ORD02765,2024-01-17,ST00874,36,BR00358,CUST04312
ORD02766,2024-05-22,ST00908,44,BR00926,CUST06938
ORD02767,2024-04-02,ST00892,28,BR00805,CUST05704
ORD02768,2024-06-17,ST00971,11,BR00264,CUST00039
ORD02769,2024-04-06,ST00821,21,BR00997,CUST00477
ORD02770,2024-12-04,ST00163,46,BR00545,CUST09445
ORD02771,2024-12-10,ST00760,6,BR00360,CUST06059
ORD02772,2024-10-28,ST00716,39,BR00342,CUST06482
ORD02773,2024-08-03,ST00032,7,BR00687,CUST02548
ORD02774,2024-06-06,ST00104,6,BR00959,CUST01779
ORD02775,2024-08-09,ST00972,42,BR00874,CUST06947
ORD02776,2024-11-10,ST00076,32,BR00446,CUST06855
ORD02777,2024-09-28,ST00436,27,BR00853,CUST05319
ORD02778,2024-10-03,ST00193,39,BR00591,CUST03066
ORD02779,2024-01-07,ST00029,30,BR00601,CUST05681
ORD02780,2024-09-05,ST00016,12,BR00248,CUST09109
ORD02781,2024-08-30,ST00540,14,BR00731,CUST05832
ORD02782,2024-06-07,ST00394,11,BR00312,CUST07711
ORD02783,2024-08-26,ST00467,22,BR00458,CUST00216
ORD02784,2024-05-23,ST00504,13,BR00173,CUST01935
ORD02785,2024-10-01,ST00952,45,BR00943,CUST06110
ORD02786,2024-01-31,ST00867,33,BR00758,CUST03252
ORD02787,2024-05-01,ST00424,38,BR00008,CUST01881
ORD02788,2024-11-01,ST00172,46,BR00145,CUST03033
ORD02789,2024-08-16,ST00769,19,BR00535,CUST09802
ORD02790,2024-07-13,ST00692,10,BR00462,CUST03897
ORD02791,2024-05-24,ST00926,12,BR00316,CUST07239
ORD02792,2024-09-13,ST00841,45,BR00780,CUST04047
ORD02793,2024-07-24,ST00914,47,BR00473,CUST07105
ORD02794,2024-03-10,ST00455,28,BR00361,CUST04368
ORD02795,2024-06-27,ST00421,12,BR00726,CUST02025
ORD02796,2024-07-18,ST00398,39,BR00234,CUST04137
ORD02797,2024-05-26,ST00567,21,BR00364,CUST04198
ORD02798,2024-05-25,ST00642,42,BR00140,CUST07711
ORD02799,2024-02-19,ST00949,5,BR00960,CUST02629
ORD02800,2024-05-29,ST00464,29,BR00841,CUST09751
ORD02801,2024-11-03,ST00503,22,BR00095,CUST04246
ORD02802,2024-02-18,ST00750,6,BR00739,CUST08325
ORD02803,2023-12-27,ST00320,27,BR00237,CUST00972
ORD02804,2024-05-31,ST00989,24,BR00556,CUST00589
ORD02805,2024-08-16,ST00587,27,BR00398,CUST00455
ORD02806,2024-01-04,ST00326,15,BR00133,CUST00652
ORD02807,2023-12-24,ST00294,43,BR00476,CUST05940
ORD02808,2024-04-25,ST00947,12,BR00082,CUST01978
ORD02809,2024-06-28,ST00088,12,BR00233,CUST09112
ORD02810,2024-03-16,ST00895,12,BR00570,CUST03087
ORD02811,2024-06-19,ST00474,44,BR00669,CUST05481
ORD02812,2024-05-09,ST00525,26,BR00707,CUST03405
ORD02813,2024-04-14,ST00930,22,BR00992,CUST07358
ORD02814,2024-04-20,ST00873,46,BR00986,CUST02660
ORD02815,2024-07-30,ST00348,42,BR00269,CUST09425
ORD02816,2023-12-26,ST00795,1,BR00528,CUST00321
ORD02817,2024-02-21,ST00390,42,BR00168,CUST09961
ORD02818,2024-10-17,ST00169,15,BR00741,CUST06286
ORD02819,2024-11-17,ST00176,5,BR00869,CUST05207
ORD02820,2024-10-01,ST00078,39,BR00814,CUST06186
ORD02821,2024-07-30,ST00642,50,BR00276,CUST08074
ORD02822,2024-04-25,ST00391,32,BR00113,CUST01893
ORD02823,2024-08-23,ST00145,27,BR00472,CUST02765
ORD02824,2023-12-24,ST00448,3,BR00565,CUST01110
ORD02825,2024-08-06,ST00783,32,BR00628,CUST02166
ORD02826,2023-12-18,ST00137,50,BR00411,CUST02049
ORD02827,2024-06-19,ST00954,28,BR00909,CUST04718
ORD02828,2023-12-20,ST00227,30,BR00128,CUST03099
ORD02829,2024-06-28,ST00120,20,BR00723,CUST07161
ORD02830,2024-07-12,ST00164,13,BR00058,CUST03797
ORD02831,2024-02-19,ST00038,48,BR00099,CUST02492
ORD02832,2024-12-04,ST00797,9,BR00811,CUST00149
ORD02833,2024-02-26,ST00350,48,BR00059,CUST01773
ORD02834,2024-11-12,ST00983,36,BR00381,CUST04217
ORD02835,2024-07-18,ST00820,6,BR00076,CUST00226
ORD02836,2024-06-26,ST00164,43,BR00625,CUST08957
ORD02837,2024-01-07,ST00159,2,BR00655,CUST06626
ORD02838,2024-02-13,ST00387,5,BR00415,CUST01249
ORD02839,2023-12-21,ST00313,27,BR00931,CUST07214
ORD02840,2024-06-03,ST00595,39,BR00772,CUST02179
ORD02841,2024-11-21,ST00939,6,BR00234,CUST07776
ORD02842,2024-02-24,ST00879,31,BR00119,CUST08749
ORD02843,2024-06-30,ST00352,26,BR00622,CUST04200
ORD02844,2024-08-19,ST00618,39,BR00096,CUST04127
ORD02845,2024-03-04,ST00989,13,BR00189,CUST00215
ORD02846,2024-02-23,ST00685,43,BR00572,CUST04352
ORD02847,2024-05-30,ST00502,18,BR00168,CUST07859
ORD02848,2024-04-09,ST00866,18,BR00424,CUST06276
ORD02849,2024-11-13,ST00457,7,BR00647,CUST04957
ORD02850,2024-01-05,ST00859,40,BR00507,CUST06433
ORD02851,2024-07-16,ST00441,47,BR00487,CUST01152
ORD02852,2024-01-04,ST00806,25,BR00977,CUST06602
ORD02853,2024-04-12,ST00100,5,BR00172,CUST04819
ORD02854,2024-03-22,ST00439,8,BR00911,CUST00095
ORD02855,2024-07-26,ST00956,39,BR00459,CUST05127
ORD02856,2024-09-27,ST00690,24,BR00597,CUST05048
ORD02857,2024-03-12,ST00026,10,BR00688,CUST05169
ORD02858,2024-02-24,ST00274,16,BR00062,CUST04914
ORD02859,2023-12-26,ST00772,25,BR00407,CUST03597
ORD02860,2024-05-26,ST00914,10,BR00737,CUST03278
ORD02861,2024-11-28,ST00971,17,BR00914,CUST01743
ORD02862,2024-02-18,ST00674,9,BR00095,CUST07807
ORD02863,2024-04-22,ST00114,23,BR00795,CUST02690
ORD02864,2024-06-18,ST00771,46,BR00401,CUST03664
ORD02865,2024-09-30,ST00306,49,BR00870,CUST07910
ORD02866,2024-06-18,ST00575,42,BR00734,CUST07361
ORD02867,2024-06-22,ST00623,5,BR00448,CUST03168
ORD02868,2024-04-13,ST00758,27,BR00741,CUST04248
ORD02869,2024-03-22,ST00394,44,BR00703,CUST09733
ORD02870,2024-11-07,ST00377,46,BR00487,CUST02288
ORD02871,2024-11-25,ST00759,22,BR00823,CUST08431
ORD02872,2024-06-06,ST00098,15,BR00743,CUST09440
ORD02873,2024-10-26,ST00313,40,BR00281,CUST09175
ORD02874,2024-12-02,ST00096,36,BR00855,CUST06448
ORD02875,2024-04-29,ST00893,32,BR00779,CUST01322
ORD02876,2024-04-17,ST00941,39,BR00283,CUST02788
ORD02877,2024-10-28,ST00430,16,BR00804,CUST03286
ORD02878,2024-11-21,ST01000,38,BR00544,CUST08748
ORD02879,2024-10-06,ST00322,27,BR00973,CUST05877
ORD02880,2024-08-26,ST00918,50,BR00974,CUST06049
ORD02881,2024-10-09,ST00866,36,BR00161,CUST04594
ORD02882,2024-11-01,ST00398,15,BR00958,CUST05897
ORD02883,2024-12-16,ST00329,7,BR00657,CUST00437
ORD02884,2024-12-16,ST00140,38,BR00763,CUST07928
ORD02885,2024-08-09,ST00649,36,BR00345,CUST06271
ORD02886,2024-11-04,ST00261,22,BR00812,CUST01821
ORD02887,2024-12-01,ST00979,7,BR00559,CUST06833
ORD02888,2024-09-10,ST00759,18,BR00194,CUST03895
ORD02889,2024-11-14,ST00997,20,BR00883,CUST07400
ORD02890,2024-10-01,ST00748,2,BR00422,CUST08080
ORD02891,2024-10-09,ST00526,23,BR00170,CUST01784
ORD02892,2024-10-17,ST00130,8,BR00878,CUST02803
ORD02893,2024-05-07,ST00520,38,BR00573,CUST09330
ORD02894,2024-05-28,ST00999,48,BR00398,CUST03764
ORD02895,2024-03-26,ST00371,6,BR00446,CUST04944
ORD02896,2024-04-20,ST00202,30,BR00982,CUST06754
ORD02897,2024-05-20,ST00444,41,BR00717,CUST06798
ORD02898,2024-09-30,ST00047,39,BR00625,CUST03731
ORD02899,2024-01-02,ST00236,30,BR00428,CUST05741
ORD02900,2024-08-26,ST00753,6,BR00765,CUST05491
ORD02901,2024-11-19,ST00161,25,BR00180,CUST00223
ORD02902,2024-04-13,ST00110,50,BR00107,CUST07963
ORD02903,2024-05-30,ST00427,26,BR00446,CUST09250
ORD02904,2024-04-13,ST00419,8,BR00055,CUST00290
ORD02905,2024-08-27,ST00126,25,BR00746,CUST06648
ORD02906,2024-06-13,ST00444,27,BR00815,CUST03093
ORD02907,2024-10-20,ST00652,34,BR00285,CUST08288
ORD02908,2024-01-10,ST00021,16,BR00882,CUST03794
ORD02909,2024-01-08,ST00614,45,BR00920,CUST04374
ORD02910,2024-07-30,ST00504,6,BR00867,CUST04459
ORD02911,2024-06-25,ST00854,5,BR00804,CUST09938
ORD02912,2024-02-19,ST00461,1,BR00390,CUST06555
ORD02913,2024-02-08,ST00029,30,BR00374,CUST03884
ORD02914,2024-04-07,ST00258,27,BR00327,CUST05217
ORD02915,2024-05-16,ST00861,4,BR00457,CUST03228
ORD02916,2024-10-29,ST00120,7,BR00548,CUST02484
ORD02917,2024-10-26,ST00489,21,BR00427,CUST03390
ORD02918,2024-10-22,ST00952,1,BR00275,CUST03630
ORD02919,2024-09-19,ST00857,41,BR00145,CUST03804
ORD02920,2024-05-22,ST00853,11,BR00089,CUST08909
ORD02921,2024-04-12,ST00297,41,BR00453,CUST05345
ORD02922,2024-10-24,ST00373,30,BR00535,CUST05718
ORD02923,2024-11-03,ST00004,43,BR00655,CUST03051
ORD02924,2024-02-21,ST00255,30,BR00026,CUST07274
ORD02925,2024-07-26,ST00487,48,BR00236,CUST08427
ORD02926,2024-07-27,ST00630,27,BR00005,CUST04397
ORD02927,2024-05-23,ST00601,2,BR00656,CUST01718
ORD02928,2024-06-08,ST00322,26,BR00459,CUST04822
ORD02929,2024-11-12,ST00305,14,BR00530,CUST05643
ORD02930,2024-08-05,ST00531,8,BR00422,CUST02138
ORD02931,2024-07-12,ST00998,29,BR00608,CUST04920
ORD02932,2024-10-27,ST00420,1,BR00027,CUST02077
ORD02933,2024-11-14,ST00831,14,BR00940,CUST01399
ORD02934,2024-09-03,ST00752,48,BR00380,CUST09603
ORD02935,2024-07-15,ST00163,43,BR00575,CUST08508
ORD02936,2024-08-14,ST00395,26,BR00148,CUST02063
ORD02937,2024-02-13,ST00682,11,BR00055,CUST01995
ORD02938,2024-06-28,ST00972,23,BR00374,CUST07375
ORD02939,2024-02-02,ST00231,21,BR00348,CUST01973
ORD02940,2024-07-27,ST00245,22,BR00230,CUST07428
ORD02941,2024-06-15,ST00059,2,BR00388,CUST01926
ORD02942,2024-08-08,ST00706,45,BR00667,CUST03346
ORD02943,2024-02-24,ST00123,23,BR00186,CUST00559
ORD02944,2024-07-05,ST00975,44,BR00704,CUST06151
ORD02945,2024-10-23,ST00490,40,BR00631,CUST04901
ORD02946,2024-10-12,ST00582,7,BR00203,CUST03726
ORD02947,2024-06-02,ST00073,10,BR00327,CUST09631
ORD02948,2024-10-08,ST00551,24,BR00513,CUST02523
ORD02949,2024-10-17,ST00240,17,BR00789,CUST05615
ORD02950,2024-04-13,ST00125,28,BR00444,CUST02751
ORD02951,2024-12-05,ST00655,15,BR00828,CUST08344
ORD02952,2023-12-30,ST00651,41,BR00995,CUST07354
ORD02953,2024-01-27,ST00946,24,BR00746,CUST09486
ORD02954,2024-02-09,ST00154,3,BR00477,CUST03888
ORD02955,2024-02-25,ST00800,32,BR00564,CUST06061
ORD02956,2024-02-14,ST00204,4,BR00868,CUST08679
ORD02957,2024-06-16,ST00955,16,BR00754,CUST01197
ORD02958,2024-06-24,ST00056,32,BR00800,CUST04247
ORD02959,2024-03-23,ST00300,45,BR00116,CUST04575
ORD02960,2024-11-24,ST00152,26,BR00831,CUST02030
ORD02961,2024-07-13,ST00797,49,BR00309,CUST01268
ORD02962,2024-06-03,ST00483,45,BR00814,CUST08945
ORD02963,2024-01-05,ST00341,8,BR00046,CUST08014
ORD02964,2024-05-16,ST00674,38,BR00275,CUST04168
ORD02965,2024-09-15,ST00569,6,BR00265,CUST04408
ORD02966,2024-02-13,ST00834,20,BR00638,CUST02759
ORD02967,2024-07-03,ST00813,44,BR00162,CUST02758
ORD02968,2024-06-19,ST00225,7,BR00008,CUST01766
ORD02969,2024-01-06,ST00392,18,BR00789,CUST00836
ORD02970,2024-11-28,ST00673,21,BR00224,CUST04980
ORD02971,2024-10-30,ST00207,44,BR00569,CUST02145
ORD02972,2024-01-20,ST00617,37,BR00570,CUST03717
ORD02973,2024-05-23,ST00515,41,BR00660,CUST08458
ORD02974,2024-09-24,ST00101,5,BR00205,CUST02910
ORD02975,2024-03-08,ST00389,47,BR00988,CUST06135
ORD02976,2024-08-20,ST00241,29,BR00263,CUST09404
ORD02977,2024-11-09,ST00494,16,BR00222,CUST02958
ORD02978,2024-07-02,ST00817,21,BR00567,CUST00523
ORD02979,2024-01-18,ST00440,5,BR00033,CUST04343
ORD02980,2024-11-11,ST00204,19,BR00023,CUST03887
ORD02981,2024-02-21,ST00104,20,BR00866,CUST00290
ORD02982,2024-03-08,ST00927,34,BR00574,CUST06897
ORD02983,2024-08-08,ST00984,46,BR00410,CUST07208
ORD02984,2024-10-12,ST00141,6,BR00367,CUST05267
ORD02985,2023-12-29,ST00046,1,BR00168,CUST06339
ORD02986,2024-01-29,ST00713,13,BR00271,CUST04579
ORD02987,2023-12-20,ST00880,31,BR00901,CUST01393
ORD02988,2024-02-23,ST00061,4,BR00157,CUST02804
ORD02989,2024-05-01,ST00782,39,BR00258,CUST07772
ORD02990,2024-08-09,ST00195,26,BR00593,CUST07647
ORD02991,2024-12-07,ST00116,29,BR00388,CUST08173
ORD02992,2024-03-13,ST00949,42,BR00789,CUST07241
ORD02993,2024-09-25,ST00998,33,BR00780,CUST09431
ORD02994,2024-12-03,ST00103,48,BR00524,CUST09132
ORD02995,2024-08-11,ST00590,50,BR00763,CUST02213
ORD02996,2024-09-10,ST00078,23,BR00512,CUST08011
ORD02997,2024-11-13,ST00882,46,BR00273,CUST01062
ORD02998,2024-03-19,ST00880,33,BR00324,CUST03372
ORD02999,2024-02-20,ST00289,48,BR00692,CUST06267
ORD03000,2024-10-07,ST00455,39,BR00385,CUST02622
ORD03001,2024-01-09,ST00185,50,BR00945,CUST02053
ORD03002,2024-04-27,ST00231,9,BR00278,CUST06875
ORD03003,2024-10-02,ST00425,15,BR00512,CUST06639
ORD03004,2024-05-06,ST00005,6,BR00513,CUST02596
ORD03005,2024-05-10,ST00544,27,BR00467,CUST02946
ORD03006,2024-04-30,ST00174,12,BR00187,CUST03087
ORD03007,2024-01-20,ST00017,3,BR00377,CUST06829
ORD03008,2024-09-30,ST00667,23,BR00157,CUST08871
ORD03009,2024-04-11,ST00063,37,BR00488,CUST01722
ORD03010,2024-03-24,ST00367,20,BR00309,CUST00952
ORD03011,2024-04-14,ST00225,7,BR00863,CUST03003
ORD03012,2024-03-02,ST00956,33,BR00535,CUST03405
ORD03013,2024-09-22,ST00161,34,BR00032,CUST08416
ORD03014,2024-04-15,ST00780,24,BR00170,CUST09198
ORD03015,2024-05-25,ST00638,38,BR00092,CUST06318
ORD03016,2023-12-25,ST00103,17,BR00671,CUST02858
ORD03017,2024-02-23,ST00622,20,BR00545,CUST06604
