HistoryID,CardID,StatusChangeDate,PreviousCardType,NewCardType,SpendingDuringPeriod
6555,CARD_193cb2e1,2023-06-09,MEMBERSHIP,SILVER,2766796.33
6556,CARD_193cb2e1,2023-09-07,SILVER,GOLD,3455953.69
6557,CARD_6307ceb1,2024-05-06,MEMBERSHIP,SILVER,5389236.37
6558,CARD_6307ceb1,2024-11-02,SILVER,GOLD,5973311.85
6559,CARD_02e01e63,2023-11-03,MEMBERSHIP,SILVER,7256864.17
6560,CARD_02e01e63,2024-02-01,SILVER,GOLD,4959100.07
6561,CARD_02e01e63,2024-07-30,GOLD,SILVER,556151.79
6562,CARD_978cc1e6,2024-03-21,MEMBERSHIP,SILVER,5218290.78
6563,CARD_4161ef89,2024-05-06,MEMBERSHIP,SILVER,3899850.72
6564,CARD_4161ef89,2024-11-02,SILVER,GOLD,79687.64
6565,CARD_73ccd4e4,2024-10-05,MEMBERSHIP,SILVER,5881225.75
6566,CARD_8cd56a9d,2023-12-28,MEMBERSHIP,SILVER,5786769.24
6567,CARD_8cd56a9d,2024-03-27,SILVER,GOLD,1671710.43
6568,CARD_2aead0f9,2024-10-08,MEMBERSHIP,SILVER,2210928.18
6569,CARD_3c59d98e,2024-10-17,MEMBERSHIP,SILVER,2448268.07
6570,CARD_4cdff74e,2024-09-18,MEMBERSHIP,SILVER,9891552.2
6571,CARD_4cdff74e,2024-12-17,SILVER,GOLD,7389312.99
6572,CARD_c4f98445,2024-05-02,MEMBERSHIP,SILVER,1497758.56
6573,CARD_97fa0e4c,2023-03-07,MEMBERSHIP,SILVER,5252675.73
6574,CARD_97fa0e4c,2023-09-03,SILVER,GOLD,5575407.33
6575,CARD_18b38400,2024-03-10,MEMBERSHIP,SILVER,5045534.7
6576,CARD_18b38400,2024-06-08,SILVER,GOLD,5268183.92
6577,CARD_76ffd1de,2024-02-13,MEMBERSHIP,SILVER,2330102.69
6578,CARD_2af2a086,2024-01-24,MEMBERSHIP,SILVER,2097662.99
6579,CARD_bd391f31,2023-11-17,MEMBERSHIP,SILVER,4545286.16
6580,CARD_6dafa7b7,2023-09-12,MEMBERSHIP,SILVER,3868402.56
6581,CARD_6dafa7b7,2023-12-11,SILVER,GOLD,4125924.98
6582,CARD_c6ae8ec1,2024-08-09,MEMBERSHIP,SILVER,5560117.33
6583,CARD_c6ae8ec1,2024-11-07,SILVER,GOLD,698533.01
6584,CARD_9fb77cf6,2023-09-07,MEMBERSHIP,SILVER,5361323.25
6585,CARD_9fb77cf6,2024-06-03,SILVER,GOLD,3063649.38
6586,CARD_68083b6d,2024-03-08,MEMBERSHIP,SILVER,2946587.37
6587,CARD_f46df6d6,2024-05-10,MEMBERSHIP,SILVER,5124559.03
6588,CARD_f46df6d6,2024-11-06,SILVER,GOLD,2001635.73
6589,CARD_c9344030,2024-07-08,MEMBERSHIP,SILVER,2237901.72
6590,CARD_96c33904,2023-12-12,MEMBERSHIP,SILVER,2303200.87
6591,CARD_85059d77,2023-09-24,MEMBERSHIP,SILVER,8664257.62
6592,CARD_85059d77,2023-12-23,SILVER,GOLD,9685842.99
6593,CARD_85059d77,2024-06-20,GOLD,SILVER,5207243.67
6594,CARD_77743826,2023-08-06,MEMBERSHIP,SILVER,6081894.86
6595,CARD_77743826,2023-11-04,SILVER,GOLD,3999875.52
6596,CARD_77743826,2024-02-02,GOLD,SILVER,7875421.11
6597,CARD_77743826,2024-05-02,SILVER,GOLD,3701637.24
6598,CARD_2329eb84,2024-10-09,MEMBERSHIP,SILVER,2117231.13
6599,CARD_66a600cc,2024-12-10,MEMBERSHIP,SILVER,3090395.19
6600,CARD_31342bae,2023-02-09,MEMBERSHIP,SILVER,5441253.36
6601,CARD_31342bae,2023-08-08,SILVER,GOLD,9261867.69
6602,CARD_287ee8e0,2024-03-09,MEMBERSHIP,SILVER,7047773.85
6603,CARD_287ee8e0,2024-06-07,SILVER,GOLD,7755164.18
6604,CARD_d1b4e65e,2023-09-18,MEMBERSHIP,SILVER,1561523.98
6605,CARD_d1b4e65e,2023-12-17,SILVER,GOLD,4586911.69
6606,CARD_2302edcf,2023-08-26,MEMBERSHIP,GOLD,10222774.94
6607,CARD_2302edcf,2023-11-24,GOLD,SILVER,3584399.63
6608,CARD_2302edcf,2024-02-22,SILVER,GOLD,4520311.63
6609,CARD_2aa48d53,2023-09-12,MEMBERSHIP,SILVER,6053168.9
6610,CARD_2aa48d53,2024-03-10,SILVER,GOLD,705287.84
6611,CARD_6ff40028,2023-12-26,MEMBERSHIP,SILVER,9191430.95
6612,CARD_6ff40028,2024-06-23,SILVER,GOLD,5876860.24
6613,CARD_2bdf8523,2024-08-14,MEMBERSHIP,SILVER,4104991.18
6614,CARD_c87710fa,2024-02-07,MEMBERSHIP,SILVER,2534589.3
6615,CARD_f02fb4df,2024-12-26,MEMBERSHIP,SILVER,3693678.26
6616,CARD_0526bca3,2023-09-24,MEMBERSHIP,SILVER,6504764.86
6617,CARD_0526bca3,2023-12-23,SILVER,GOLD,4205464.82
6618,CARD_0526bca3,2024-03-22,GOLD,SILVER,5281515.79
6619,CARD_c62f7015,2024-12-26,MEMBERSHIP,SILVER,4107528.45
6620,CARD_2664636b,2024-10-19,MEMBERSHIP,SILVER,4435865.76
6621,CARD_d807e0d4,2023-01-13,MEMBERSHIP,SILVER,6317634.98
6622,CARD_d807e0d4,2023-04-13,SILVER,GOLD,4999352.24
6623,CARD_d807e0d4,2023-07-12,GOLD,SILVER,8993846.78
6624,CARD_d807e0d4,2023-10-10,SILVER,GOLD,214604.51
6625,CARD_0388e59b,2023-08-01,MEMBERSHIP,GOLD,6647331.11
6626,CARD_0388e59b,2024-01-28,GOLD,SILVER,5008539.36
6627,CARD_c52a1ab4,2023-07-18,MEMBERSHIP,SILVER,8009828.35
6628,CARD_c52a1ab4,2024-04-13,SILVER,GOLD,4011688.44
6629,CARD_e64f1dc5,2024-09-17,MEMBERSHIP,SILVER,3733279.82
6630,CARD_e64f1dc5,2024-12-16,SILVER,GOLD,5513796.35
6631,CARD_28ebe66a,2024-03-07,MEMBERSHIP,SILVER,2129838.49
6632,CARD_b2084c0c,2023-09-06,MEMBERSHIP,SILVER,5924036.32
6633,CARD_b2084c0c,2024-03-04,SILVER,GOLD,1197222.35
6634,CARD_32432ecb,2024-05-20,MEMBERSHIP,SILVER,9263808.3
6635,CARD_32432ecb,2024-08-18,SILVER,GOLD,6325144.48
6636,CARD_e2078940,2024-09-15,MEMBERSHIP,SILVER,4190781.61
6637,CARD_80499893,2023-09-10,MEMBERSHIP,SILVER,3255786.94
6638,CARD_80499893,2024-03-08,SILVER,GOLD,4219600.17
6639,CARD_b4e44ed2,2024-08-28,MEMBERSHIP,SILVER,6806441.3
6640,CARD_b4e44ed2,2024-11-26,SILVER,GOLD,7087604.45
6641,CARD_d065cf52,2024-07-26,MEMBERSHIP,SILVER,3393736.58
6642,CARD_ab2efcc0,2024-09-05,MEMBERSHIP,SILVER,3456147.07
6643,CARD_59dfaa7d,2024-06-03,MEMBERSHIP,SILVER,3557388.52
6644,CARD_2281a110,2024-08-19,MEMBERSHIP,SILVER,5206110.73
6645,CARD_5a2a5c0a,2024-04-11,MEMBERSHIP,SILVER,2486101.29
6646,CARD_cca9d4e2,2024-10-10,MEMBERSHIP,SILVER,6932391.86
6647,CARD_6ba26ffb,2024-04-26,MEMBERSHIP,SILVER,5775618.68
6648,CARD_a17c0314,2024-03-19,MEMBERSHIP,SILVER,1390657.87
6649,CARD_eb5b9e8f,2023-05-08,MEMBERSHIP,SILVER,5332208.66
6650,CARD_b4a53a4c,2023-07-18,MEMBERSHIP,SILVER,3473477.47
6651,CARD_b4a53a4c,2023-10-16,SILVER,GOLD,4101218.73
6652,CARD_64ed2d7a,2024-12-23,MEMBERSHIP,SILVER,4383763.33
6653,CARD_52d16cc3,2024-06-24,MEMBERSHIP,SILVER,4448132.03
6654,CARD_52d16cc3,2024-12-21,SILVER,GOLD,1264591.59
6655,CARD_ba7d3d7a,2023-06-16,MEMBERSHIP,SILVER,5178152.7
6656,CARD_56034611,2023-01-04,MEMBERSHIP,SILVER,6120483.62
6657,CARD_56034611,2023-04-04,SILVER,GOLD,3992072.89
6658,CARD_56034611,2023-07-03,GOLD,SILVER,4235967.61
6659,CARD_386baae9,2024-05-21,MEMBERSHIP,SILVER,2885856.9
6660,CARD_69ad9981,2024-08-16,MEMBERSHIP,SILVER,8512214.59
6661,CARD_b0b6fb5f,2024-11-28,MEMBERSHIP,SILVER,2769410.86
6662,CARD_3cde9e07,2024-06-04,MEMBERSHIP,SILVER,5270870.55
6663,CARD_767bb059,2024-03-14,MEMBERSHIP,SILVER,1531979.55
6664,CARD_65cd0e4a,2024-01-04,MEMBERSHIP,SILVER,4109657.37
6665,CARD_65cd0e4a,2024-04-03,SILVER,GOLD,4605140.64
6666,CARD_cf316547,2024-11-30,MEMBERSHIP,SILVER,7937361.72
6667,CARD_1488c776,2024-07-20,MEMBERSHIP,SILVER,4489113.86
6668,CARD_1488c776,2024-10-18,SILVER,GOLD,4071611.6
6669,CARD_de52894d,2023-08-31,MEMBERSHIP,SILVER,5681057.07
6670,CARD_ef2f0b3d,2024-10-27,MEMBERSHIP,GOLD,6638895.0
6671,CARD_4c2f221c,2024-08-23,MEMBERSHIP,SILVER,2512363.48
6672,CARD_32de466f,2024-01-02,MEMBERSHIP,SILVER,3295072.01
6673,CARD_15e026bf,2023-11-30,MEMBERSHIP,SILVER,1478130.19
6674,CARD_3c8fe5de,2023-11-27,MEMBERSHIP,SILVER,2277361.94
6675,CARD_d10fc896,2024-02-01,MEMBERSHIP,SILVER,4013363.62
6676,CARD_a1c8df8a,2024-11-23,MEMBERSHIP,SILVER,4476708.76
6677,CARD_ef4c0fff,2024-10-05,MEMBERSHIP,SILVER,7332992.34
6678,CARD_b951c19e,2023-12-02,MEMBERSHIP,SILVER,5770661.5
6679,CARD_b951c19e,2024-05-30,SILVER,GOLD,4593148.69
6680,CARD_06d2feec,2024-12-29,MEMBERSHIP,SILVER,5141840.7
6681,CARD_a2a1539a,2023-09-29,MEMBERSHIP,SILVER,2405006.12
6682,CARD_916f99c2,2024-04-11,MEMBERSHIP,SILVER,4210992.76
6683,CARD_332bfc02,2024-09-29,MEMBERSHIP,SILVER,5771932.59
6684,CARD_332bfc02,2024-12-28,SILVER,GOLD,7541377.84
6685,CARD_906a2e8a,2024-11-16,MEMBERSHIP,SILVER,2048348.02
6686,CARD_98c2b410,2023-09-10,MEMBERSHIP,SILVER,5797764.27
6687,CARD_98c2b410,2023-12-09,SILVER,GOLD,5838434.05
6688,CARD_98c2b410,2024-06-06,GOLD,SILVER,5449344.66
6689,CARD_e0b7c4ae,2024-07-20,MEMBERSHIP,SILVER,8835389.3
6690,CARD_e0b7c4ae,2024-10-18,SILVER,GOLD,8239077.16
6691,CARD_68a2c219,2024-05-04,MEMBERSHIP,SILVER,5797497.22
6692,CARD_0275b33f,2023-04-30,MEMBERSHIP,SILVER,7289175.54
6693,CARD_0275b33f,2023-07-29,SILVER,GOLD,2881750.86
6694,CARD_0275b33f,2024-01-25,GOLD,SILVER,4887877.2
6695,CARD_2ff7323c,2024-04-06,MEMBERSHIP,SILVER,1766548.52
6696,CARD_94629e5b,2023-12-19,MEMBERSHIP,GOLD,8257116.08
6697,CARD_d192f5f8,2023-07-28,MEMBERSHIP,SILVER,3084702.62
6698,CARD_029c5c39,2024-04-02,MEMBERSHIP,SILVER,4027713.33
6699,CARD_e09f8269,2024-01-13,MEMBERSHIP,SILVER,5335045.29
6700,CARD_e09f8269,2024-07-11,SILVER,GOLD,997493.96
6701,CARD_e012a356,2024-09-24,MEMBERSHIP,SILVER,2379778.5
6702,CARD_aec5ec2d,2023-11-25,MEMBERSHIP,SILVER,3350700.91
6703,CARD_aec5ec2d,2024-02-23,SILVER,GOLD,2876026.87
6704,CARD_c541a474,2024-04-30,MEMBERSHIP,SILVER,6504947.06
6705,CARD_c541a474,2024-07-29,SILVER,GOLD,5984308.91
6706,CARD_a9d1aac5,2023-04-15,MEMBERSHIP,SILVER,2676451.35
6707,CARD_acfdaca4,2024-09-30,MEMBERSHIP,SILVER,3000902.37
6708,CARD_df3abb15,2024-02-20,MEMBERSHIP,SILVER,1844408.14
6709,CARD_9984483f,2024-12-26,MEMBERSHIP,SILVER,7306504.52
6710,CARD_0984526c,2024-12-07,MEMBERSHIP,SILVER,4511802.04
6711,CARD_acbcd0d8,2023-09-06,MEMBERSHIP,SILVER,1630652.12
6712,CARD_96243066,2024-10-03,MEMBERSHIP,SILVER,4059275.89
6713,CARD_96243066,2025-01-01,SILVER,GOLD,5087589.96
6714,CARD_f044bb5d,2023-09-02,MEMBERSHIP,SILVER,1874363.53
6715,CARD_3b4d8dae,2024-07-13,MEMBERSHIP,SILVER,2460173.56
6716,CARD_3e0acdc7,2023-04-18,MEMBERSHIP,SILVER,6967047.19
6717,CARD_3e0acdc7,2023-10-15,SILVER,GOLD,7672413.45
6718,CARD_ecacf4dd,2024-02-07,MEMBERSHIP,SILVER,4323817.51
6719,CARD_d4d58340,2024-04-15,MEMBERSHIP,SILVER,3093255.72
6720,CARD_1ccc31cb,2024-01-20,MEMBERSHIP,SILVER,2129062.51
6721,CARD_b64b2ca3,2023-09-18,MEMBERSHIP,SILVER,3370048.72
6722,CARD_02345f8b,2024-10-31,MEMBERSHIP,SILVER,4019451.35
6723,CARD_a878799b,2024-04-07,MEMBERSHIP,SILVER,2247078.82
6724,CARD_bf6c1e54,2023-11-03,MEMBERSHIP,SILVER,3140625.91
6725,CARD_d5c64cd6,2024-03-30,MEMBERSHIP,SILVER,2922632.66
6726,CARD_985184c5,2024-12-03,MEMBERSHIP,SILVER,7675373.02
6727,CARD_be540059,2024-05-23,MEMBERSHIP,SILVER,9566338.65
6728,CARD_be540059,2024-11-19,SILVER,GOLD,8489673.12
6729,CARD_78a70799,2024-09-08,MEMBERSHIP,SILVER,7646079.36
6730,CARD_0c797cf8,2024-08-19,MEMBERSHIP,SILVER,3170516.66
6731,CARD_0c797cf8,2024-11-17,SILVER,GOLD,6835849.05
6732,CARD_a59f55ef,2024-10-20,MEMBERSHIP,SILVER,1704376.66
6733,CARD_b035089c,2024-05-15,MEMBERSHIP,SILVER,2223474.82
6734,CARD_7b51282f,2023-11-21,MEMBERSHIP,SILVER,3186623.17
6735,CARD_33a2fd14,2024-12-30,MEMBERSHIP,SILVER,6128486.78
6736,CARD_9ec34cd7,2024-04-29,MEMBERSHIP,SILVER,7052616.79
6737,CARD_eb4dcd09,2023-07-11,MEMBERSHIP,GOLD,8835074.41
6738,CARD_b690be01,2024-06-08,MEMBERSHIP,SILVER,4018078.75
6739,CARD_e556655d,2024-03-04,MEMBERSHIP,GOLD,10414923.74
6740,CARD_6e9c9596,2023-10-27,MEMBERSHIP,SILVER,2588311.49
6741,CARD_6e9c9596,2024-01-25,SILVER,GOLD,3085922.19
6742,CARD_a3cf0306,2023-10-13,MEMBERSHIP,SILVER,5207855.39
6743,CARD_a3cf0306,2024-04-10,SILVER,GOLD,8657085.91
6744,CARD_19a3fe93,2024-03-25,MEMBERSHIP,SILVER,2793549.83
6745,CARD_19a3fe93,2024-09-21,SILVER,GOLD,5722905.71
6746,CARD_22b75682,2024-08-30,MEMBERSHIP,SILVER,3215431.5
6747,CARD_6d9d26fb,2023-10-01,MEMBERSHIP,SILVER,5336346.7
6748,CARD_6d9d26fb,2023-12-30,SILVER,GOLD,2498137.73
6749,CARD_6d9d26fb,2024-03-29,GOLD,SILVER,9086534.92
6750,CARD_8471b3d4,2023-05-09,MEMBERSHIP,SILVER,7690467.61
6751,CARD_8471b3d4,2023-08-07,SILVER,GOLD,8410916.08
6752,CARD_8471b3d4,2023-11-05,GOLD,SILVER,4204174.04
6753,CARD_a624a2e1,2024-08-30,MEMBERSHIP,SILVER,2726929.21
6754,CARD_dce0642b,2024-07-24,MEMBERSHIP,GOLD,6553408.37
6755,CARD_113b3c1b,2023-03-07,MEMBERSHIP,SILVER,7618453.91
6756,CARD_113b3c1b,2023-06-05,SILVER,GOLD,6965851.23
6757,CARD_113b3c1b,2023-09-03,GOLD,SILVER,8596589.3
6758,CARD_c96ab794,2024-02-20,MEMBERSHIP,SILVER,4579070.93
6759,CARD_c96ab794,2024-05-20,SILVER,GOLD,6181584.54
6760,CARD_4f9ada8b,2024-05-27,MEMBERSHIP,SILVER,4069418.18
6761,CARD_e7863223,2024-10-31,MEMBERSHIP,SILVER,2486139.73
6762,CARD_da8e7fc5,2024-08-20,MEMBERSHIP,SILVER,1957313.24
6763,CARD_da8e7fc5,2024-11-18,SILVER,GOLD,5091287.44
6764,CARD_12521564,2023-06-06,MEMBERSHIP,SILVER,5986078.86
6765,CARD_12521564,2023-09-04,SILVER,GOLD,5610623.8
6766,CARD_8567d8c5,2023-01-17,MEMBERSHIP,SILVER,5454193.81
6767,CARD_8567d8c5,2023-04-17,SILVER,GOLD,6871746.65
6768,CARD_247b4b0b,2023-09-02,MEMBERSHIP,SILVER,5547175.89
6769,CARD_247b4b0b,2023-12-01,SILVER,GOLD,5277009.94
6770,CARD_ad420bad,2023-10-01,MEMBERSHIP,SILVER,1301936.64
6771,CARD_83b75af0,2024-04-05,MEMBERSHIP,SILVER,5709631.7
6772,CARD_83b75af0,2024-10-02,SILVER,GOLD,7122609.91
6773,CARD_e5c6f659,2024-05-29,MEMBERSHIP,SILVER,4534264.22
6774,CARD_e5c6f659,2024-08-27,SILVER,GOLD,2886071.26
6775,CARD_b3477980,2024-05-03,MEMBERSHIP,SILVER,1073021.47
6776,CARD_ca2673d1,2023-12-19,MEMBERSHIP,SILVER,4085337.22
6777,CARD_e332d71c,2024-08-11,MEMBERSHIP,GOLD,5649050.45
6778,CARD_991f7085,2023-04-12,MEMBERSHIP,SILVER,4752810.65
6779,CARD_991f7085,2023-10-09,SILVER,GOLD,1953835.04
6780,CARD_c0eda528,2024-05-19,MEMBERSHIP,SILVER,2102696.9
6781,CARD_72f8fb26,2024-09-26,MEMBERSHIP,SILVER,9766120.79
6782,CARD_06be140c,2024-06-11,MEMBERSHIP,SILVER,4100314.08
6783,CARD_a497406d,2023-04-20,MEMBERSHIP,SILVER,5443580.35
6784,CARD_a497406d,2023-07-19,SILVER,GOLD,7406523.88
6785,CARD_a497406d,2023-10-17,GOLD,SILVER,6104730.03
6786,CARD_a497406d,2024-01-15,SILVER,GOLD,55433.4
6787,CARD_f9309dcb,2023-07-23,MEMBERSHIP,SILVER,4875553.61
6788,CARD_f9309dcb,2023-10-21,SILVER,GOLD,2057655.8
6789,CARD_be951162,2024-04-19,MEMBERSHIP,SILVER,2938871.23
6790,CARD_78c239ce,2024-02-19,MEMBERSHIP,SILVER,5172829.77
6791,CARD_5f8a71e2,2024-12-23,MEMBERSHIP,SILVER,5448984.23
6792,CARD_ef9992da,2024-11-30,MEMBERSHIP,SILVER,5250295.97
6793,CARD_2c8a9c76,2023-05-01,MEMBERSHIP,SILVER,8396252.48
6794,CARD_2c8a9c76,2023-10-28,SILVER,GOLD,8080917.25
6795,CARD_d822014c,2023-02-25,MEMBERSHIP,SILVER,7821427.73
6796,CARD_d822014c,2023-05-26,SILVER,GOLD,10015810.88
6797,CARD_6fc19c65,2024-05-10,MEMBERSHIP,SILVER,7690441.26
6798,CARD_6fc19c65,2024-08-08,SILVER,GOLD,2560831.86
6799,CARD_42768e6e,2024-11-26,MEMBERSHIP,SILVER,3163623.63
6800,CARD_3ef02cc5,2024-02-28,MEMBERSHIP,SILVER,4342715.74
6801,CARD_3ef02cc5,2024-05-28,SILVER,GOLD,4345417.89
6802,CARD_9d496578,2023-06-16,MEMBERSHIP,SILVER,6628537.99
6803,CARD_9d496578,2023-09-14,SILVER,GOLD,5220949.5
6804,CARD_11b969b4,2024-03-21,MEMBERSHIP,SILVER,2505443.42
6805,CARD_11b969b4,2024-09-17,SILVER,GOLD,734655.03
6806,CARD_e62c895c,2024-10-19,MEMBERSHIP,SILVER,6913979.12
6807,CARD_9c3a8886,2023-06-22,MEMBERSHIP,SILVER,5989202.06
6808,CARD_9c3a8886,2023-09-20,SILVER,GOLD,8090834.58
6809,CARD_9c3a8886,2024-03-18,GOLD,SILVER,2159301.28
6810,CARD_d4fe9362,2023-11-10,MEMBERSHIP,SILVER,5815923.63
6811,CARD_d4fe9362,2024-02-08,SILVER,GOLD,4358229.05
6812,CARD_85c6c89d,2024-12-28,MEMBERSHIP,SILVER,747638.63
6813,CARD_7535974d,2024-05-29,MEMBERSHIP,SILVER,683248.13
6814,CARD_7c48887f,2024-04-20,MEMBERSHIP,SILVER,1990509.02
6815,CARD_65b00542,2024-10-31,MEMBERSHIP,SILVER,8160727.99
6816,CARD_c799f2b2,2023-11-27,MEMBERSHIP,SILVER,5275263.24
6817,CARD_c799f2b2,2024-08-23,SILVER,GOLD,926269.31
6818,CARD_44970e5f,2024-05-02,MEMBERSHIP,SILVER,4085225.42
6819,CARD_44970e5f,2024-07-31,SILVER,GOLD,6024900.1
6820,CARD_fff985e7,2024-05-29,MEMBERSHIP,SILVER,6204446.16
6821,CARD_fff985e7,2024-11-25,SILVER,GOLD,4715198.41
6822,CARD_f11e9372,2024-05-21,MEMBERSHIP,SILVER,5290167.03
6823,CARD_18b8030b,2023-08-06,MEMBERSHIP,SILVER,3257875.76
6824,CARD_18b8030b,2024-02-02,SILVER,GOLD,4273897.18
6825,CARD_b37564a2,2024-05-23,MEMBERSHIP,SILVER,3431547.31
6826,CARD_fe8fb948,2024-12-22,MEMBERSHIP,SILVER,5579433.55
6827,CARD_c984ff78,2024-11-29,MEMBERSHIP,GOLD,10366116.28
6828,CARD_ad1f255f,2023-10-13,MEMBERSHIP,GOLD,9336848.53
6829,CARD_7b45d9a6,2023-04-29,MEMBERSHIP,SILVER,4607875.19
6830,CARD_9baabf0c,2024-12-09,MEMBERSHIP,SILVER,1753436.42
6831,CARD_39268301,2024-04-23,MEMBERSHIP,SILVER,4518285.48
6832,CARD_39268301,2024-07-22,SILVER,GOLD,5624721.34
6833,CARD_51a0a62f,2024-08-07,MEMBERSHIP,SILVER,2863638.81
6834,CARD_aa9f3821,2023-12-06,MEMBERSHIP,SILVER,3671195.68
6835,CARD_aa9f3821,2024-03-05,SILVER,GOLD,6064947.89
6836,CARD_a332a4ca,2023-04-27,MEMBERSHIP,SILVER,9940948.41
6837,CARD_a332a4ca,2023-07-26,SILVER,GOLD,1539574.3
6838,CARD_c60f204a,2024-12-08,MEMBERSHIP,SILVER,3633010.12
6839,CARD_232f8d5e,2024-12-03,MEMBERSHIP,SILVER,2901687.22
6840,CARD_8a655ed9,2023-08-06,MEMBERSHIP,SILVER,2648180.65
6841,CARD_8a655ed9,2023-11-04,SILVER,GOLD,5068217.53
6842,CARD_9e008fc1,2023-06-22,MEMBERSHIP,SILVER,8360769.66
6843,CARD_9e008fc1,2023-09-20,SILVER,GOLD,8765474.95
6844,CARD_9e008fc1,2023-12-19,GOLD,SILVER,2577556.16
6845,CARD_e2bb09d5,2024-02-13,MEMBERSHIP,SILVER,2628788.89
6846,CARD_e2bb09d5,2024-08-11,SILVER,GOLD,5224603.63
6847,CARD_097e5827,2023-08-16,MEMBERSHIP,SILVER,2669583.63
6848,CARD_097e5827,2023-11-14,SILVER,GOLD,3107660.33
6849,CARD_6be9db20,2023-12-27,MEMBERSHIP,SILVER,6290169.92
6850,CARD_6be9db20,2024-06-24,SILVER,GOLD,4191046.74
6851,CARD_f5759a8b,2023-08-28,MEMBERSHIP,SILVER,6829309.95
6852,CARD_f5759a8b,2024-02-24,SILVER,GOLD,5852685.78
6853,CARD_59cf3bad,2023-07-30,MEMBERSHIP,SILVER,6945082.03
6854,CARD_a7d069d7,2024-01-21,MEMBERSHIP,SILVER,6368771.77
6855,CARD_7ab7d8ff,2023-08-21,MEMBERSHIP,SILVER,2959400.62
6856,CARD_7ab7d8ff,2024-02-17,SILVER,GOLD,2948565.23
6857,CARD_019f1183,2024-03-22,MEMBERSHIP,SILVER,6398701.3
6858,CARD_019f1183,2024-09-18,SILVER,GOLD,3711440.5
6859,CARD_05d590db,2024-06-26,MEMBERSHIP,SILVER,6552160.09
6860,CARD_05d590db,2024-12-23,SILVER,GOLD,3410982.38
6861,CARD_d11e347c,2023-09-27,MEMBERSHIP,SILVER,4759805.79
6862,CARD_337f44af,2024-12-19,MEMBERSHIP,GOLD,8548225.86
6863,CARD_1ed845cb,2023-06-12,MEMBERSHIP,GOLD,8666422.63
6864,CARD_1ed845cb,2023-09-10,GOLD,SILVER,1059737.85
6865,CARD_72e0e4e8,2023-10-10,MEMBERSHIP,SILVER,5425407.74
6866,CARD_72e0e4e8,2024-04-07,SILVER,GOLD,5189147.59
6867,CARD_16613987,2024-10-13,MEMBERSHIP,SILVER,9361659.89
6868,CARD_f5c2d3f2,2023-07-22,MEMBERSHIP,GOLD,10164220.63
6869,CARD_f5c2d3f2,2024-04-17,GOLD,SILVER,1536130.37
6870,CARD_5841af34,2025-01-01,MEMBERSHIP,SILVER,5119462.14
6871,CARD_7d550a6c,2024-12-01,MEMBERSHIP,SILVER,1042344.2
6872,CARD_c916ca2f,2024-07-04,MEMBERSHIP,SILVER,1973279.56
6873,CARD_7666bafe,2023-11-29,MEMBERSHIP,SILVER,5324813.17
6874,CARD_7666bafe,2024-02-27,SILVER,GOLD,4703776.44
6875,CARD_75758d9b,2024-05-14,MEMBERSHIP,SILVER,2729380.96
6876,CARD_557b3288,2023-08-06,MEMBERSHIP,SILVER,4276326.5
6877,CARD_557b3288,2024-02-02,SILVER,GOLD,3320502.04
6878,CARD_a19b366c,2023-03-01,MEMBERSHIP,SILVER,5623884.32
6879,CARD_a19b366c,2023-08-28,SILVER,GOLD,5646727.94
6880,CARD_4d1c2b9f,2024-11-21,MEMBERSHIP,SILVER,2896663.37
6881,CARD_e5bd753f,2024-06-20,MEMBERSHIP,SILVER,2111638.59
6882,CARD_4043273c,2024-11-27,MEMBERSHIP,SILVER,3954239.08
6883,CARD_b027986e,2024-11-04,MEMBERSHIP,SILVER,7444990.25
6884,CARD_cbfd471c,2024-09-20,MEMBERSHIP,SILVER,5989948.36
6885,CARD_6cf90ec4,2024-09-07,MEMBERSHIP,SILVER,5029968.18
6886,CARD_484973db,2023-09-08,MEMBERSHIP,SILVER,5575441.77
6887,CARD_484973db,2024-03-06,SILVER,GOLD,2098677.67
6888,CARD_c4695eaa,2024-10-06,MEMBERSHIP,SILVER,3360083.35
6889,CARD_1c14dbbf,2023-02-11,MEMBERSHIP,SILVER,6579210.04
6890,CARD_1c14dbbf,2023-08-10,SILVER,GOLD,2795222.32
6891,CARD_7fe0a265,2024-03-13,MEMBERSHIP,SILVER,8572207.31
6892,CARD_7fe0a265,2024-06-11,SILVER,GOLD,4448565.49
6893,CARD_fb0866aa,2023-05-15,MEMBERSHIP,SILVER,3111195.56
6894,CARD_0bd75d58,2023-02-22,MEMBERSHIP,SILVER,7944223.69
6895,CARD_0bd75d58,2023-08-21,SILVER,GOLD,1914971.44
6896,CARD_077e7853,2023-08-06,MEMBERSHIP,SILVER,2374076.67
6897,CARD_9e5ef1a3,2024-02-04,MEMBERSHIP,SILVER,3764474.61
6898,CARD_9e5ef1a3,2024-05-04,SILVER,GOLD,3234172.87
6899,CARD_3e995588,2023-06-22,MEMBERSHIP,SILVER,3111367.96
6900,CARD_065ab54a,2024-02-04,MEMBERSHIP,SILVER,3061398.67
6901,CARD_335a54e9,2024-02-17,MEMBERSHIP,SILVER,7976658.21
6902,CARD_335a54e9,2024-08-15,SILVER,GOLD,2260941.89
6903,CARD_cfb8329c,2024-01-22,MEMBERSHIP,GOLD,5898172.39
6904,CARD_7cf95159,2023-07-18,MEMBERSHIP,SILVER,4166047.92
